point 160
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0307E-1	-2.0663E0	5.4152E0	1.2000E2	
2	-8.0185E-1	-2.5472E-1	5.4139E0	2.3400E3	
3	-8.0353E-1	-2.7457E0	5.4112E0	4.5600E3	
4	-8.0322E-1	-2.2928E0	5.4080E0	6.7800E3	
5	-8.0307E-1	-2.0663E0	5.4047E0	9.0000E3	
6	-8.0315E-1	-2.1796E0	5.4011E0	1.1220E4	
7	-8.0276E-1	-1.6134E0	5.3973E0	1.3440E4	
8	-8.0238E-1	-1.0473E0	5.3934E0	1.5660E4	
9	-8.0124E-1	6.5109E-1	5.3894E0	1.7880E4	
10	-8.0223E-1	-8.2085E-1	5.3851E0	2.0100E4	
11	-8.0132E-1	5.3786E-1	5.3810E0	2.2320E4	
12	-8.0162E-1	8.4961E-2	5.3767E0	2.4540E4	
13	-8.0284E-1	-1.7267E0	5.3724E0	2.6760E4	
14	-8.0025E-1	2.1230E0	5.3680E0	2.8980E4	
15	-8.0132E-1	5.3786E-1	5.3637E0	3.1200E4	
16	-8.0254E-1	-1.2737E0	5.3592E0	3.3420E4	
17	-8.0132E-1	5.3786E-1	5.3546E0	3.5640E4	
18	-8.0070E-1	1.4437E0	5.3500E0	3.7860E4	
19	-8.0284E-1	-1.7267E0	5.3455E0	4.0080E4	
20	-8.0009E-1	2.3495E0	5.3409E0	4.2300E4	
21	-7.9971E-1	2.9156E0	5.3362E0	4.4520E4	
22	-8.0185E-1	-2.5472E-1	5.3317E0	4.6740E4	
23	-8.0070E-1	1.4437E0	5.3270E0	4.8960E4	
24	-8.0307E-1	-2.0663E0	5.3223E0	5.1180E4	
25	-8.0116E-1	7.6432E-1	5.3175E0	5.3400E4	
26	-8.0231E-1	-9.3407E-1	5.3129E0	5.5620E4	
27	-8.0170E-1	-2.8265E-2	5.3082E0	5.7840E4	
28	-7.9788E-1	5.6330E0	5.3034E0	6.0060E4	
29	-8.0101E-1	9.9077E-1	5.2987E0	6.2280E4	
30	-8.0048E-1	1.7833E0	5.2939E0	6.4500E4	
31	-7.9826E-1	5.0669E0	5.2890E0	6.6720E4	
32	-7.9887E-1	4.1611E0	5.2842E0	6.8940E4	
33	-7.9926E-1	3.5950E0	5.2794E0	7.1160E4	
34	-8.0017E-1	2.2362E0	5.2745E0	7.3380E4	
35	-7.9773E-1	5.8595E0	5.2697E0	7.5600E4	
36	-7.9933E-1	3.4817E0	5.2649E0	7.7820E4	
37	-7.9819E-1	5.1801E0	5.2600E0	8.0040E4	
38	-7.9895E-1	4.0479E0	5.2552E0	8.2260E4	
39	-7.9834E-1	4.9537E0	5.2503E0	8.4480E4	
40	-7.9712E-1	6.7653E0	5.2453E0	8.6700E4	
41	-7.9536E-1	9.3695E0	5.2405E0	8.8920E4	
42	-7.9987E-1	2.6892E0	5.2354E0	9.1140E4	
43	-7.9865E-1	4.5008E0	5.2305E0	9.3360E4	
44	-7.9697E-1	6.9917E0	5.2256E0	9.5580E4	
45	-7.9643E-1	7.7843E0	5.2206E0	9.7800E4	
46	-7.9590E-1	8.5769E0	5.2157E0	1.0002E5	
47	-7.9803E-1	5.4066E0	5.2107E0	1.0224E5	
48	-7.9765E-1	5.9727E0	5.2058E0	1.0446E5	
49	-7.9941E-1	3.3685E0	5.2007E0	1.0668E5	
50	-7.9643E-1	7.7843E0	5.1958E0	1.0890E5	
51	-7.9720E-1	6.6521E0	5.1908E0	1.1112E5	
52	-7.9727E-1	6.5388E0	5.1857E0	1.1334E5	
53	-7.9628E-1	8.0108E0	5.1806E0	1.1556E5	
54	-7.9422E-1	1.1068E1	5.1756E0	1.1778E5	
55	-7.9514E-1	9.7091E0	5.1706E0	1.2000E5	
56	-7.9590E-1	8.5769E0	5.1656E0	1.2222E5	
57	-7.9720E-1	6.6521E0	5.1606E0	1.2444E5	
58	-7.9552E-1	9.1430E0	5.1554E0	1.2666E5	
59	-7.9514E-1	9.7091E0	5.1504E0	1.2888E5	
60	-7.9460E-1	1.0502E1	5.1454E0	1.3110E5	
61	-7.9445E-1	1.0728E1	5.1403E0	1.3332E5	
62	-7.9468E-1	1.0389E1	5.1352E0	1.3554E5	
63	-7.9308E-1	1.2766E1	5.1302E0	1.3776E5	
64	-7.9262E-1	1.3446E1	5.1251E0	1.3998E5	
65	-7.9422E-1	1.1068E1	5.1199E0	1.4220E5	
66	-7.9361E-1	1.1974E1	5.1149E0	1.4442E5	
67	-7.9300E-1	1.2879E1	5.1097E0	1.4664E5	
68	-7.9247E-1	1.3672E1	5.1046E0	1.4886E5	
69	-7.9109E-1	1.5710E1	5.0994E0	1.5108E5	
70	-7.9178E-1	1.4691E1	5.0942E0	1.5330E5	
71	-7.9430E-1	1.0955E1	5.0891E0	1.5552E5	
72	-7.9170E-1	1.4804E1	5.0840E0	1.5774E5	
73	-7.9033E-1	1.6842E1	5.0788E0	1.5996E5	
74	-7.9140E-1	1.5257E1	5.0737E0	1.6218E5	
75	-7.9140E-1	1.5257E1	5.0684E0	1.6440E5	
76	-7.8964E-1	1.7861E1	5.0633E0	1.6662E5	
77	-7.9376E-1	1.1747E1	5.0581E0	1.6884E5	
78	-7.8957E-1	1.7975E1	5.0529E0	1.7106E5	
79	-7.9346E-1	1.2200E1	5.0478E0	1.7328E5	
80	-7.9308E-1	1.2766E1	5.0425E0	1.7550E5	
81	-7.9041E-1	1.6729E1	5.0373E0	1.7772E5	
82	-7.8850E-1	1.9560E1	5.0321E0	1.7994E5	
83	-7.9048E-1	1.6616E1	5.0269E0	1.8216E5	
84	-7.9063E-1	1.6389E1	5.0216E0	1.8438E5	
85	-7.9170E-1	1.4804E1	5.0164E0	1.8660E5	
86	-7.9071E-1	1.6276E1	5.0113E0	1.8882E5	
87	-7.8918E-1	1.8541E1	5.0059E0	1.9104E5	
88	-7.9163E-1	1.4918E1	5.0007E0	1.9326E5	
89	-7.9155E-1	1.5031E1	4.9954E0	1.9548E5	
90	-7.8751E-1	2.1032E1	4.9901E0	1.9770E5	
91	-7.9132E-1	1.5370E1	4.9849E0	1.9992E5	
92	-7.9185E-1	1.4578E1	4.9796E0	2.0214E5	
93	-7.8850E-1	1.9560E1	4.9743E0	2.0436E5	
94	-7.9102E-1	1.5823E1	4.9690E0	2.0658E5	
95	-7.8941E-1	1.8201E1	4.9638E0	2.0880E5	
96	-7.8896E-1	1.8880E1	4.9583E0	2.1102E5	
97	-7.9033E-1	1.6842E1	4.9531E0	2.1324E5	
98	-7.8896E-1	1.8880E1	4.9478E0	2.1546E5	
99	-7.8934E-1	1.8314E1	4.9425E0	2.1768E5	
100	-7.8957E-1	1.7975E1	4.9372E0	2.1990E5	
101	-7.9033E-1	1.6842E1	4.9318E0	2.2212E5	
102	-7.8835E-1	1.9786E1	4.9264E0	2.2434E5	
103	-7.9033E-1	1.6842E1	4.9211E0	2.2656E5	
104	-7.8773E-1	2.0692E1	4.9158E0	2.2878E5	
105	-7.8964E-1	1.7861E1	4.9105E0	2.3100E5	
106	-7.8934E-1	1.8314E1	4.9051E0	2.3322E5	
107	-7.8773E-1	2.0692E1	4.8998E0	2.3544E5	
108	-7.8896E-1	1.8880E1	4.8943E0	2.3766E5	
109	-7.8896E-1	1.8880E1	4.8891E0	2.3988E5	
110	-7.8766E-1	2.0805E1	4.8837E0	2.4210E5	
111	-7.8606E-1	2.3183E1	4.8782E0	2.4432E5	
112	-7.8781E-1	2.0579E1	4.8729E0	2.4654E5	
113	-7.8857E-1	1.9447E1	4.8676E0	2.4876E5	
114	-7.8644E-1	2.2617E1	4.8621E0	2.5098E5	
115	-7.8804E-1	2.0239E1	4.8568E0	2.5320E5	
116	-7.8644E-1	2.2617E1	4.8513E0	2.5542E5	
117	-7.8835E-1	1.9786E1	4.8458E0	2.5764E5	
118	-7.8712E-1	2.1598E1	4.8403E0	2.5986E5	
119	-7.8728E-1	2.1371E1	4.8351E0	2.6208E5	
120	-7.8835E-1	1.9786E1	4.8296E0	2.6430E5	
121	-7.8598E-1	2.3296E1	4.8242E0	2.6652E5	
122	-7.8506E-1	2.4655E1	4.8187E0	2.6874E5	
123	-7.8362E-1	2.6806E1	4.8133E0	2.7096E5	
124	-7.8423E-1	2.5900E1	4.8077E0	2.7318E5	
125	-7.8613E-1	2.3070E1	4.8023E0	2.7540E5	
126	-7.8354E-1	2.6919E1	4.7968E0	2.7762E5	
127	-7.8499E-1	2.4768E1	4.7914E0	2.7984E5	
128	-7.8094E-1	3.0769E1	4.7858E0	2.8206E5	
129	-7.8270E-1	2.8165E1	4.7803E0	2.8428E5	
130	-7.8308E-1	2.7599E1	4.7748E0	2.8650E5	
131	-7.8354E-1	2.6919E1	4.7694E0	2.8872E5	
132	-7.8430E-1	2.5787E1	4.7639E0	2.9094E5	
133	-7.8323E-1	2.7372E1	4.7584E0	2.9316E5	
134	-7.8186E-1	2.9410E1	4.7529E0	2.9538E5	
135	-7.8224E-1	2.8844E1	4.7473E0	2.9760E5	
136	-7.8232E-1	2.8731E1	4.7418E0	2.9982E5	
137	-7.8209E-1	2.9071E1	4.7363E0	3.0204E5	
138	-7.8239E-1	2.8618E1	4.7308E0	3.0426E5	
139	-7.8300E-1	2.7712E1	4.7253E0	3.0648E5	
140	-7.8171E-1	2.9637E1	4.7196E0	3.0870E5	
141	-7.8224E-1	2.8844E1	4.7143E0	3.1092E5	
142	-7.8072E-1	3.1109E1	4.7086E0	3.1314E5	
143	-7.8194E-1	2.9297E1	4.7030E0	3.1536E5	
144	-7.8117E-1	3.0429E1	4.6976E0	3.1758E5	
145	-7.8011E-1	3.2015E1	4.6919E0	3.1980E5	
146	-7.8140E-1	3.0090E1	4.6864E0	3.2202E5	
147	-7.8079E-1	3.0996E1	4.6807E0	3.2424E5	
148	-7.8209E-1	2.9071E1	4.6752E0	3.2646E5	
149	-7.7866E-1	3.4166E1	4.6696E0	3.2868E5	
150	-7.8056E-1	3.1335E1	4.6640E0	3.3090E5	
151	-7.7980E-1	3.2468E1	4.6584E0	3.3312E5	
152	-7.7797E-1	3.5185E1	4.6528E0	3.3534E5	
153	-7.7881E-1	3.3939E1	4.6472E0	3.3756E5	
154	-7.7766E-1	3.5638E1	4.6415E0	3.3978E5	
155	-7.7721E-1	3.6317E1	4.6358E0	3.4200E5	
156	-7.7896E-1	3.3713E1	4.6302E0	3.4422E5	
157	-7.7652E-1	3.7336E1	4.6246E0	3.4644E5	
158	-7.7621E-1	3.7789E1	4.6191E0	3.4866E5	
159	-7.7782E-1	3.5411E1	4.6134E0	3.5088E5	
160	-7.7965E-1	3.2694E1	4.6077E0	3.5310E5	
161	-7.7660E-1	3.7223E1	4.6021E0	3.5532E5	
162	-7.7896E-1	3.3713E1	4.5964E0	3.5754E5	
163	-7.7858E-1	3.4279E1	4.5907E0	3.5976E5	
164	-7.7881E-1	3.3939E1	4.5851E0	3.6198E5	
165	-7.7820E-1	3.4845E1	4.5795E0	3.6420E5	
166	-7.7728E-1	3.6204E1	4.5737E0	3.6642E5	
167	-7.7827E-1	3.4732E1	4.5680E0	3.6864E5	
168	-7.7698E-1	3.6657E1	4.5624E0	3.7086E5	
169	-7.7721E-1	3.6317E1	4.5567E0	3.7308E5	
170	-7.7377E-1	4.1412E1	4.5510E0	3.7530E5	
171	-7.7713E-1	3.6430E1	4.5453E0	3.7752E5	
172	-7.7827E-1	3.4732E1	4.5394E0	3.7974E5	
173	-7.7484E-1	3.9827E1	4.5338E0	3.8196E5	
174	-7.7560E-1	3.8695E1	4.5281E0	3.8418E5	
175	-7.7728E-1	3.6204E1	4.5223E0	3.8640E5	
176	-7.7599E-1	3.8129E1	4.5167E0	3.8862E5	
177	-7.7614E-1	3.7902E1	4.5109E0	3.9084E5	
178	-7.7553E-1	3.8808E1	4.5052E0	3.9306E5	
179	-7.7354E-1	4.1752E1	4.4994E0	3.9528E5	
180	-7.7583E-1	3.8355E1	4.4936E0	3.9750E5	
181	-7.7477E-1	3.9940E1	4.4880E0	3.9972E5	
182	-7.7560E-1	3.8695E1	4.4821E0	4.0194E5	
183	-7.7705E-1	3.6544E1	4.4764E0	4.0416E5	
184	-7.7568E-1	3.8582E1	4.4707E0	4.0638E5	
185	-7.7530E-1	3.9148E1	4.4649E0	4.0860E5	
186	-7.7675E-1	3.6997E1	4.4590E0	4.1082E5	
187	-7.7423E-1	4.0733E1	4.4533E0	4.1304E5	
188	-7.7469E-1	4.0054E1	4.4474E0	4.1526E5	
189	-7.7225E-1	4.3677E1	4.4417E0	4.1748E5	
190	-7.7454E-1	4.0280E1	4.4359E0	4.1970E5	
191	-7.7492E-1	3.9714E1	4.4301E0	4.2192E5	
192	-7.7393E-1	4.1186E1	4.4243E0	4.2414E5	
193	-7.7377E-1	4.1412E1	4.4185E0	4.2636E5	
194	-7.7431E-1	4.0620E1	4.4126E0	4.2858E5	
195	-7.7377E-1	4.1412E1	4.4069E0	4.3080E5	
196	-7.7248E-1	4.3337E1	4.4010E0	4.3302E5	
197	-7.7438E-1	4.0507E1	4.3952E0	4.3524E5	
198	-7.7126E-1	4.5149E1	4.3894E0	4.3746E5	
199	-7.7209E-1	4.3903E1	4.3834E0	4.3968E5	
200	-7.7148E-1	4.4809E1	4.3776E0	4.4190E5	
201	-7.7232E-1	4.3564E1	4.3718E0	4.4412E5	
202	-7.7126E-1	4.5149E1	4.3660E0	4.4634E5	
203	-7.7301E-1	4.2545E1	4.3601E0	4.4856E5	
204	-7.7148E-1	4.4809E1	4.3542E0	4.5078E5	
205	-7.6965E-1	4.7527E1	4.3484E0	4.5300E5	
206	-7.7324E-1	4.2205E1	4.3426E0	4.5522E5	
207	-7.7126E-1	4.5149E1	4.3367E0	4.5744E5	
208	-7.7003E-1	4.6960E1	4.3307E0	4.5966E5	
209	-7.6965E-1	4.7527E1	4.3249E0	4.6188E5	
210	-7.7019E-1	4.6734E1	4.3190E0	4.6410E5	
211	-7.7003E-1	4.6960E1	4.3131E0	4.6632E5	
212	-7.6927E-1	4.8093E1	4.3072E0	4.6854E5	
213	-7.6782E-1	5.0244E1	4.3014E0	4.7076E5	
214	-7.7034E-1	4.6508E1	4.2954E0	4.7298E5	
215	-7.7087E-1	4.5715E1	4.2895E0	4.7520E5	
216	-7.6607E-1	5.2848E1	4.2836E0	4.7742E5	
217	-7.6965E-1	4.7527E1	4.2777E0	4.7964E5	
218	-7.6691E-1	5.1603E1	4.2716E0	4.8186E5	
219	-7.6698E-1	5.1489E1	4.2659E0	4.8408E5	
220	-7.6996E-1	4.7074E1	4.2599E0	4.8630E5	
221	-7.6736E-1	5.0923E1	4.2539E0	4.8852E5	
222	-7.6797E-1	5.0018E1	4.2481E0	4.9074E5	
223	-7.6515E-1	5.4207E1	4.2421E0	4.9296E5	
224	-7.6538E-1	5.3867E1	4.2361E0	4.9518E5	
225	-7.6431E-1	5.5452E1	4.2302E0	4.9740E5	
226	-7.6744E-1	5.0810E1	4.2242E0	4.9962E5	
227	-7.6660E-1	5.2056E1	4.2182E0	5.0184E5	
228	-7.6614E-1	5.2735E1	4.2122E0	5.0406E5	
229	-7.6622E-1	5.2622E1	4.2063E0	5.0628E5	
230	-7.6706E-1	5.1376E1	4.2003E0	5.0850E5	
231	-7.6569E-1	5.3414E1	4.1943E0	5.1072E5	
232	-7.6729E-1	5.1037E1	4.1885E0	5.1294E5	
233	-7.6309E-1	5.7264E1	4.1824E0	5.1516E5	
234	-7.6408E-1	5.5792E1	4.1764E0	5.1738E5	
235	-7.6630E-1	5.2508E1	4.1704E0	5.1960E5	
236	-7.6416E-1	5.5679E1	4.1644E0	5.2182E5	
237	-7.6416E-1	5.5679E1	4.1585E0	5.2404E5	
238	-7.6469E-1	5.4886E1	4.1524E0	5.2626E5	
239	-7.6530E-1	5.3980E1	4.1463E0	5.2848E5	
240	-7.6492E-1	5.4547E1	4.1403E0	5.3070E5	
241	-7.6416E-1	5.5679E1	4.1343E0	5.3292E5	
242	-7.6233E-1	5.8396E1	4.1283E0	5.3514E5	
243	-7.6210E-1	5.8736E1	4.1223E0	5.3736E5	
244	-7.6546E-1	5.3754E1	4.1163E0	5.3958E5	
245	-7.6241E-1	5.8283E1	4.1104E0	5.4180E5	
246	-7.6256E-1	5.8057E1	4.1042E0	5.4402E5	
247	-7.6210E-1	5.8736E1	4.0982E0	5.4624E5	
248	-7.6263E-1	5.7943E1	4.0922E0	5.4846E5	
249	-7.6180E-1	5.9189E1	4.0861E0	5.5068E5	
250	-7.6225E-1	5.8509E1	4.0800E0	5.5290E5	
251	-7.6141E-1	5.9755E1	4.0740E0	5.5512E5	
252	-7.6279E-1	5.7717E1	4.0678E0	5.5734E5	
253	-7.6286E-1	5.7604E1	4.0619E0	5.5956E5	
254	-7.6363E-1	5.6471E1	4.0559E0	5.6178E5	
255	-7.6134E-1	5.9868E1	4.0498E0	5.6400E5	
256	-7.6218E-1	5.8623E1	4.0436E0	5.6622E5	
257	-7.6317E-1	5.7151E1	4.0377E0	5.6844E5	
258	-7.6172E-1	5.9302E1	4.0315E0	5.7066E5	
259	-7.6248E-1	5.8170E1	4.0254E0	5.7288E5	
260	-7.6286E-1	5.7604E1	4.0193E0	5.7510E5	
261	-7.6134E-1	5.9868E1	4.0132E0	5.7732E5	
262	-7.6050E-1	6.1114E1	4.0072E0	5.7954E5	
263	-7.6164E-1	5.9415E1	4.0010E0	5.8176E5	
264	-7.6286E-1	5.7604E1	3.9950E0	5.8398E5	
265	-7.6035E-1	6.1340E1	3.9888E0	5.8620E5	
266	-7.6111E-1	6.0208E1	3.9827E0	5.8842E5	
267	-7.5813E-1	6.4624E1	3.9766E0	5.9064E5	
