point 138
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.1322E-1	4.8129E-1	5.5401E0	1.2000E2	
2	-8.1291E-1	9.3420E-1	5.5387E0	2.3400E3	
3	-8.1291E-1	9.3420E-1	5.5360E0	4.5600E3	
4	-8.1184E-1	2.5194E0	5.5329E0	6.7800E3	
5	-8.1329E-1	3.6807E-1	5.5295E0	9.0000E3	
6	-8.1352E-1	2.8389E-2	5.5260E0	1.1220E4	
7	-8.1299E-1	8.2097E-1	5.5221E0	1.3440E4	
8	-8.1238E-1	1.7268E0	5.5183E0	1.5660E4	
9	-8.1284E-1	1.0474E0	5.5144E0	1.7880E4	
10	-8.1161E-1	2.8590E0	5.5102E0	2.0100E4	
11	-8.1375E-1	-3.1129E-1	5.5060E0	2.2320E4	
12	-8.1207E-1	2.1797E0	5.5017E0	2.4540E4	
13	-8.1100E-1	3.7648E0	5.4975E0	2.6760E4	
14	-8.1223E-1	1.9532E0	5.4930E0	2.8980E4	
15	-8.1261E-1	1.3871E0	5.4886E0	3.1200E4	
16	-8.1001E-1	5.2368E0	5.4841E0	3.3420E4	
17	-8.1009E-1	5.1235E0	5.4797E0	3.5640E4	
18	-8.0986E-1	5.4632E0	5.4752E0	3.7860E4	
19	-8.1329E-1	3.6807E-1	5.4706E0	4.0080E4	
20	-8.1306E-1	7.0774E-1	5.4661E0	4.2300E4	
21	-8.0940E-1	6.1426E0	5.4615E0	4.4520E4	
22	-8.1139E-1	3.1987E0	5.4568E0	4.6740E4	
23	-8.0956E-1	5.9161E0	5.4522E0	4.8960E4	
24	-8.0887E-1	6.9352E0	5.4474E0	5.1180E4	
25	-8.0849E-1	7.5013E0	5.4429E0	5.3400E4	
26	-8.0978E-1	5.5765E0	5.4381E0	5.5620E4	
27	-8.0917E-1	6.4823E0	5.4333E0	5.7840E4	
28	-8.0902E-1	6.7087E0	5.4286E0	6.0060E4	
29	-8.0978E-1	5.5765E0	5.4237E0	6.2280E4	
