point 015
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9475E-1	-2.5192E0	5.4674E0	1.2000E2	
2	-7.9262E-1	6.5112E-1	5.4660E0	2.3400E3	
3	-7.9597E-1	-4.3308E0	5.4632E0	4.5600E3	
4	-7.9254E-1	7.6434E-1	5.4602E0	6.7800E3	
5	-7.9659E-1	-5.2366E0	5.4568E0	9.0000E3	
6	-7.9483E-1	-2.6324E0	5.4531E0	1.1220E4	
7	-7.9422E-1	-1.7266E0	5.4493E0	1.3440E4	
8	-7.9613E-1	-4.5573E0	5.4454E0	1.5660E4	
9	-7.9437E-1	-1.9531E0	5.4414E0	1.7880E4	
10	-7.9460E-1	-2.2928E0	5.4373E0	2.0100E4	
11	-7.9376E-1	-1.0473E0	5.4330E0	2.2320E4	
12	-7.9094E-1	3.1421E0	5.4288E0	2.4540E4	
13	-7.9102E-1	3.0289E0	5.4244E0	2.6760E4	
14	-7.9422E-1	-1.7266E0	5.4201E0	2.8980E4	
15	-7.9468E-1	-2.4060E0	5.4155E0	3.1200E4	
16	-7.9201E-1	1.5569E0	5.4112E0	3.3420E4	
17	-7.9300E-1	8.4988E-2	5.4067E0	3.5640E4	
18	-7.9208E-1	1.4437E0	5.4022E0	3.7860E4	
19	-7.8918E-1	5.7463E0	5.3976E0	4.0080E4	
20	-7.9208E-1	1.4437E0	5.3929E0	4.2300E4	
21	-7.9124E-1	2.6892E0	5.3883E0	4.4520E4	
22	-7.9002E-1	4.5008E0	5.3837E0	4.6740E4	
23	-7.8972E-1	4.9537E0	5.3790E0	4.8960E4	
24	-7.9231E-1	1.1040E0	5.3744E0	5.1180E4	
25	-7.9155E-1	2.2363E0	5.3696E0	5.3400E4	
26	-7.9063E-1	3.5950E0	5.3649E0	5.5620E4	
27	-7.9124E-1	2.6892E0	5.3602E0	5.7840E4	
28	-7.9002E-1	4.5008E0	5.3553E0	6.0060E4	
29	-7.9025E-1	4.1611E0	5.3506E0	6.2280E4	
30	-7.8979E-1	4.8405E0	5.3458E0	6.4500E4	
31	-7.8957E-1	5.1801E0	5.3410E0	6.6720E4	
32	-7.8796E-1	7.5579E0	5.3362E0	6.8940E4	
33	-7.8979E-1	4.8405E0	5.3314E0	7.1160E4	
34	-7.8918E-1	5.7463E0	5.3266E0	7.3380E4	
35	-7.8819E-1	7.2182E0	5.3217E0	7.5600E4	
36	-7.8812E-1	7.3314E0	5.3167E0	7.7820E4	
37	-7.9124E-1	2.6892E0	5.3119E0	8.0040E4	
38	-7.8819E-1	7.2182E0	5.3070E0	8.2260E4	
39	-7.8827E-1	7.1050E0	5.3021E0	8.4480E4	
40	-7.9071E-1	3.4818E0	5.2972E0	8.6700E4	
41	-7.8941E-1	5.4066E0	5.2923E0	8.8920E4	
42	-7.9025E-1	4.1611E0	5.2874E0	9.1140E4	
43	-7.8812E-1	7.3314E0	5.2824E0	9.3360E4	
44	-7.8819E-1	7.2182E0	5.2775E0	9.5580E4	
45	-7.8812E-1	7.3314E0	5.2725E0	9.7800E4	
46	-7.8903E-1	5.9727E0	5.2676E0	1.0002E5	
47	-7.8918E-1	5.7463E0	5.2625E0	1.0224E5	
48	-7.8613E-1	1.0275E1	5.2576E0	1.0446E5	
49	-7.8644E-1	9.8224E0	5.2526E0	1.0668E5	
50	-7.8918E-1	5.7463E0	5.2476E0	1.0890E5	
51	-7.8850E-1	6.7653E0	5.2426E0	1.1112E5	
52	-7.8751E-1	8.2372E0	5.2376E0	1.1334E5	
53	-7.8613E-1	1.0275E1	5.2325E0	1.1556E5	
54	-7.8842E-1	6.8785E0	5.2276E0	1.1778E5	
55	-7.9140E-1	2.4627E0	5.2225E0	1.2000E5	
56	-7.8827E-1	7.1050E0	5.2174E0	1.2222E5	
57	-7.8766E-1	8.0108E0	5.2124E0	1.2444E5	
58	-7.8697E-1	9.0298E0	5.2073E0	1.2666E5	
59	-7.8285E-1	1.5144E1	5.2022E0	1.2888E5	
60	-7.9010E-1	4.3876E0	5.1972E0	1.3110E5	
61	-7.8758E-1	8.1240E0	5.1921E0	1.3332E5	
62	-7.8697E-1	9.0298E0	5.1870E0	1.3554E5	
63	-7.8720E-1	8.6901E0	5.1819E0	1.3776E5	
64	-7.8735E-1	8.4637E0	5.1767E0	1.3998E5	
65	-7.8819E-1	7.2182E0	5.1716E0	1.4220E5	
66	-7.8598E-1	1.0502E1	5.1665E0	1.4442E5	
67	-7.8621E-1	1.0162E1	5.1613E0	1.4664E5	
68	-7.8392E-1	1.3559E1	5.1563E0	1.4886E5	
69	-7.8667E-1	9.4827E0	5.1512E0	1.5108E5	
70	-7.8529E-1	1.1521E1	5.1459E0	1.5330E5	
