point 213
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.2840E-1	2.4061E0	5.5686E0	1.2000E2	
2	-8.2901E-1	1.5003E0	5.5672E0	2.3400E3	
3	-8.3061E-1	-8.7746E-1	5.5646E0	4.5600E3	
4	-8.2970E-1	4.8125E-1	5.5615E0	6.7800E3	
5	-8.2741E-1	3.8780E0	5.5580E0	9.0000E3	
6	-8.3000E-1	2.8348E-2	5.5544E0	1.1220E4	
7	-8.2924E-1	1.1606E0	5.5506E0	1.3440E4	
8	-8.2954E-1	7.0770E-1	5.5467E0	1.5660E4	
9	-8.2947E-1	8.2093E-1	5.5428E0	1.7880E4	
10	-8.2909E-1	1.3871E0	5.5387E0	2.0100E4	
11	-8.2924E-1	1.1606E0	5.5345E0	2.2320E4	
12	-8.2596E-1	6.0293E0	5.5302E0	2.4540E4	
13	-8.2817E-1	2.7458E0	5.5259E0	2.6760E4	
14	-8.2901E-1	1.5003E0	5.5216E0	2.8980E4	
15	-8.2733E-1	3.9912E0	5.5170E0	3.1200E4	
16	-8.2817E-1	2.7458E0	5.5127E0	3.3420E4	
17	-8.2985E-1	2.5480E-1	5.5083E0	3.5640E4	
18	-8.2794E-1	3.0854E0	5.5036E0	3.7860E4	
19	-8.2710E-1	4.3309E0	5.4991E0	4.0080E4	
20	-8.3023E-1	-3.1133E-1	5.4945E0	4.2300E4	
21	-8.2840E-1	2.4061E0	5.4900E0	4.4520E4	
22	-8.2649E-1	5.2367E0	5.4853E0	4.6740E4	
23	-8.2642E-1	5.3500E0	5.4806E0	4.8960E4	
24	-8.2695E-1	4.5574E0	5.4760E0	5.1180E4	
25	-8.2764E-1	3.5383E0	5.4712E0	5.3400E4	
26	-8.2687E-1	4.6706E0	5.4665E0	5.5620E4	
27	-8.2779E-1	3.3119E0	5.4619E0	5.7840E4	
28	-8.2703E-1	4.4442E0	5.4570E0	6.0060E4	
29	-8.2771E-1	3.4251E0	5.4523E0	6.2280E4	
30	-8.2527E-1	7.0483E0	5.4474E0	6.4500E4	
31	-8.2863E-1	2.0664E0	5.4427E0	6.6720E4	
32	-8.2779E-1	3.3119E0	5.4379E0	6.8940E4	
33	-8.2588E-1	6.1425E0	5.4331E0	7.1160E4	
34	-8.2741E-1	3.8780E0	5.4283E0	7.3380E4	
35	-8.2687E-1	4.6706E0	5.4234E0	7.5600E4	
36	-8.2520E-1	7.1616E0	5.4186E0	7.7820E4	
37	-8.2863E-1	2.0664E0	5.4136E0	8.0040E4	
38	-8.2596E-1	6.0293E0	5.4088E0	8.2260E4	
39	-8.2748E-1	3.7648E0	5.4040E0	8.4480E4	
40	-8.2634E-1	5.4632E0	5.3990E0	8.6700E4	
41	-8.2649E-1	5.2367E0	5.3940E0	8.8920E4	
42	-8.2306E-1	1.0332E1	5.3892E0	9.1140E4	
43	-8.2649E-1	5.2367E0	5.3842E0	9.3360E4	
44	-8.2375E-1	9.3129E0	5.3793E0	9.5580E4	
45	-8.2275E-1	1.0785E1	5.3744E0	9.7800E4	
46	-8.2245E-1	1.1238E1	5.3694E0	1.0002E5	
47	-8.2474E-1	7.8409E0	5.3644E0	1.0224E5	
48	-8.2405E-1	8.8600E0	5.3594E0	1.0446E5	
49	-8.2535E-1	6.9351E0	5.3545E0	1.0668E5	
50	-8.2199E-1	1.1917E1	5.3495E0	1.0890E5	
51	-8.2237E-1	1.1351E1	5.3445E0	1.1112E5	
52	-8.2191E-1	1.2030E1	5.3395E0	1.1334E5	
53	-8.2214E-1	1.1691E1	5.3345E0	1.1556E5	
54	-8.2237E-1	1.1351E1	5.3295E0	1.1778E5	
55	-8.2420E-1	8.6335E0	5.3244E0	1.2000E5	
56	-8.2275E-1	1.0785E1	5.3194E0	1.2222E5	
57	-8.2520E-1	7.1616E0	5.3144E0	1.2444E5	
58	-8.2298E-1	1.0445E1	5.3093E0	1.2666E5	
59	-8.2253E-1	1.1124E1	5.3042E0	1.2888E5	
60	-8.2069E-1	1.3842E1	5.2992E0	1.3110E5	
61	-8.1917E-1	1.6106E1	5.2940E0	1.3332E5	
62	-8.2108E-1	1.3276E1	5.2889E0	1.3554E5	
63	-8.2314E-1	1.0219E1	5.2839E0	1.3776E5	
64	-8.2199E-1	1.1917E1	5.2787E0	1.3998E5	
65	-8.2199E-1	1.1917E1	5.2737E0	1.4220E5	
66	-8.1970E-1	1.5314E1	5.2685E0	1.4442E5	
67	-8.1863E-1	1.6899E1	5.2635E0	1.4664E5	
68	-8.2428E-1	8.5203E0	5.2584E0	1.4886E5	
69	-8.1970E-1	1.5314E1	5.2533E0	1.5108E5	
70	-8.1932E-1	1.5880E1	5.2482E0	1.5330E5	
71	-8.1894E-1	1.6446E1	5.2430E0	1.5552E5	
72	-8.1764E-1	1.8371E1	5.2379E0	1.5774E5	
73	-8.2108E-1	1.3276E1	5.2325E0	1.5996E5	
74	-8.2008E-1	1.4748E1	5.2275E0	1.6218E5	
75	-8.1871E-1	1.6786E1	5.2223E0	1.6440E5	
76	-8.1894E-1	1.6446E1	5.2171E0	1.6662E5	
77	-8.1894E-1	1.6446E1	5.2119E0	1.6884E5	
78	-8.1551E-1	2.1541E1	5.2067E0	1.7106E5	
79	-8.1757E-1	1.8484E1	5.2015E0	1.7328E5	
80	-8.1779E-1	1.8144E1	5.1964E0	1.7550E5	
81	-8.1993E-1	1.4974E1	5.1911E0	1.7772E5	
82	-8.2108E-1	1.3276E1	5.1859E0	1.7994E5	
83	-8.1703E-1	1.9277E1	5.1807E0	1.8216E5	
84	-8.1795E-1	1.7918E1	5.1754E0	1.8438E5	
85	-8.1612E-1	2.0635E1	5.1703E0	1.8660E5	
86	-8.1573E-1	2.1202E1	5.1650E0	1.8882E5	
87	-8.1726E-1	1.8937E1	5.1598E0	1.9104E5	
88	-8.1703E-1	1.9277E1	5.1545E0	1.9326E5	
89	-8.1642E-1	2.0183E1	5.1493E0	1.9548E5	
90	-8.1657E-1	1.9956E1	5.1439E0	1.9770E5	
91	-8.1436E-1	2.3240E1	5.1387E0	1.9992E5	
92	-8.1810E-1	1.7692E1	5.1334E0	2.0214E5	
93	-8.1635E-1	2.0296E1	5.1281E0	2.0436E5	
94	-8.1581E-1	2.1088E1	5.1228E0	2.0658E5	
95	-8.1596E-1	2.0862E1	5.1175E0	2.0880E5	
96	-8.1474E-1	2.2673E1	5.1122E0	2.1102E5	
97	-8.1596E-1	2.0862E1	5.1070E0	2.1324E5	
98	-8.1734E-1	1.8824E1	5.1016E0	2.1546E5	
99	-8.1665E-1	1.9843E1	5.0963E0	2.1768E5	
100	-8.1566E-1	2.1315E1	5.0910E0	2.1990E5	
101	-8.1146E-1	2.7542E1	5.0857E0	2.2212E5	
102	-8.1688E-1	1.9503E1	5.0803E0	2.2434E5	
103	-8.1367E-1	2.4259E1	5.0750E0	2.2656E5	
104	-8.1551E-1	2.1541E1	5.0697E0	2.2878E5	
105	-8.1520E-1	2.1994E1	5.0644E0	2.3100E5	
106	-8.1451E-1	2.3013E1	5.0589E0	2.3322E5	
107	-8.1306E-1	2.5164E1	5.0535E0	2.3544E5	
108	-8.1406E-1	2.3693E1	5.0481E0	2.3766E5	
109	-8.1207E-1	2.6636E1	5.0429E0	2.3988E5	
110	-8.1474E-1	2.2673E1	5.0374E0	2.4210E5	
111	-8.1268E-1	2.5731E1	5.0320E0	2.4432E5	
112	-8.1459E-1	2.2900E1	5.0266E0	2.4654E5	
113	-8.1444E-1	2.3126E1	5.0212E0	2.4876E5	
114	-8.1444E-1	2.3126E1	5.0159E0	2.5098E5	
115	-8.1375E-1	2.4145E1	5.0104E0	2.5320E5	
116	-8.1207E-1	2.6636E1	5.0050E0	2.5542E5	
117	-8.1261E-1	2.5844E1	4.9996E0	2.5764E5	
118	-8.1108E-1	2.8108E1	4.9942E0	2.5986E5	
119	-8.1139E-1	2.7655E1	4.9888E0	2.6208E5	
120	-8.1139E-1	2.7655E1	4.9833E0	2.6430E5	
121	-8.1497E-1	2.2334E1	4.9779E0	2.6652E5	
122	-8.1345E-1	2.4598E1	4.9724E0	2.6874E5	
123	-8.1299E-1	2.5278E1	4.9671E0	2.7096E5	
124	-8.1039E-1	2.9127E1	4.9616E0	2.7318E5	
125	-8.0894E-1	3.1279E1	4.9560E0	2.7540E5	
126	-8.1093E-1	2.8335E1	4.9506E0	2.7762E5	
127	-8.1177E-1	2.7089E1	4.9452E0	2.7984E5	
128	-8.1139E-1	2.7655E1	4.9395E0	2.8206E5	
129	-8.1047E-1	2.9014E1	4.9342E0	2.8428E5	
130	-8.1085E-1	2.8448E1	4.9288E0	2.8650E5	
131	-8.1146E-1	2.7542E1	4.9232E0	2.8872E5	
132	-8.1230E-1	2.6297E1	4.9177E0	2.9094E5	
133	-8.0894E-1	3.1279E1	4.9122E0	2.9316E5	
134	-8.0719E-1	3.3883E1	4.9067E0	2.9538E5	
135	-8.0727E-1	3.3770E1	4.9011E0	2.9760E5	
136	-8.0902E-1	3.1165E1	4.8956E0	2.9982E5	
137	-8.0841E-1	3.2071E1	4.8901E0	3.0204E5	
138	-8.0872E-1	3.1618E1	4.8846E0	3.0426E5	
139	-8.0833E-1	3.2184E1	4.8791E0	3.0648E5	
140	-8.0971E-1	3.0146E1	4.8735E0	3.0870E5	
141	-8.0688E-1	3.4336E1	4.8679E0	3.1092E5	
142	-8.0757E-1	3.3317E1	4.8625E0	3.1314E5	
143	-8.0605E-1	3.5581E1	4.8569E0	3.1536E5	
144	-8.0826E-1	3.2298E1	4.8513E0	3.1758E5	
145	-8.1146E-1	2.7542E1	4.8457E0	3.1980E5	
146	-8.0666E-1	3.4675E1	4.8402E0	3.2202E5	
147	-8.0582E-1	3.5921E1	4.8346E0	3.2424E5	
148	-8.0818E-1	3.2411E1	4.8291E0	3.2646E5	
149	-8.0627E-1	3.5242E1	4.8234E0	3.2868E5	
150	-8.0666E-1	3.4675E1	4.8179E0	3.3090E5	
151	-8.0811E-1	3.2524E1	4.8122E0	3.3312E5	
152	-8.0780E-1	3.2977E1	4.8067E0	3.3534E5	
153	-8.0627E-1	3.5242E1	4.8011E0	3.3756E5	
154	-8.0643E-1	3.5015E1	4.7954E0	3.3978E5	
155	-8.0391E-1	3.8752E1	4.7898E0	3.4200E5	
156	-8.0460E-1	3.7733E1	4.7842E0	3.4422E5	
157	-8.0688E-1	3.4336E1	4.7787E0	3.4644E5	
158	-8.0437E-1	3.8072E1	4.7729E0	3.4866E5	
159	-8.0521E-1	3.6827E1	4.7672E0	3.5088E5	
160	-8.0551E-1	3.6374E1	4.7617E0	3.5310E5	
161	-8.0528E-1	3.6713E1	4.7560E0	3.5532E5	
162	-8.0406E-1	3.8525E1	4.7503E0	3.5754E5	
163	-8.0292E-1	4.0223E1	4.7446E0	3.5976E5	
164	-8.0452E-1	3.7846E1	4.7391E0	3.6198E5	
165	-8.0307E-1	3.9997E1	4.7334E0	3.6420E5	
166	-8.0444E-1	3.7959E1	4.7276E0	3.6642E5	
167	-8.0589E-1	3.5808E1	4.7219E0	3.6864E5	
168	-8.0215E-1	4.1356E1	4.7163E0	3.7086E5	
169	-8.0078E-1	4.3394E1	4.7107E0	3.7308E5	
170	-8.0162E-1	4.2148E1	4.7049E0	3.7530E5	
171	-8.0200E-1	4.1582E1	4.6992E0	3.7752E5	
172	-8.0254E-1	4.0790E1	4.6935E0	3.7974E5	
173	-7.9987E-1	4.4753E1	4.6879E0	3.8196E5	
174	-7.9910E-1	4.5885E1	4.6820E0	3.8418E5	
175	-8.0284E-1	4.0337E1	4.6763E0	3.8640E5	
176	-8.0139E-1	4.2488E1	4.6706E0	3.8862E5	
177	-8.0170E-1	4.2035E1	4.6650E0	3.9084E5	
178	-8.0032E-1	4.4073E1	4.6593E0	3.9306E5	
179	-8.0093E-1	4.3167E1	4.6535E0	3.9528E5	
180	-8.0315E-1	3.9884E1	4.6478E0	3.9750E5	
181	-8.0040E-1	4.3960E1	4.6419E0	3.9972E5	
182	-8.0322E-1	3.9771E1	4.6363E0	4.0194E5	
183	-8.0109E-1	4.2941E1	4.6304E0	4.0416E5	
184	-7.9941E-1	4.5432E1	4.6247E0	4.0638E5	
185	-8.0254E-1	4.0790E1	4.6190E0	4.0860E5	
186	-8.0238E-1	4.1016E1	4.6132E0	4.1082E5	
187	-8.0254E-1	4.0790E1	4.6074E0	4.1304E5	
188	-7.9956E-1	4.5205E1	4.6016E0	4.1526E5	
189	-7.9956E-1	4.5205E1	4.5957E0	4.1748E5	
190	-8.0048E-1	4.3847E1	4.5900E0	4.1970E5	
191	-7.9857E-1	4.6677E1	4.5842E0	4.2192E5	
192	-8.0017E-1	4.4300E1	4.5784E0	4.2414E5	
193	-7.9941E-1	4.5432E1	4.5726E0	4.2636E5	
194	-7.9834E-1	4.7017E1	4.5669E0	4.2858E5	
195	-7.9636E-1	4.9961E1	4.5610E0	4.3080E5	
196	-7.9910E-1	4.5885E1	4.5551E0	4.3302E5	
197	-7.9918E-1	4.5772E1	4.5493E0	4.3524E5	
198	-7.9826E-1	4.7130E1	4.5435E0	4.3746E5	
199	-7.9681E-1	4.9282E1	4.5377E0	4.3968E5	
200	-7.9887E-1	4.6224E1	4.5319E0	4.4190E5	
201	-8.0238E-1	4.1016E1	4.5260E0	4.4412E5	
202	-7.9857E-1	4.6677E1	4.5202E0	4.4634E5	
203	-7.9636E-1	4.9961E1	4.5143E0	4.4856E5	
204	-7.9895E-1	4.6111E1	4.5084E0	4.5078E5	
205	-7.9742E-1	4.8376E1	4.5026E0	4.5300E5	
206	-7.9750E-1	4.8263E1	4.4967E0	4.5522E5	
207	-7.9659E-1	4.9621E1	4.4908E0	4.5744E5	
208	-7.9720E-1	4.8715E1	4.4850E0	4.5966E5	
209	-7.9735E-1	4.8489E1	4.4791E0	4.6188E5	
210	-7.9849E-1	4.6791E1	4.4733E0	4.6410E5	
211	-7.9575E-1	5.0867E1	4.4673E0	4.6632E5	
212	-7.9605E-1	5.0414E1	4.4615E0	4.6854E5	
