point 081
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9620E-1	-1.6700E0	5.4250E0	1.2000E2	
2	-7.9399E-1	1.6135E0	5.4237E0	2.3400E3	
3	-7.9437E-1	1.0474E0	5.4209E0	4.5600E3	
4	-7.9414E-1	1.3871E0	5.4178E0	6.7800E3	
5	-7.9498E-1	1.4157E-1	5.4145E0	9.0000E3	
6	-7.9475E-1	4.8125E-1	5.4108E0	1.1220E4	
7	-7.9597E-1	-1.3304E0	5.4071E0	1.3440E4	
8	-7.9346E-1	2.4061E0	5.4032E0	1.5660E4	
9	-7.9643E-1	-2.0097E0	5.3991E0	1.7880E4	
10	-7.9407E-1	1.5003E0	5.3951E0	2.0100E4	
11	-7.9491E-1	2.5480E-1	5.3907E0	2.2320E4	
12	-7.9483E-1	3.6803E-1	5.3866E0	2.4540E4	
13	-7.9430E-1	1.1606E0	5.3822E0	2.6760E4	
14	-7.9323E-1	2.7458E0	5.3778E0	2.8980E4	
15	-7.9361E-1	2.1796E0	5.3734E0	3.1200E4	
16	-7.9407E-1	1.5003E0	5.3690E0	3.3420E4	
17	-7.9369E-1	2.0664E0	5.3645E0	3.5640E4	
18	-7.9369E-1	2.0664E0	5.3599E0	3.7860E4	
19	-7.9315E-1	2.8590E0	5.3555E0	4.0080E4	
20	-7.9163E-1	5.1235E0	5.3508E0	4.2300E4	
21	-7.9140E-1	5.4632E0	5.3462E0	4.4520E4	
22	-7.9155E-1	5.2367E0	5.3416E0	4.6740E4	
23	-7.9369E-1	2.0664E0	5.3369E0	4.8960E4	
24	-7.9185E-1	4.7838E0	5.3323E0	5.1180E4	
25	-7.9163E-1	5.1235E0	5.3275E0	5.3400E4	
26	-7.9247E-1	3.8780E0	5.3228E0	5.5620E4	
27	-7.9117E-1	5.8029E0	5.3180E0	5.7840E4	
28	-7.9178E-1	4.8971E0	5.3132E0	6.0060E4	
29	-7.9376E-1	1.9532E0	5.3086E0	6.2280E4	
30	-7.9071E-1	6.4822E0	5.3037E0	6.4500E4	
31	-7.9025E-1	7.1616E0	5.2991E0	6.6720E4	
32	-7.9071E-1	6.4822E0	5.2942E0	6.8940E4	
33	-7.9338E-1	2.5193E0	5.2894E0	7.1160E4	
34	-7.8903E-1	8.9732E0	5.2845E0	7.3380E4	
35	-7.9277E-1	3.4251E0	5.2797E0	7.5600E4	
36	-7.9185E-1	4.7838E0	5.2748E0	7.7820E4	
37	-7.8934E-1	8.5203E0	5.2699E0	8.0040E4	
38	-7.9208E-1	4.4442E0	5.2650E0	8.2260E4	
39	-7.8857E-1	9.6525E0	5.2601E0	8.4480E4	
40	-7.8850E-1	9.7658E0	5.2552E0	8.6700E4	
41	-7.8979E-1	7.8409E0	5.2503E0	8.8920E4	
42	-7.9018E-1	7.2748E0	5.2454E0	9.1140E4	
43	-7.9071E-1	6.4822E0	5.2404E0	9.3360E4	
44	-7.8873E-1	9.4261E0	5.2354E0	9.5580E4	
45	-7.9041E-1	6.9351E0	5.2305E0	9.7800E4	
46	-7.8842E-1	9.8790E0	5.2255E0	1.0002E5	
47	-7.8613E-1	1.3276E1	5.2206E0	1.0224E5	
48	-7.8819E-1	1.0219E1	5.2156E0	1.0446E5	
49	-7.8728E-1	1.1577E1	5.2106E0	1.0668E5	
50	-7.8690E-1	1.2144E1	5.2056E0	1.0890E5	
51	-7.8720E-1	1.1691E1	5.2007E0	1.1112E5	
52	-7.8911E-1	8.8600E0	5.1957E0	1.1334E5	
53	-7.8491E-1	1.5087E1	5.1906E0	1.1556E5	
54	-7.8613E-1	1.3276E1	5.1856E0	1.1778E5	
55	-7.8735E-1	1.1464E1	5.1805E0	1.2000E5	
56	-7.8690E-1	1.2144E1	5.1755E0	1.2222E5	
57	-7.8636E-1	1.2936E1	5.1704E0	1.2444E5	
58	-7.8735E-1	1.1464E1	5.1654E0	1.2666E5	
59	-7.8773E-1	1.0898E1	5.1603E0	1.2888E5	
60	-7.8461E-1	1.5540E1	5.1552E0	1.3110E5	
61	-7.8651E-1	1.2710E1	5.1502E0	1.3332E5	
62	-7.8300E-1	1.7918E1	5.1451E0	1.3554E5	
63	-7.8552E-1	1.4182E1	5.1400E0	1.3776E5	
64	-7.8514E-1	1.4748E1	5.1348E0	1.3998E5	
65	-7.8506E-1	1.4861E1	5.1297E0	1.4220E5	
66	-7.8362E-1	1.7012E1	5.1247E0	1.4442E5	
67	-7.8720E-1	1.1691E1	5.1196E0	1.4664E5	
68	-7.8667E-1	1.2483E1	5.1144E0	1.4886E5	
69	-7.8285E-1	1.8144E1	5.1093E0	1.5108E5	
70	-7.8339E-1	1.7352E1	5.1042E0	1.5330E5	
71	-7.8468E-1	1.5427E1	5.0990E0	1.5552E5	
72	-7.8384E-1	1.6673E1	5.0939E0	1.5774E5	
73	-7.8354E-1	1.7125E1	5.0886E0	1.5996E5	
74	-7.8323E-1	1.7578E1	5.0835E0	1.6218E5	
