point 122
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0811E-1	-1.1039E0	5.5185E0	1.2000E2	
2	-8.0505E-1	3.4251E0	5.5171E0	2.3400E3	
3	-8.0551E-1	2.7458E0	5.5144E0	4.5600E3	
4	-8.0475E-1	3.8780E0	5.5113E0	6.7800E3	
5	-8.0460E-1	4.1045E0	5.5080E0	9.0000E3	
6	-8.0605E-1	1.9532E0	5.5044E0	1.1220E4	
7	-8.0566E-1	2.5193E0	5.5006E0	1.3440E4	
8	-8.0620E-1	1.7267E0	5.4967E0	1.5660E4	
9	-8.0688E-1	7.0769E-1	5.4927E0	1.7880E4	
10	-8.0528E-1	3.0854E0	5.4885E0	2.0100E4	
11	-8.0803E-1	-9.9070E-1	5.4844E0	2.2320E4	
12	-8.0704E-1	4.8124E-1	5.4800E0	2.4540E4	
13	-8.0391E-1	5.1235E0	5.4757E0	2.6760E4	
14	-8.0612E-1	1.8399E0	5.4714E0	2.8980E4	
15	-8.0322E-1	6.1425E0	5.4671E0	3.1200E4	
16	-8.0803E-1	-9.9070E-1	5.4625E0	3.3420E4	
17	-8.0421E-1	4.6706E0	5.4580E0	3.5640E4	
18	-8.0498E-1	3.5383E0	5.4534E0	3.7860E4	
19	-8.0620E-1	1.7267E0	5.4488E0	4.0080E4	
20	-8.0536E-1	2.9722E0	5.4443E0	4.2300E4	
21	-8.0566E-1	2.5193E0	5.4397E0	4.4520E4	
22	-8.0864E-1	-1.8965E0	5.4350E0	4.6740E4	
23	-8.0490E-1	3.6516E0	5.4304E0	4.8960E4	
24	-8.0666E-1	1.0474E0	5.4257E0	5.1180E4	
25	-8.0437E-1	4.4441E0	5.4210E0	5.3400E4	
26	-8.0475E-1	3.8780E0	5.4163E0	5.5620E4	
27	-8.0521E-1	3.1987E0	5.4115E0	5.7840E4	
28	-8.0437E-1	4.4441E0	5.4068E0	6.0060E4	
29	-8.0421E-1	4.6706E0	5.4020E0	6.2280E4	
30	-8.0261E-1	7.0483E0	5.3973E0	6.4500E4	
31	-8.0406E-1	4.8970E0	5.3925E0	6.6720E4	
32	-8.0307E-1	6.3690E0	5.3875E0	6.8940E4	
33	-8.0162E-1	8.5203E0	5.3829E0	7.1160E4	
34	-8.0490E-1	3.6516E0	5.3778E0	7.3380E4	
35	-8.0269E-1	6.9351E0	5.3731E0	7.5600E4	
36	-8.0231E-1	7.5012E0	5.3682E0	7.7820E4	
37	-7.9987E-1	1.1124E1	5.3634E0	8.0040E4	
38	-8.0063E-1	9.9922E0	5.3585E0	8.2260E4	
39	-8.0116E-1	9.1996E0	5.3536E0	8.4480E4	
40	-8.0116E-1	9.1996E0	5.3488E0	8.6700E4	
41	-8.0391E-1	5.1235E0	5.3438E0	8.8920E4	
42	-8.0048E-1	1.0219E1	5.3389E0	9.1140E4	
43	-8.0063E-1	9.9922E0	5.3340E0	9.3360E4	
44	-8.0101E-1	9.4261E0	5.3291E0	9.5580E4	
45	-7.9903E-1	1.2370E1	5.3240E0	9.7800E4	
46	-7.9964E-1	1.1464E1	5.3192E0	1.0002E5	
47	-8.0055E-1	1.0105E1	5.3141E0	1.0224E5	
48	-8.0254E-1	7.1616E0	5.3092E0	1.0446E5	
49	-8.0055E-1	1.0105E1	5.3042E0	1.0668E5	
50	-7.9926E-1	1.2030E1	5.2992E0	1.0890E5	
51	-7.9857E-1	1.3049E1	5.2942E0	1.1112E5	
52	-7.9994E-1	1.1011E1	5.2892E0	1.1334E5	
53	-8.0017E-1	1.0672E1	5.2842E0	1.1556E5	
54	-8.0162E-1	8.5203E0	5.2791E0	1.1778E5	
55	-7.9903E-1	1.2370E1	5.2741E0	1.2000E5	
56	-8.0048E-1	1.0219E1	5.2691E0	1.2222E5	
57	-7.9765E-1	1.4408E1	5.2640E0	1.2444E5	
58	-7.9880E-1	1.2710E1	5.2590E0	1.2666E5	
59	-7.9796E-1	1.3955E1	5.2538E0	1.2888E5	
60	-7.9567E-1	1.7352E1	5.2488E0	1.3110E5	
61	-7.9773E-1	1.4295E1	5.2437E0	1.3332E5	
62	-7.9903E-1	1.2370E1	5.2387E0	1.3554E5	
63	-7.9811E-1	1.3729E1	5.2337E0	1.3776E5	
64	-7.9559E-1	1.7465E1	5.2285E0	1.3998E5	
65	-7.9788E-1	1.4068E1	5.2234E0	1.4220E5	
66	-7.9704E-1	1.5314E1	5.2182E0	1.4442E5	
67	-7.9468E-1	1.8824E1	5.2132E0	1.4664E5	
68	-7.9819E-1	1.3615E1	5.2080E0	1.4886E5	
69	-7.9643E-1	1.6220E1	5.2030E0	1.5108E5	
70	-7.9590E-1	1.7012E1	5.1977E0	1.5330E5	
71	-7.9788E-1	1.4068E1	5.1926E0	1.5552E5	
72	-7.9544E-1	1.7692E1	5.1875E0	1.5774E5	
73	-7.9582E-1	1.7125E1	5.1823E0	1.5996E5	
74	-7.9498E-1	1.8371E1	5.1771E0	1.6218E5	
75	-7.9674E-1	1.5767E1	5.1719E0	1.6440E5	
76	-7.9521E-1	1.8031E1	5.1668E0	1.6662E5	
77	-7.9277E-1	2.1654E1	5.1616E0	1.6884E5	
78	-7.9437E-1	1.9277E1	5.1564E0	1.7106E5	
79	-7.9521E-1	1.8031E1	5.1512E0	1.7328E5	
80	-7.9453E-1	1.9050E1	5.1460E0	1.7550E5	
81	-7.9605E-1	1.6786E1	5.1408E0	1.7772E5	
