point 112
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0330E-1	-1.2171E0	5.3954E0	1.2000E2	
2	-8.0185E-1	9.3415E-1	5.3941E0	2.3400E3	
3	-8.0284E-1	-5.3778E-1	5.3914E0	4.5600E3	
4	-8.0093E-1	2.2929E0	5.3882E0	6.7800E3	
5	-8.0086E-1	2.4061E0	5.3849E0	9.0000E3	
6	-8.0284E-1	-5.3778E-1	5.3812E0	1.1220E4	
7	-8.0048E-1	2.9722E0	5.3774E0	1.3440E4	
8	-8.0315E-1	-9.9068E-1	5.3735E0	1.5660E4	
9	-8.0353E-1	-1.5568E0	5.3694E0	1.7880E4	
10	-8.0315E-1	-9.9068E-1	5.3654E0	2.0100E4	
11	-8.0368E-1	-1.7833E0	5.3612E0	2.2320E4	
12	-7.9918E-1	4.8971E0	5.3569E0	2.4540E4	
13	-8.0154E-1	1.3871E0	5.3526E0	2.6760E4	
14	-8.0315E-1	-9.9068E-1	5.3482E0	2.8980E4	
15	-8.0170E-1	1.1606E0	5.3439E0	3.1200E4	
16	-7.9987E-1	3.8780E0	5.3394E0	3.3420E4	
17	-8.0009E-1	3.5383E0	5.3349E0	3.5640E4	
18	-8.0009E-1	3.5383E0	5.3303E0	3.7860E4	
19	-8.0009E-1	3.5383E0	5.3257E0	4.0080E4	
20	-8.0078E-1	2.5193E0	5.3211E0	4.2300E4	
21	-7.9819E-1	6.3690E0	5.3165E0	4.4520E4	
22	-7.9826E-1	6.2558E0	5.3119E0	4.6740E4	
23	-8.0055E-1	2.8590E0	5.3072E0	4.8960E4	
24	-7.9880E-1	5.4632E0	5.3025E0	5.1180E4	
25	-7.9857E-1	5.8029E0	5.2978E0	5.3400E4	
26	-8.0078E-1	2.5193E0	5.2931E0	5.5620E4	
27	-7.9834E-1	6.1425E0	5.2884E0	5.7840E4	
28	-7.9834E-1	6.1425E0	5.2836E0	6.0060E4	
29	-7.9742E-1	7.5012E0	5.2789E0	6.2280E4	
30	-7.9857E-1	5.8029E0	5.2740E0	6.4500E4	
31	-7.9460E-1	1.1691E1	5.2694E0	6.6720E4	
32	-7.9582E-1	9.8790E0	5.2644E0	6.8940E4	
33	-8.0040E-1	3.0854E0	5.2596E0	7.1160E4	
34	-7.9529E-1	1.0672E1	5.2547E0	7.3380E4	
35	-7.9651E-1	8.8600E0	5.2500E0	7.5600E4	
36	-7.9720E-1	7.8409E0	5.2450E0	7.7820E4	
37	-7.9628E-1	9.1996E0	5.2402E0	8.0040E4	
38	-7.9842E-1	6.0293E0	5.2353E0	8.2260E4	
39	-7.9521E-1	1.0785E1	5.2304E0	8.4480E4	
40	-7.9575E-1	9.9922E0	5.2254E0	8.6700E4	
41	-7.9628E-1	9.1996E0	5.2206E0	8.8920E4	
42	-7.9338E-1	1.3502E1	5.2157E0	9.1140E4	
43	-7.9247E-1	1.4861E1	5.2108E0	9.3360E4	
44	-7.9437E-1	1.2030E1	5.2058E0	9.5580E4	
45	-7.9536E-1	1.0558E1	5.2008E0	9.7800E4	
46	-7.9315E-1	1.3842E1	5.1959E0	1.0002E5	
47	-7.9353E-1	1.3276E1	5.1909E0	1.0224E5	
48	-7.9491E-1	1.1238E1	5.1860E0	1.0446E5	
49	-7.9323E-1	1.3729E1	5.1810E0	1.0668E5	
50	-7.9567E-1	1.0105E1	5.1760E0	1.0890E5	
51	-7.9277E-1	1.4408E1	5.1710E0	1.1112E5	
52	-7.9239E-1	1.4974E1	5.1660E0	1.1334E5	
53	-7.9124E-1	1.6673E1	5.1610E0	1.1556E5	
54	-7.9300E-1	1.4068E1	5.1559E0	1.1778E5	
