point 076
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9941E-1	-1.5568E0	5.3752E0	1.2000E2	
2	-7.9567E-1	3.9913E0	5.3738E0	2.3400E3	
3	-7.9620E-1	3.1987E0	5.3710E0	4.5600E3	
4	-7.9826E-1	1.4160E-1	5.3679E0	6.7800E3	
5	-7.9933E-1	-1.4436E0	5.3644E0	9.0000E3	
6	-7.9819E-1	2.5483E-1	5.3608E0	1.1220E4	
7	-7.9895E-1	-8.7743E-1	5.3570E0	1.3440E4	
8	-7.9559E-1	4.1045E0	5.3530E0	1.5660E4	
9	-7.9704E-1	1.9532E0	5.3490E0	1.7880E4	
10	-7.9559E-1	4.1045E0	5.3449E0	2.0100E4	
11	-7.9948E-1	-1.6700E0	5.3406E0	2.2320E4	
12	-7.9651E-1	2.7458E0	5.3363E0	2.4540E4	
13	-7.9674E-1	2.4061E0	5.3320E0	2.6760E4	
14	-7.9620E-1	3.1987E0	5.3276E0	2.8980E4	
15	-7.9674E-1	2.4061E0	5.3232E0	3.1200E4	
16	-7.9834E-1	2.8376E-2	5.3188E0	3.3420E4	
17	-7.9430E-1	6.0293E0	5.3142E0	3.5640E4	
18	-7.9597E-1	3.5384E0	5.3096E0	3.7860E4	
19	-7.9613E-1	3.3119E0	5.3052E0	4.0080E4	
20	-7.9491E-1	5.1235E0	5.3006E0	4.2300E4	
21	-7.9575E-1	3.8781E0	5.2959E0	4.4520E4	
22	-7.9529E-1	4.5574E0	5.2911E0	4.6740E4	
23	-7.9498E-1	5.0103E0	5.2866E0	4.8960E4	
24	-7.9369E-1	6.9351E0	5.2819E0	5.1180E4	
25	-7.9674E-1	2.4061E0	5.2772E0	5.3400E4	
26	-7.9552E-1	4.2177E0	5.2725E0	5.5620E4	
27	-7.9254E-1	8.6335E0	5.2677E0	5.7840E4	
28	-7.9689E-1	2.1797E0	5.2630E0	6.0060E4	
29	-7.9445E-1	5.8029E0	5.2582E0	6.2280E4	
30	-7.9514E-1	4.7839E0	5.2534E0	6.4500E4	
31	-7.9338E-1	7.3880E0	5.2486E0	6.6720E4	
32	-7.9247E-1	8.7468E0	5.2439E0	6.8940E4	
33	-7.9536E-1	4.4442E0	5.2390E0	7.1160E4	
34	-7.9361E-1	7.0484E0	5.2342E0	7.3380E4	
35	-7.9338E-1	7.3880E0	5.2292E0	7.5600E4	
36	-7.9346E-1	7.2748E0	5.2244E0	7.7820E4	
37	-7.9338E-1	7.3880E0	5.2195E0	8.0040E4	
38	-7.9178E-1	9.7658E0	5.2147E0	8.2260E4	
39	-7.9201E-1	9.4261E0	5.2098E0	8.4480E4	
40	-7.9239E-1	8.8600E0	5.2049E0	8.6700E4	
41	-7.8972E-1	1.2823E1	5.2000E0	8.8920E4	
42	-7.9391E-1	6.5955E0	5.1951E0	9.1140E4	
43	-7.9353E-1	7.1616E0	5.1901E0	9.3360E4	
44	-7.9010E-1	1.2257E1	5.1851E0	9.5580E4	
45	-7.9140E-1	1.0332E1	5.1802E0	9.7800E4	
46	-7.9048E-1	1.1691E1	5.1753E0	1.0002E5	
47	-7.9323E-1	7.6145E0	5.1702E0	1.0224E5	
48	-7.9109E-1	1.0785E1	5.1653E0	1.0446E5	
49	-7.9102E-1	1.0898E1	5.1603E0	1.0668E5	
50	-7.9132E-1	1.0445E1	5.1553E0	1.0890E5	
51	-7.8712E-1	1.6673E1	5.1503E0	1.1112E5	
52	-7.9071E-1	1.1351E1	5.1454E0	1.1334E5	
53	-7.9041E-1	1.1804E1	5.1403E0	1.1556E5	
54	-7.8865E-1	1.4408E1	5.1352E0	1.1778E5	
55	-7.9033E-1	1.1917E1	5.1302E0	1.2000E5	
56	-7.8835E-1	1.4861E1	5.1251E0	1.2222E5	
57	-7.8995E-1	1.2483E1	5.1201E0	1.2444E5	
58	-7.8903E-1	1.3842E1	5.1150E0	1.2666E5	
59	-7.8728E-1	1.6446E1	5.1099E0	1.2888E5	
60	-7.8972E-1	1.2823E1	5.1050E0	1.3110E5	
61	-7.8667E-1	1.7352E1	5.0999E0	1.3332E5	
62	-7.8903E-1	1.3842E1	5.0948E0	1.3554E5	
63	-7.8712E-1	1.6673E1	5.0897E0	1.3776E5	
64	-7.8430E-1	2.0862E1	5.0845E0	1.3998E5	
65	-7.8674E-1	1.7239E1	5.0794E0	1.4220E5	
66	-7.8552E-1	1.9050E1	5.0743E0	1.4442E5	
67	-7.8720E-1	1.6559E1	5.0692E0	1.4664E5	
68	-7.8636E-1	1.7805E1	5.0641E0	1.4886E5	
69	-7.8537E-1	1.9277E1	5.0589E0	1.5108E5	
70	-7.8766E-1	1.5880E1	5.0538E0	1.5330E5	
71	-7.8522E-1	1.9503E1	5.0487E0	1.5552E5	
72	-7.8667E-1	1.7352E1	5.0435E0	1.5774E5	
73	-7.8781E-1	1.5654E1	5.0384E0	1.5996E5	
74	-7.8575E-1	1.8711E1	5.0332E0	1.6218E5	
75	-7.8545E-1	1.9164E1	5.0281E0	1.6440E5	
76	-7.8499E-1	1.9843E1	5.0228E0	1.6662E5	
77	-7.8667E-1	1.7352E1	5.0177E0	1.6884E5	
78	-7.8560E-1	1.8937E1	5.0125E0	1.7106E5	
79	-7.8522E-1	1.9503E1	5.0072E0	1.7328E5	
80	-7.8529E-1	1.9390E1	5.0022E0	1.7550E5	
81	-7.8613E-1	1.8144E1	4.9968E0	1.7772E5	
82	-7.8499E-1	1.9843E1	4.9916E0	1.7994E5	
83	-7.8644E-1	1.7692E1	4.9864E0	1.8216E5	
