point 125
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0986E-1	1.9821E-1	5.3356E0	1.2000E2	
2	-8.1001E-1	-2.8237E-2	5.3342E0	2.3400E3	
3	-8.0948E-1	7.6434E-1	5.3315E0	4.5600E3	
4	-8.1009E-1	-1.4146E-1	5.3285E0	6.7800E3	
5	-8.1024E-1	-3.6791E-1	5.3251E0	9.0000E3	
6	-8.0925E-1	1.1040E0	5.3215E0	1.1220E4	
7	-8.0940E-1	8.7757E-1	5.3177E0	1.3440E4	
8	-8.0933E-1	9.9079E-1	5.3138E0	1.5660E4	
9	-8.1078E-1	-1.1605E0	5.3098E0	1.7880E4	
10	-8.0940E-1	8.7757E-1	5.3056E0	2.0100E4	
11	-8.1146E-1	-2.1795E0	5.3014E0	2.2320E4	
12	-8.0956E-1	6.5112E-1	5.2973E0	2.4540E4	
13	-8.0933E-1	9.9079E-1	5.2929E0	2.6760E4	
14	-8.1131E-1	-1.9531E0	5.2885E0	2.8980E4	
15	-8.0879E-1	1.7834E0	5.2841E0	3.1200E4	
16	-8.0978E-1	3.1144E-1	5.2796E0	3.3420E4	
17	-8.0917E-1	1.2172E0	5.2752E0	3.5640E4	
18	-8.0788E-1	3.1421E0	5.2706E0	3.7860E4	
19	-8.1009E-1	-1.4146E-1	5.2660E0	4.0080E4	
20	-8.0963E-1	5.3789E-1	5.2614E0	4.2300E4	
21	-8.0963E-1	5.3789E-1	5.2568E0	4.4520E4	
22	-8.0742E-1	3.8214E0	5.2522E0	4.6740E4	
23	-8.0994E-1	8.4988E-2	5.2475E0	4.8960E4	
24	-8.0795E-1	3.0289E0	5.2428E0	5.1180E4	
25	-8.0795E-1	3.0289E0	5.2382E0	5.3400E4	
26	-8.0582E-1	6.1992E0	5.2334E0	5.5620E4	
27	-8.0696E-1	4.5008E0	5.2288E0	5.7840E4	
28	-8.0795E-1	3.0289E0	5.2239E0	6.0060E4	
29	-8.0765E-1	3.4818E0	5.2191E0	6.2280E4	
30	-8.0872E-1	1.8966E0	5.2143E0	6.4500E4	
31	-8.1009E-1	-1.4146E-1	5.2097E0	6.6720E4	
32	-8.0597E-1	5.9727E0	5.2048E0	6.8940E4	
33	-8.0727E-1	4.0479E0	5.2000E0	7.1160E4	
34	-8.0589E-1	6.0860E0	5.1951E0	7.3380E4	
35	-8.0742E-1	3.8214E0	5.1903E0	7.5600E4	
36	-8.0727E-1	4.0479E0	5.1854E0	7.7820E4	
37	-8.0696E-1	4.5008E0	5.1806E0	8.0040E4	
38	-8.0475E-1	7.7843E0	5.1757E0	8.2260E4	
39	-8.0559E-1	6.5389E0	5.1708E0	8.4480E4	
40	-8.0284E-1	1.0615E1	5.1659E0	8.6700E4	
41	-8.0467E-1	7.8976E0	5.1610E0	8.8920E4	
42	-8.0696E-1	4.5008E0	5.1560E0	9.1140E4	
43	-8.0666E-1	4.9537E0	5.1511E0	9.3360E4	
44	-8.0421E-1	8.5769E0	5.1462E0	9.5580E4	
45	-8.0559E-1	6.5389E0	5.1412E0	9.7800E4	
46	-8.0498E-1	7.4447E0	5.1362E0	1.0002E5	
47	-8.0574E-1	6.3124E0	5.1312E0	1.0224E5	
48	-8.0261E-1	1.0955E1	5.1263E0	1.0446E5	
49	-8.0177E-1	1.2200E1	5.1213E0	1.0668E5	
50	-8.0246E-1	1.1181E1	5.1163E0	1.0890E5	
51	-8.0345E-1	9.7092E0	5.1113E0	1.1112E5	
52	-8.0299E-1	1.0389E1	5.1064E0	1.1334E5	
53	-8.0383E-1	9.1430E0	5.1014E0	1.1556E5	
54	-8.0414E-1	8.6901E0	5.0961E0	1.1778E5	
55	-8.0139E-1	1.2766E1	5.0912E0	1.2000E5	
56	-8.0055E-1	1.4012E1	5.0862E0	1.2222E5	
57	-8.0521E-1	7.1050E0	5.0811E0	1.2444E5	
