point 228
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.3565E-1	2.0664E0	5.6883E0	1.2000E2	
2	-8.3649E-1	8.2091E-1	5.6869E0	2.3400E3	
3	-8.3733E-1	-4.2457E-1	5.6843E0	4.5600E3	
4	-8.3710E-1	-8.4892E-2	5.6812E0	6.7800E3	
5	-8.3618E-1	1.2738E0	5.6776E0	9.0000E3	
6	-8.3534E-1	2.5193E0	5.6740E0	1.1220E4	
7	-8.3565E-1	2.0664E0	5.6703E0	1.3440E4	
8	-8.3488E-1	3.1987E0	5.6665E0	1.5660E4	
9	-8.3534E-1	2.5193E0	5.6624E0	1.7880E4	
10	-8.3626E-1	1.1606E0	5.6583E0	2.0100E4	
11	-8.3542E-1	2.4061E0	5.6542E0	2.2320E4	
12	-8.3733E-1	-4.2457E-1	5.6498E0	2.4540E4	
13	-8.3542E-1	2.4061E0	5.6455E0	2.6760E4	
14	-8.3466E-1	3.5383E0	5.6412E0	2.8980E4	
15	-8.3649E-1	8.2091E-1	5.6368E0	3.1200E4	
16	-8.3435E-1	3.9912E0	5.6324E0	3.3420E4	
17	-8.3443E-1	3.8780E0	5.6279E0	3.5640E4	
18	-8.3389E-1	4.6706E0	5.6234E0	3.7860E4	
19	-8.3504E-1	2.9722E0	5.6188E0	4.0080E4	
20	-8.3344E-1	5.3499E0	5.6141E0	4.2300E4	
21	-8.3221E-1	7.1616E0	5.6096E0	4.4520E4	
22	-8.3344E-1	5.3499E0	5.6050E0	4.6740E4	
23	-8.3153E-1	8.1806E0	5.6003E0	4.8960E4	
24	-8.3176E-1	7.8409E0	5.5956E0	5.1180E4	
25	-8.3160E-1	8.0674E0	5.5909E0	5.3400E4	
26	-8.3275E-1	6.3690E0	5.5861E0	5.5620E4	
27	-8.3496E-1	3.0854E0	5.5815E0	5.7840E4	
28	-8.3351E-1	5.2367E0	5.5768E0	6.0060E4	
29	-8.3328E-1	5.5764E0	5.5720E0	6.2280E4	
30	-8.3374E-1	4.8970E0	5.5671E0	6.4500E4	
31	-8.3282E-1	6.2557E0	5.5624E0	6.6720E4	
32	-8.2993E-1	1.0558E1	5.5576E0	6.8940E4	
33	-8.3160E-1	8.0674E0	5.5527E0	7.1160E4	
34	-8.3427E-1	4.1045E0	5.5479E0	7.3380E4	
35	-8.3130E-1	8.5203E0	5.5431E0	7.5600E4	
