point 023
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.8629E-1	3.3119E0	5.4402E0	1.2000E2	
2	-7.8651E-1	2.9722E0	5.4389E0	2.3400E3	
3	-7.8766E-1	1.2739E0	5.4363E0	4.5600E3	
4	-7.8545E-1	4.5574E0	5.4331E0	6.7800E3	
5	-7.8842E-1	1.4160E-1	5.4297E0	9.0000E3	
6	-7.8651E-1	2.9722E0	5.4263E0	1.1220E4	
7	-7.8697E-1	2.2929E0	5.4225E0	1.3440E4	
8	-7.8804E-1	7.0773E-1	5.4186E0	1.5660E4	
9	-7.8720E-1	1.9532E0	5.4146E0	1.7880E4	
10	-7.8674E-1	2.6326E0	5.4105E0	2.0100E4	
11	-7.8667E-1	2.7458E0	5.4064E0	2.2320E4	
12	-7.8804E-1	7.0773E-1	5.4020E0	2.4540E4	
13	-7.8773E-1	1.1606E0	5.3977E0	2.6760E4	
14	-7.8720E-1	1.9532E0	5.3933E0	2.8980E4	
15	-7.8812E-1	5.9450E-1	5.3890E0	3.1200E4	
16	-7.8728E-1	1.8400E0	5.3846E0	3.3420E4	
17	-7.8651E-1	2.9722E0	5.3801E0	3.5640E4	
18	-7.8682E-1	2.5193E0	5.3754E0	3.7860E4	
19	-7.8583E-1	3.9913E0	5.3709E0	4.0080E4	
20	-7.8522E-1	4.8971E0	5.3664E0	4.2300E4	
21	-7.8362E-1	7.2748E0	5.3618E0	4.4520E4	
22	-7.8514E-1	5.0103E0	5.3570E0	4.6740E4	
23	-7.8621E-1	3.4251E0	5.3524E0	4.8960E4	
24	-7.8438E-1	6.1426E0	5.3478E0	5.1180E4	
25	-7.8644E-1	3.0855E0	5.3430E0	5.3400E4	
26	-7.8392E-1	6.8219E0	5.3382E0	5.5620E4	
27	-7.8529E-1	4.7839E0	5.3336E0	5.7840E4	
28	-7.8476E-1	5.5764E0	5.3289E0	6.0060E4	
29	-7.8476E-1	5.5764E0	5.3239E0	6.2280E4	
30	-7.8575E-1	4.1045E0	5.3193E0	6.4500E4	
