point 201
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.1795E-1	-2.1513E0	5.3879E0	1.2000E2	
2	-8.1665E-1	-2.2642E-1	5.3866E0	2.3400E3	
3	-8.1657E-1	-1.1320E-1	5.3839E0	4.5600E3	
4	-8.1596E-1	7.9261E-1	5.3807E0	6.7800E3	
5	-8.1627E-1	3.3970E-1	5.3774E0	9.0000E3	
6	-8.1627E-1	3.3970E-1	5.3738E0	1.1220E4	
7	-8.1642E-1	1.1325E-1	5.3700E0	1.3440E4	
8	-8.1482E-1	2.4910E0	5.3661E0	1.5660E4	
9	-8.1551E-1	1.4720E0	5.3621E0	1.7880E4	
10	-8.1375E-1	4.0762E0	5.3580E0	2.0100E4	
11	-8.1764E-1	-1.6984E0	5.3538E0	2.2320E4	
12	-8.1543E-1	1.5852E0	5.3496E0	2.4540E4	
13	-8.1497E-1	2.2645E0	5.3452E0	2.6760E4	
14	-8.1474E-1	2.6042E0	5.3409E0	2.8980E4	
15	-8.1787E-1	-2.0380E0	5.3363E0	3.1200E4	
16	-8.1619E-1	4.5293E-1	5.3319E0	3.3420E4	
17	-8.1749E-1	-1.4719E0	5.3275E0	3.5640E4	
18	-8.1558E-1	1.3587E0	5.3229E0	3.7860E4	
19	-8.1627E-1	3.3970E-1	5.3183E0	4.0080E4	
20	-8.1497E-1	2.2645E0	5.3138E0	4.2300E4	
21	-8.1512E-1	2.0381E0	5.3092E0	4.4520E4	
22	-8.1657E-1	-1.1320E-1	5.3046E0	4.6740E4	
23	-8.1413E-1	3.5100E0	5.2998E0	4.8960E4	
24	-8.1200E-1	6.6803E0	5.2951E0	5.1180E4	
25	-8.1429E-1	3.2836E0	5.2904E0	5.3400E4	
26	-8.1467E-1	2.7174E0	5.2857E0	5.5620E4	
27	-8.1413E-1	3.5100E0	5.2810E0	5.7840E4	
28	-8.1505E-1	2.1513E0	5.2762E0	6.0060E4	
29	-8.1161E-1	7.2465E0	5.2715E0	6.2280E4	
30	-8.1505E-1	2.1513E0	5.2667E0	6.4500E4	
31	-8.1581E-1	1.0191E0	5.2620E0	6.6720E4	
32	-8.1406E-1	3.6233E0	5.2571E0	6.8940E4	
33	-8.1322E-1	4.8687E0	5.2523E0	7.1160E4	
34	-8.1413E-1	3.5100E0	5.2475E0	7.3380E4	
35	-8.1146E-1	7.4729E0	5.2427E0	7.5600E4	
36	-8.1329E-1	4.7555E0	5.2378E0	7.7820E4	
37	-8.1322E-1	4.8687E0	5.2330E0	8.0040E4	
38	-8.1161E-1	7.2465E0	5.2280E0	8.2260E4	
39	-8.1230E-1	6.2274E0	5.2231E0	8.4480E4	
40	-8.0948E-1	1.0417E1	5.2182E0	8.6700E4	
41	-8.1207E-1	6.5671E0	5.2133E0	8.8920E4	
42	-8.1230E-1	6.2274E0	5.2084E0	9.1140E4	
43	-8.1314E-1	4.9820E0	5.2035E0	9.3360E4	
44	-8.1093E-1	8.2655E0	5.1985E0	9.5580E4	
45	-8.1123E-1	7.8126E0	5.1935E0	9.7800E4	
46	-8.1131E-1	7.6994E0	5.1885E0	1.0002E5	
47	-8.1161E-1	7.2465E0	5.1836E0	1.0224E5	
48	-8.1215E-1	6.4539E0	5.1786E0	1.0446E5	
49	-8.1207E-1	6.5671E0	5.1736E0	1.0668E5	
50	-8.0971E-1	1.0077E1	5.1687E0	1.0890E5	
51	-8.1177E-1	7.0200E0	5.1637E0	1.1112E5	
52	-8.1146E-1	7.4729E0	5.1587E0	1.1334E5	
53	-8.1024E-1	9.2845E0	5.1537E0	1.1556E5	
54	-8.1039E-1	9.0581E0	5.1487E0	1.1778E5	
55	-8.0856E-1	1.1776E1	5.1436E0	1.2000E5	
56	-8.1062E-1	8.7184E0	5.1385E0	1.2222E5	
57	-8.1253E-1	5.8878E0	5.1335E0	1.2444E5	
58	-8.0826E-1	1.2228E1	5.1285E0	1.2666E5	
59	-8.1154E-1	7.3597E0	5.1234E0	1.2888E5	
60	-8.0925E-1	1.0756E1	5.1183E0	1.3110E5	
61	-8.1146E-1	7.4729E0	5.1133E0	1.3332E5	
62	-8.0841E-1	1.2002E1	5.1082E0	1.3554E5	
63	-8.0940E-1	1.0530E1	5.1031E0	1.3776E5	
64	-8.0643E-1	1.4946E1	5.0979E0	1.3998E5	
65	-8.0711E-1	1.3927E1	5.0929E0	1.4220E5	
66	-8.0887E-1	1.1323E1	5.0877E0	1.4442E5	
67	-8.0841E-1	1.2002E1	5.0826E0	1.4664E5	
68	-8.0902E-1	1.1096E1	5.0775E0	1.4886E5	
69	-8.0818E-1	1.2342E1	5.0724E0	1.5108E5	
70	-8.0727E-1	1.3700E1	5.0672E0	1.5330E5	
71	-8.0711E-1	1.3927E1	5.0621E0	1.5552E5	
72	-8.0780E-1	1.2908E1	5.0569E0	1.5774E5	
73	-8.0688E-1	1.4266E1	5.0518E0	1.5996E5	
74	-8.0582E-1	1.5852E1	5.0465E0	1.6218E5	
75	-8.0452E-1	1.7776E1	5.0414E0	1.6440E5	
76	-8.0688E-1	1.4266E1	5.0363E0	1.6662E5	
77	-8.0666E-1	1.4606E1	5.0311E0	1.6884E5	
