point 056
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.8537E-1	1.2172E0	5.3682E0	1.2000E2	
2	-7.8575E-1	6.5110E-1	5.3669E0	2.3400E3	
3	-7.8896E-1	-4.1044E0	5.3641E0	4.5600E3	
4	-7.8484E-1	2.0098E0	5.3610E0	6.7800E3	
5	-7.8575E-1	6.5110E-1	5.3575E0	9.0000E3	
6	-7.8720E-1	-1.5002E0	5.3540E0	1.1220E4	
7	-7.8583E-1	5.3788E-1	5.3501E0	1.3440E4	
8	-7.8659E-1	-5.9438E-1	5.3462E0	1.5660E4	
9	-7.8735E-1	-1.7266E0	5.3422E0	1.7880E4	
10	-7.8514E-1	1.5569E0	5.3380E0	2.0100E4	
11	-7.8407E-1	3.1421E0	5.3338E0	2.2320E4	
12	-7.8453E-1	2.4627E0	5.3296E0	2.4540E4	
13	-7.8522E-1	1.4437E0	5.3253E0	2.6760E4	
14	-7.8217E-1	5.9727E0	5.3207E0	2.8980E4	
15	-7.8224E-1	5.8595E0	5.3164E0	3.1200E4	
16	-7.8690E-1	-1.0473E0	5.3120E0	3.3420E4	
17	-7.8400E-1	3.2553E0	5.3075E0	3.5640E4	
18	-7.8285E-1	4.9537E0	5.3028E0	3.7860E4	
19	-7.8384E-1	3.4817E0	5.2984E0	4.0080E4	
20	-7.8323E-1	4.3876E0	5.2937E0	4.2300E4	
21	-7.8255E-1	5.4066E0	5.2892E0	4.4520E4	
22	-7.8293E-1	4.8405E0	5.2844E0	4.6740E4	
23	-7.8369E-1	3.7082E0	5.2799E0	4.8960E4	
24	-7.8278E-1	5.0669E0	5.2751E0	5.1180E4	
25	-7.8026E-1	8.8034E0	5.2704E0	5.3400E4	
26	-7.8064E-1	8.2372E0	5.2657E0	5.5620E4	
27	-7.8400E-1	3.2553E0	5.2610E0	5.7840E4	
28	-7.7896E-1	1.0728E1	5.2562E0	6.0060E4	
29	-7.8247E-1	5.5198E0	5.2514E0	6.2280E4	
30	-7.8094E-1	7.7843E0	5.2467E0	6.4500E4	
31	-7.8148E-1	6.9917E0	5.2418E0	6.6720E4	
32	-7.8186E-1	6.4256E0	5.2370E0	6.8940E4	
33	-7.8026E-1	8.8034E0	5.2322E0	7.1160E4	
34	-7.8201E-1	6.1992E0	5.2273E0	7.3380E4	
35	-7.8186E-1	6.4256E0	5.2224E0	7.5600E4	
36	-7.8064E-1	8.2372E0	5.2176E0	7.7820E4	
37	-7.7873E-1	1.1068E1	5.2127E0	8.0040E4	
38	-7.8026E-1	8.8034E0	5.2079E0	8.2260E4	
39	-7.7873E-1	1.1068E1	5.2030E0	8.4480E4	
40	-7.7995E-1	9.2563E0	5.1982E0	8.6700E4	
41	-7.8156E-1	6.8785E0	5.1932E0	8.8920E4	
42	-7.8041E-1	8.5769E0	5.1882E0	9.1140E4	
43	-7.7957E-1	9.8224E0	5.1832E0	9.3360E4	
44	-7.8087E-1	7.8976E0	5.1783E0	9.5580E4	
45	-7.7835E-1	1.1634E1	5.1734E0	9.7800E4	
46	-7.7995E-1	9.2563E0	5.1685E0	1.0002E5	
47	-7.8003E-1	9.1430E0	5.1634E0	1.0224E5	
48	-7.7759E-1	1.2766E1	5.1585E0	1.0446E5	
49	-7.7904E-1	1.0615E1	5.1535E0	1.0668E5	
50	-7.7957E-1	9.8224E0	5.1485E0	1.0890E5	
51	-7.7705E-1	1.3559E1	5.1435E0	1.1112E5	
52	-7.7904E-1	1.0615E1	5.1385E0	1.1334E5	
53	-7.7736E-1	1.3106E1	5.1334E0	1.1556E5	
54	-7.7805E-1	1.2087E1	5.1284E0	1.1778E5	
55	-7.7965E-1	9.7092E0	5.1234E0	1.2000E5	
56	-7.7950E-1	9.9356E0	5.1183E0	1.2222E5	
57	-7.7629E-1	1.4691E1	5.1133E0	1.2444E5	
58	-7.7736E-1	1.3106E1	5.1082E0	1.2666E5	
59	-7.7820E-1	1.1860E1	5.1032E0	1.2888E5	
60	-7.7797E-1	1.2200E1	5.0982E0	1.3110E5	
61	-7.7774E-1	1.2540E1	5.0931E0	1.3332E5	
62	-7.7904E-1	1.0615E1	5.0879E0	1.3554E5	
63	-7.7957E-1	9.8224E0	5.0828E0	1.3776E5	
64	-7.7850E-1	1.1408E1	5.0777E0	1.3998E5	
65	-7.7751E-1	1.2879E1	5.0727E0	1.4220E5	
66	-7.7637E-1	1.4578E1	5.0675E0	1.4442E5	
67	-7.7698E-1	1.3672E1	5.0624E0	1.4664E5	
68	-7.7568E-1	1.5597E1	5.0572E0	1.4886E5	
69	-7.7599E-1	1.5144E1	5.0521E0	1.5108E5	
70	-7.7888E-1	1.0841E1	5.0470E0	1.5330E5	
71	-7.7614E-1	1.4918E1	5.0418E0	1.5552E5	
72	-7.7858E-1	1.1294E1	5.0367E0	1.5774E5	
73	-7.7553E-1	1.5823E1	5.0316E0	1.5996E5	
74	-7.7644E-1	1.4465E1	5.0263E0	1.6218E5	
75	-7.7789E-1	1.2313E1	5.0212E0	1.6440E5	
76	-7.7560E-1	1.5710E1	5.0160E0	1.6662E5	
77	-7.7538E-1	1.6050E1	5.0108E0	1.6884E5	
78	-7.7438E-1	1.7522E1	5.0056E0	1.7106E5	
79	-7.7629E-1	1.4691E1	5.0004E0	1.7328E5	
80	-7.7690E-1	1.3785E1	4.9953E0	1.7550E5	
81	-7.7515E-1	1.6389E1	4.9900E0	1.7772E5	
82	-7.7354E-1	1.8767E1	4.9848E0	1.7994E5	
83	-7.7362E-1	1.8654E1	4.9796E0	1.8216E5	
84	-7.7477E-1	1.6956E1	4.9744E0	1.8438E5	
85	-7.7194E-1	2.1145E1	4.9691E0	1.8660E5	
86	-7.7316E-1	1.9333E1	4.9639E0	1.8882E5	
87	-7.7469E-1	1.7069E1	4.9586E0	1.9104E5	
88	-7.7217E-1	2.0805E1	4.9534E0	1.9326E5	
89	-7.7362E-1	1.8654E1	4.9481E0	1.9548E5	
90	-7.7271E-1	2.0013E1	4.9428E0	1.9770E5	
91	-7.7255E-1	2.0239E1	4.9375E0	1.9992E5	
92	-7.7187E-1	2.1258E1	4.9323E0	2.0214E5	
93	-7.7057E-1	2.3183E1	4.9270E0	2.0436E5	
94	-7.7072E-1	2.2957E1	4.9217E0	2.0658E5	
95	-7.7278E-1	1.9899E1	4.9164E0	2.0880E5	
96	-7.7232E-1	2.0579E1	4.9112E0	2.1102E5	
97	-7.7148E-1	2.1824E1	4.9057E0	2.1324E5	
98	-7.7240E-1	2.0466E1	4.9005E0	2.1546E5	
99	-7.7049E-1	2.3296E1	4.8952E0	2.1768E5	
100	-7.7042E-1	2.3409E1	4.8898E0	2.1990E5	
101	-7.6874E-1	2.5900E1	4.8845E0	2.2212E5	
102	-7.7126E-1	2.2164E1	4.8792E0	2.2434E5	
103	-7.6706E-1	2.8391E1	4.8738E0	2.2656E5	
104	-7.7156E-1	2.1711E1	4.8685E0	2.2878E5	
105	-7.7118E-1	2.2277E1	4.8630E0	2.3100E5	
106	-7.7110E-1	2.2390E1	4.8578E0	2.3322E5	
107	-7.6927E-1	2.5108E1	4.8524E0	2.3544E5	
108	-7.6767E-1	2.7486E1	4.8470E0	2.3766E5	
109	-7.6973E-1	2.4429E1	4.8417E0	2.3988E5	
110	-7.7026E-1	2.3636E1	4.8363E0	2.4210E5	
111	-7.6988E-1	2.4202E1	4.8308E0	2.4432E5	
112	-7.6790E-1	2.7146E1	4.8254E0	2.4654E5	
113	-7.7065E-1	2.3070E1	4.8201E0	2.4876E5	
114	-7.6927E-1	2.5108E1	4.8147E0	2.5098E5	
115	-7.6721E-1	2.8165E1	4.8094E0	2.5320E5	
116	-7.6790E-1	2.7146E1	4.8038E0	2.5542E5	
117	-7.6698E-1	2.8505E1	4.7984E0	2.5764E5	
118	-7.6843E-1	2.6353E1	4.7929E0	2.5986E5	
119	-7.6881E-1	2.5787E1	4.7876E0	2.6208E5	
120	-7.6775E-1	2.7372E1	4.7820E0	2.6430E5	
121	-7.6607E-1	2.9863E1	4.7767E0	2.6652E5	
122	-7.6767E-1	2.7486E1	4.7712E0	2.6874E5	
123	-7.6637E-1	2.9410E1	4.7657E0	2.7096E5	
124	-7.6683E-1	2.8731E1	4.7603E0	2.7318E5	
125	-7.6530E-1	3.0996E1	4.7548E0	2.7540E5	
126	-7.6736E-1	2.7939E1	4.7493E0	2.7762E5	
127	-7.6736E-1	2.7939E1	4.7440E0	2.7984E5	
128	-7.6561E-1	3.0543E1	4.7384E0	2.8206E5	
129	-7.6500E-1	3.1449E1	4.7329E0	2.8428E5	
