point 039
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9941E-1	1.1606E0	5.8609E0	1.2000E2	
2	-7.9987E-1	4.8126E-1	5.8598E0	2.3400E3	
3	-7.9971E-1	7.0772E-1	5.8572E0	4.5600E3	
4	-7.9887E-1	1.9532E0	5.8542E0	6.7800E3	
5	-8.0093E-1	-1.1039E0	5.8509E0	9.0000E3	
6	-7.9872E-1	2.1797E0	5.8475E0	1.1220E4	
7	-7.9788E-1	3.4251E0	5.8439E0	1.3440E4	
8	-7.9826E-1	2.8590E0	5.8400E0	1.5660E4	
9	-7.9918E-1	1.5003E0	5.8361E0	1.7880E4	
10	-7.9895E-1	1.8400E0	5.8320E0	2.0100E4	
11	-7.9674E-1	5.1235E0	5.8279E0	2.2320E4	
12	-7.9926E-1	1.3871E0	5.8237E0	2.4540E4	
13	-7.9666E-1	5.2367E0	5.8195E0	2.6760E4	
14	-7.9971E-1	7.0772E-1	5.8151E0	2.8980E4	
15	-7.9910E-1	1.6135E0	5.8108E0	3.1200E4	
16	-7.9636E-1	5.6896E0	5.8063E0	3.3420E4	
17	-7.9910E-1	1.6135E0	5.8018E0	3.5640E4	
18	-7.9605E-1	6.1426E0	5.7974E0	3.7860E4	
19	-7.9758E-1	3.8780E0	5.7929E0	4.0080E4	
20	-7.9857E-1	2.4061E0	5.7883E0	4.2300E4	
21	-7.9704E-1	4.6706E0	5.7837E0	4.4520E4	
22	-7.9681E-1	5.0103E0	5.7791E0	4.6740E4	
23	-7.9643E-1	5.5764E0	5.7745E0	4.8960E4	
24	-7.9567E-1	6.7087E0	5.7698E0	5.1180E4	
25	-7.9491E-1	7.8409E0	5.7651E0	5.3400E4	
26	-7.9483E-1	7.9542E0	5.7603E0	5.5620E4	
27	-7.9605E-1	6.1426E0	5.7557E0	5.7840E4	
28	-7.9773E-1	3.6516E0	5.7509E0	6.0060E4	
29	-7.9384E-1	9.4261E0	5.7462E0	6.2280E4	
30	-7.9575E-1	6.5955E0	5.7415E0	6.4500E4	
31	-7.9697E-1	4.7838E0	5.7367E0	6.6720E4	
32	-7.9643E-1	5.5764E0	5.7318E0	6.8940E4	
33	-7.9468E-1	8.1806E0	5.7270E0	7.1160E4	
34	-7.9536E-1	7.1616E0	5.7221E0	7.3380E4	
35	-7.9437E-1	8.6335E0	5.7174E0	7.5600E4	
36	-7.9437E-1	8.6335E0	5.7125E0	7.7820E4	
37	-7.9636E-1	5.6896E0	5.7076E0	8.0040E4	
38	-7.9369E-1	9.6525E0	5.7028E0	8.2260E4	
39	-7.9521E-1	7.3880E0	5.6979E0	8.4480E4	
40	-7.9102E-1	1.3615E1	5.6930E0	8.6700E4	
41	-7.9239E-1	1.1577E1	5.6880E0	8.8920E4	
42	-7.9338E-1	1.0105E1	5.6831E0	9.1140E4	
43	-7.9308E-1	1.0558E1	5.6782E0	9.3360E4	
44	-7.9422E-1	8.8600E0	5.6733E0	9.5580E4	
45	-7.9620E-1	5.9161E0	5.6683E0	9.7800E4	
46	-7.9422E-1	8.8600E0	5.6633E0	1.0002E5	
47	-7.9536E-1	7.1616E0	5.6583E0	1.0224E5	
48	-7.9399E-1	9.1996E0	5.6533E0	1.0446E5	
49	-7.9308E-1	1.0558E1	5.6484E0	1.0668E5	
50	-7.9201E-1	1.2144E1	5.6435E0	1.0890E5	
51	-7.9399E-1	9.1996E0	5.6384E0	1.1112E5	
52	-7.9178E-1	1.2483E1	5.6333E0	1.1334E5	
53	-7.9163E-1	1.2710E1	5.6283E0	1.1556E5	
54	-7.9262E-1	1.1238E1	5.6234E0	1.1778E5	
55	-7.9269E-1	1.1124E1	5.6184E0	1.2000E5	
56	-7.8941E-1	1.5993E1	5.6132E0	1.2222E5	
57	-7.9170E-1	1.2596E1	5.6082E0	1.2444E5	
58	-7.9132E-1	1.3163E1	5.6032E0	1.2666E5	
59	-7.9292E-1	1.0785E1	5.5981E0	1.2888E5	
60	-7.9033E-1	1.4634E1	5.5931E0	1.3110E5	
61	-7.9262E-1	1.1238E1	5.5879E0	1.3332E5	
62	-7.9224E-1	1.1804E1	5.5828E0	1.3554E5	
63	-7.8995E-1	1.5201E1	5.5778E0	1.3776E5	
64	-7.9041E-1	1.4521E1	5.5727E0	1.3998E5	
65	-7.9140E-1	1.3049E1	5.5676E0	1.4220E5	
66	-7.9109E-1	1.3502E1	5.5624E0	1.4442E5	
67	-7.9018E-1	1.4861E1	5.5573E0	1.4664E5	
