point 016
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9880E-1	-7.3591E-1	5.4774E0	1.2000E2	
2	-7.9765E-1	9.6247E-1	5.4760E0	2.3400E3	
3	-7.9765E-1	9.6247E-1	5.4732E0	4.5600E3	
4	-7.9651E-1	2.6609E0	5.4701E0	6.7800E3	
5	-7.9826E-1	5.6668E-2	5.4667E0	9.0000E3	
6	-7.9735E-1	1.4154E0	5.4631E0	1.1220E4	
7	-7.9727E-1	1.5286E0	5.4593E0	1.3440E4	
8	-7.9605E-1	3.3402E0	5.4553E0	1.5660E4	
9	-7.9681E-1	2.2080E0	5.4513E0	1.7880E4	
10	-7.9704E-1	1.8683E0	5.4472E0	2.0100E4	
11	-7.9491E-1	5.0386E0	5.4429E0	2.2320E4	
12	-7.9796E-1	5.0957E-1	5.4387E0	2.4540E4	
13	-7.9590E-1	3.5667E0	5.4343E0	2.6760E4	
14	-7.9605E-1	3.3402E0	5.4300E0	2.8980E4	
15	-7.9613E-1	3.2270E0	5.4256E0	3.1200E4	
16	-7.9529E-1	4.4725E0	5.4211E0	3.3420E4	
17	-7.9475E-1	5.2651E0	5.4166E0	3.5640E4	
18	-7.9765E-1	9.6247E-1	5.4121E0	3.7860E4	
19	-7.9819E-1	1.6989E-1	5.4076E0	4.0080E4	
20	-7.9597E-1	3.4534E0	5.4029E0	4.2300E4	
21	-7.9277E-1	8.2089E0	5.3983E0	4.4520E4	
22	-7.9567E-1	3.9063E0	5.3936E0	4.6740E4	
23	-7.9262E-1	8.4354E0	5.3890E0	4.8960E4	
24	-7.9346E-1	7.1899E0	5.3842E0	5.1180E4	
25	-7.9659E-1	2.5476E0	5.3796E0	5.3400E4	
26	-7.9460E-1	5.4915E0	5.3748E0	5.5620E4	
27	-7.9514E-1	4.6989E0	5.3701E0	5.7840E4	
28	-7.9582E-1	3.6799E0	5.3653E0	6.0060E4	
29	-7.9544E-1	4.2460E0	5.3605E0	6.2280E4	
30	-7.9437E-1	5.8312E0	5.3558E0	6.4500E4	
31	-7.9430E-1	5.9444E0	5.3509E0	6.6720E4	
32	-7.9117E-1	1.0587E1	5.3461E0	6.8940E4	
33	-7.9193E-1	9.4544E0	5.3413E0	7.1160E4	
34	-7.9269E-1	8.3221E0	5.3365E0	7.3380E4	
35	-7.9353E-1	7.0767E0	5.3316E0	7.5600E4	
36	-7.9048E-1	1.1606E1	5.3268E0	7.7820E4	
37	-7.9185E-1	9.5676E0	5.3218E0	8.0040E4	
38	-7.9185E-1	9.5676E0	5.3169E0	8.2260E4	
39	-7.9201E-1	9.3412E0	5.3120E0	8.4480E4	
40	-7.9330E-1	7.4163E0	5.3071E0	8.6700E4	
41	-7.9437E-1	5.8312E0	5.3023E0	8.8920E4	
42	-7.9147E-1	1.0134E1	5.2972E0	9.1140E4	
43	-7.9102E-1	1.0813E1	5.2923E0	9.3360E4	
44	-7.9338E-1	7.3031E0	5.2874E0	9.5580E4	
45	-7.9208E-1	9.2280E0	5.2824E0	9.7800E4	
46	-7.9277E-1	8.2089E0	5.2776E0	1.0002E5	
47	-7.9308E-1	7.7560E0	5.2725E0	1.0224E5	
48	-7.8957E-1	1.2964E1	5.2675E0	1.0446E5	
49	-7.9163E-1	9.9073E0	5.2625E0	1.0668E5	
50	-7.9453E-1	5.6047E0	5.2575E0	1.0890E5	
51	-7.9140E-1	1.0247E1	5.2525E0	1.1112E5	
52	-7.9498E-1	4.9254E0	5.2475E0	1.1334E5	
53	-7.9163E-1	9.9073E0	5.2424E0	1.1556E5	
54	-7.9208E-1	9.2280E0	5.2375E0	1.1778E5	
55	-7.9384E-1	6.6238E0	5.2324E0	1.2000E5	
56	-7.8896E-1	1.3870E1	5.2274E0	1.2222E5	
57	-7.9079E-1	1.1153E1	5.2224E0	1.2444E5	
58	-7.9018E-1	1.2059E1	5.2173E0	1.2666E5	
59	-7.8873E-1	1.4210E1	5.2121E0	1.2888E5	
60	-7.8804E-1	1.5229E1	5.2072E0	1.3110E5	
61	-7.9086E-1	1.1040E1	5.2020E0	1.3332E5	
62	-7.8857E-1	1.4436E1	5.1968E0	1.3554E5	
63	-7.9132E-1	1.0360E1	5.1918E0	1.3776E5	
64	-7.9002E-1	1.2285E1	5.1868E0	1.3998E5	
65	-7.8949E-1	1.3078E1	5.1815E0	1.4220E5	
66	-7.8957E-1	1.2964E1	5.1764E0	1.4442E5	
67	-7.9041E-1	1.1719E1	5.1714E0	1.4664E5	
68	-7.8789E-1	1.5455E1	5.1661E0	1.4886E5	
69	-7.8957E-1	1.2964E1	5.1612E0	1.5108E5	
70	-7.8888E-1	1.3983E1	5.1560E0	1.5330E5	
71	-7.8773E-1	1.5682E1	5.1507E0	1.5552E5	
72	-7.8796E-1	1.5342E1	5.1456E0	1.5774E5	
73	-7.8766E-1	1.5795E1	5.1404E0	1.5996E5	
74	-7.8827E-1	1.4889E1	5.1352E0	1.6218E5	
75	-7.9063E-1	1.1379E1	5.1300E0	1.6440E5	
76	-7.9025E-1	1.1945E1	5.1249E0	1.6662E5	
77	-7.8903E-1	1.3757E1	5.1196E0	1.6884E5	
78	-7.8667E-1	1.7267E1	5.1146E0	1.7106E5	
79	-7.8522E-1	1.9418E1	5.1094E0	1.7328E5	
80	-7.8758E-1	1.5908E1	5.1041E0	1.7550E5	
81	-7.8415E-1	2.1003E1	5.0988E0	1.7772E5	
82	-7.8606E-1	1.8173E1	5.0936E0	1.7994E5	
83	-7.8690E-1	1.6927E1	5.0884E0	1.8216E5	
84	-7.8674E-1	1.7154E1	5.0832E0	1.8438E5	
85	-7.8758E-1	1.5908E1	5.0778E0	1.8660E5	
86	-7.8720E-1	1.6474E1	5.0727E0	1.8882E5	
87	-7.8697E-1	1.6814E1	5.0674E0	1.9104E5	
88	-7.8682E-1	1.7041E1	5.0621E0	1.9326E5	
89	-7.8667E-1	1.7267E1	5.0568E0	1.9548E5	
90	-7.8537E-1	1.9192E1	5.0516E0	1.9770E5	
91	-7.8629E-1	1.7833E1	5.0464E0	1.9992E5	
92	-7.8163E-1	2.4740E1	5.0411E0	2.0214E5	
93	-7.8362E-1	2.1796E1	5.0357E0	2.0436E5	
94	-7.8651E-1	1.7493E1	5.0305E0	2.0658E5	
95	-7.8255E-1	2.3381E1	5.0252E0	2.0880E5	
96	-7.8148E-1	2.4966E1	5.0198E0	2.1102E5	
97	-7.8323E-1	2.2362E1	5.0145E0	2.1324E5	
98	-7.8148E-1	2.4966E1	5.0093E0	2.1546E5	
99	-7.8178E-1	2.4513E1	5.0038E0	2.1768E5	
100	-7.8453E-1	2.0437E1	4.9986E0	2.1990E5	
101	-7.8423E-1	2.0890E1	4.9931E0	2.2212E5	
102	-7.8423E-1	2.0890E1	4.9879E0	2.2434E5	
103	-7.8171E-1	2.4627E1	4.9825E0	2.2656E5	
104	-7.8194E-1	2.4287E1	4.9771E0	2.2878E5	
105	-7.8026E-1	2.6778E1	4.9718E0	2.3100E5	
106	-7.8156E-1	2.4853E1	4.9663E0	2.3322E5	
107	-7.8140E-1	2.5080E1	4.9611E0	2.3544E5	
108	-7.8049E-1	2.6438E1	4.9556E0	2.3766E5	
109	-7.8117E-1	2.5419E1	4.9503E0	2.3988E5	
110	-7.8300E-1	2.2702E1	4.9449E0	2.4210E5	
111	-7.8163E-1	2.4740E1	4.9395E0	2.4432E5	
112	-7.8178E-1	2.4513E1	4.9340E0	2.4654E5	
113	-7.8064E-1	2.6212E1	4.9287E0	2.4876E5	
114	-7.8148E-1	2.4966E1	4.9233E0	2.5098E5	
115	-7.8148E-1	2.4966E1	4.9178E0	2.5320E5	
116	-7.7789E-1	3.0288E1	4.9123E0	2.5542E5	
117	-7.8117E-1	2.5419E1	4.9069E0	2.5764E5	
118	-7.8056E-1	2.6325E1	4.9015E0	2.5986E5	
119	-7.7682E-1	3.1873E1	4.8961E0	2.6208E5	
120	-7.7950E-1	2.7910E1	4.8907E0	2.6430E5	
121	-7.7995E-1	2.7231E1	4.8853E0	2.6652E5	
122	-7.7988E-1	2.7344E1	4.8799E0	2.6874E5	
123	-7.7751E-1	3.0854E1	4.8742E0	2.7096E5	
124	-7.7881E-1	2.8929E1	4.8688E0	2.7318E5	
125	-7.7820E-1	2.9835E1	4.8634E0	2.7540E5	
126	-7.7736E-1	3.1081E1	4.8579E0	2.7762E5	
127	-7.7713E-1	3.1420E1	4.8525E0	2.7984E5	
128	-7.7744E-1	3.0967E1	4.8470E0	2.8206E5	
129	-7.7675E-1	3.1986E1	4.8414E0	2.8428E5	
130	-7.7515E-1	3.4364E1	4.8361E0	2.8650E5	
131	-7.7606E-1	3.3005E1	4.8305E0	2.8872E5	
132	-7.7950E-1	2.7910E1	4.8249E0	2.9094E5	
133	-7.7667E-1	3.2100E1	4.8194E0	2.9316E5	
134	-7.7866E-1	2.9156E1	4.8139E0	2.9538E5	
135	-7.7629E-1	3.2666E1	4.8084E0	2.9760E5	
136	-7.7675E-1	3.1986E1	4.8029E0	2.9982E5	
137	-7.7698E-1	3.1647E1	4.7974E0	3.0204E5	
138	-7.7782E-1	3.0401E1	4.7918E0	3.0426E5	
139	-7.7614E-1	3.2892E1	4.7862E0	3.0648E5	
140	-7.7568E-1	3.3571E1	4.7807E0	3.0870E5	
141	-7.7751E-1	3.0854E1	4.7751E0	3.1092E5	
142	-7.7782E-1	3.0401E1	4.7695E0	3.1314E5	
143	-7.7766E-1	3.0628E1	4.7640E0	3.1536E5	
144	-7.7576E-1	3.3458E1	4.7584E0	3.1758E5	
145	-7.7698E-1	3.1647E1	4.7529E0	3.1980E5	
146	-7.7530E-1	3.4138E1	4.7473E0	3.2202E5	
147	-7.7423E-1	3.5723E1	4.7418E0	3.2424E5	
148	-7.7675E-1	3.1986E1	4.7361E0	3.2646E5	
149	-7.7347E-1	3.6855E1	4.7306E0	3.2868E5	
150	-7.7362E-1	3.6629E1	4.7249E0	3.3090E5	
151	-7.7614E-1	3.2892E1	4.7193E0	3.3312E5	
152	-7.7461E-1	3.5157E1	4.7137E0	3.3534E5	
153	-7.7515E-1	3.4364E1	4.7080E0	3.3756E5	
154	-7.7423E-1	3.5723E1	4.7024E0	3.3978E5	
155	-7.7293E-1	3.7648E1	4.6968E0	3.4200E5	
156	-7.7209E-1	3.8893E1	4.6911E0	3.4422E5	
157	-7.7431E-1	3.5610E1	4.6855E0	3.4644E5	
158	-7.7225E-1	3.8667E1	4.6798E0	3.4866E5	
