407.288666	-0.211182
407.082031	-0.206299
406.668762	-0.212402
406.875397	-0.206299
406.668762	-0.208740
406.255463	-0.212402
406.255463	-0.207520
405.842194	-0.219727
405.428894	-0.207520
405.428894	-0.202637
404.808990	-0.191650
405.015625	-0.200195
405.015625	-0.202637
404.602356	-0.191650
404.395691	-0.198975
404.189056	-0.203857
403.982422	-0.207520
403.775787	-0.211182
403.775787	-0.197754
403.155853	-0.218506
403.155853	-0.212402
402.949219	-0.211182
402.535950	-0.212402
402.122650	-0.205078
402.122650	-0.203857
402.122650	-0.202637
401.709381	-0.206299
401.916016	-0.201416
401.709381	-0.207520
401.502747	-0.203857
401.089447	-0.206299
400.676178	-0.212402
400.676178	-0.202637
400.262878	-0.209961
400.056244	-0.201416
399.849609	-0.195312
399.229675	-0.203857
399.642975	-0.208740
399.023041	-0.206299
399.023041	-0.206299
398.816406	-0.206299
398.403137	-0.202637
397.989838	-0.201416
397.989838	-0.212402
397.783203	-0.208740
397.989838	-0.212402
397.576569	-0.208740
397.369934	-0.218506
396.956635	-0.212402
396.750000	-0.202637
396.750000	-0.205078
396.336731	-0.197754
396.336731	-0.206299
395.716797	-0.207520
395.716797	-0.194092
396.130066	-0.207520
395.096863	-0.205078
395.303528	-0.212402
395.096863	-0.206299
394.476959	-0.206299
394.476959	-0.209961
394.476959	-0.209961
394.270325	-0.207520
393.857025	-0.207520
393.650391	-0.208740
393.650391	-0.205078
393.237122	-0.196533
393.030457	-0.202637
393.030457	-0.203857
392.823822	-0.212402
392.617187	-0.205078
392.410553	-0.208740
392.203918	-0.201416
391.790619	-0.200195
391.583984	-0.207520
391.377350	-0.208740
390.964050	-0.208740
390.550781	-0.207520
390.550781	-0.202637
390.137512	-0.213623
390.550781	-0.201416
390.344147	-0.207520
389.724213	-0.209961
389.724213	-0.206299
389.310944	-0.208740
388.897644	-0.205078
388.897644	-0.212402
388.897644	-0.203857
388.484375	-0.211182
388.277740	-0.206299
387.864441	-0.202637
387.657806	-0.211182
388.071106	-0.203857
387.451172	-0.198975
387.244537	-0.203857
387.244537	-0.195312
386.831238	-0.202637
386.624603	-0.205078
386.417969	-0.198975
386.211334	-0.206299
386.004700	-0.207520
386.004700	-0.214844
385.591400	-0.213623
385.591400	-0.211182
385.178131	-0.203857
384.971497	-0.211182
384.764832	-0.214844
384.971497	-0.213623
384.558197	-0.207520
384.351562	-0.200195
383.938293	-0.198975
383.938293	-0.211182
383.731628	-0.214844
383.318359	-0.205078
383.111725	-0.208740
382.491791	-0.208740
382.698425	-0.218506
382.285156	-0.217285
382.285156	-0.208740
381.871887	-0.200195
381.665222	-0.208740
381.458588	-0.207520
381.665222	-0.211182
381.251953	-0.207520
381.045319	-0.209961
380.632019	-0.207520
380.218750	-0.202637
380.218750	-0.209961
380.012115	-0.211182
380.218750	-0.214844
379.598816	-0.211182
379.598816	-0.209961
378.978912	-0.216064
378.978912	-0.209961
378.772278	-0.216064
378.978912	-0.207520
378.152344	-0.203857
378.358978	-0.198975
377.945709	-0.192871
377.945709	-0.197754
377.532410	-0.205078
377.325775	-0.216064
377.119141	-0.206299
376.912506	-0.203857
376.499207	-0.216064
376.499207	-0.208740
376.085937	-0.212402
376.085937	-0.209961
375.672668	-0.211182
375.672668	-0.202637
375.259369	-0.207520
375.052734	-0.200195
375.052734	-0.203857
374.846100	-0.207520
374.432800	-0.198975
374.226166	-0.205078
374.019531	-0.203857
373.812897	-0.213623
373.606262	-0.206299
373.192963	-0.200195
373.192963	-0.201416
372.986328	-0.207520
372.779694	-0.203857
372.779694	-0.207520
372.159760	-0.198975
372.366394	-0.205078
371.953125	-0.206299
371.746490	-0.202637
371.746490	-0.214844
371.539856	-0.212402
371.126556	-0.213623
370.713287	-0.206299
370.713287	-0.207520
370.299988	-0.208740
370.299988	-0.206299
370.093353	-0.211182
370.093353	-0.211182
369.680084	-0.207520
369.473450	-0.202637
369.266785	-0.200195
369.060150	-0.212402
368.853516	-0.205078
368.646881	-0.206299
368.646881	-0.214844
368.026947	-0.214844
368.233582	-0.209961
367.613678	-0.205078
367.613678	-0.213623
367.613678	-0.208740
367.200378	-0.214844
366.993744	-0.206299
366.787109	-0.198975
366.373840	-0.207520
366.373840	-0.206299
365.960541	-0.205078
365.960541	-0.206299
365.753906	-0.205078
365.340637	-0.206299
365.340637	-0.211182
364.720703	-0.205078
364.720703	-0.207520
364.307434	-0.203857
363.894135	-0.206299
363.687500	-0.198975
363.687500	-0.218506
363.480865	-0.206299
363.480865	-0.206299
362.860931	-0.200195
362.860931	-0.206299
362.654297	-0.206299
362.654297	-0.198975
362.447662	-0.213623
362.034363	-0.200195
361.827728	-0.200195
361.621094	-0.205078
361.414459	-0.208740
361.414459	-0.202637
361.207825	-0.197754
360.794525	-0.203857
360.794525	-0.200195
360.381256	-0.200195
360.381256	-0.198975
359.967957	-0.196533
359.967957	-0.208740
359.554687	-0.202637
359.554687	-0.207520
359.141418	-0.207520
359.348053	-0.219727
358.728119	-0.212402
359.141418	-0.203857
358.314850	-0.211182
358.314850	-0.206299
358.108215	-0.208740
357.901550	-0.207520
357.694916	-0.209961
357.488281	-0.209961
357.281647	-0.202637
357.075012	-0.201416
356.868347	-0.201416
356.248444	-0.200195
356.248444	-0.198975
356.041809	-0.208740
355.628510	-0.212402
355.421875	-0.207520
355.421875	-0.203857
355.008606	-0.209961
355.008606	-0.207520
354.595306	-0.203857
354.801941	-0.201416
354.182037	-0.208740
353.975403	-0.208740
353.975403	-0.201416
353.975403	-0.206299
353.355469	-0.196533
353.148834	-0.203857
352.942200	-0.208740
352.735535	-0.208740
352.735535	-0.216064
352.528900	-0.209961
352.322266	-0.209961
351.908997	-0.200195
351.908997	-0.198975
351.702332	-0.198975
351.082428	-0.200195
351.082428	-0.205078
351.082428	-0.200195
350.875793	-0.201416
350.462494	-0.206299
350.255859	-0.207520
350.255859	-0.209961
350.255859	-0.205078
349.429291	-0.209961
349.635925	-0.206299
349.429291	-0.212402
349.016022	-0.206299
349.016022	-0.202637
349.016022	-0.202637
348.809387	-0.205078
348.189453	-0.205078
348.396088	-0.207520
347.982819	-0.205078
347.569519	-0.201416
347.569519	-0.207520
347.156250	-0.205078
346.949615	-0.212402
346.536316	-0.206299
346.329681	-0.205078
346.123047	-0.201416
346.123047	-0.203857
345.709778	-0.200195
345.709778	-0.205078
345.296478	-0.201416
345.296478	-0.202637
345.089844	-0.196533
344.676575	-0.196533
344.676575	-0.209961
344.469910	-0.207520
344.056641	-0.209961
343.850006	-0.212402
343.850006	-0.203857
343.643372	-0.208740
343.023437	-0.207520
343.230072	-0.202637
342.816803	-0.192871
342.610168	-0.196533
342.610168	-0.198975
342.610168	-0.197754
341.990234	-0.201416
341.990234	-0.206299
341.990234	-0.208740
341.576965	-0.205078
341.370300	-0.201416
341.163666	-0.205078
340.750397	-0.201416
340.543762	-0.201416
340.337097	-0.203857
340.130463	-0.206299
340.130463	-0.209961
339.510559	-0.205078
339.510559	-0.211182
339.510559	-0.203857
339.097260	-0.202637
338.890625	-0.198975
338.683990	-0.206299
338.477356	-0.203857
338.064056	-0.202637
338.064056	-0.202637
337.650787	-0.205078
337.237488	-0.194092
337.444153	-0.202637
337.237488	-0.196533
337.030853	-0.203857
337.030853	-0.200195
336.410950	-0.201416
336.617584	-0.207520
335.997650	-0.200195
335.584381	-0.211182
335.791016	-0.206299
335.584381	-0.217285
335.584381	-0.202637
334.757812	-0.207520
334.757812	-0.201416
334.551178	-0.202637
334.344543	-0.200195
334.344543	-0.195312
333.931244	-0.201416
333.517975	-0.206299
333.517975	-0.197754
333.724609	-0.203857
333.104675	-0.205078
333.104675	-0.200195
332.691406	-0.207520
332.484772	-0.208740
332.071472	-0.214844
332.071472	-0.212402
331.864838	-0.211182
