point 228
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.8800E0	1.2807E-2	9.7258E-1	1.2000E2	
2	-5.8060E0	6.2500E-2	9.7375E-1	3.0000E2	
3	-5.6841E0	1.4431E-1	9.7378E-1	4.8000E2	
4	-5.6853E0	1.4349E-1	9.7372E-1	6.6000E2	
5	-5.6480E0	1.6860E-1	9.7367E-1	8.4000E2	
6	-5.6100E0	1.9411E-1	9.7368E-1	1.0200E3	
7	-5.5936E0	2.0512E-1	9.7363E-1	1.2000E3	
8	-5.5742E0	2.1813E-1	9.7360E-1	1.3800E3	
9	-5.5844E0	2.1127E-1	9.7360E-1	1.5600E3	
10	-5.5650E0	2.2433E-1	9.7354E-1	1.7400E3	
11	-5.5801E0	2.1419E-1	9.7342E-1	1.9200E3	
12	-5.5531E0	2.3233E-1	9.7347E-1	2.1000E3	
13	-5.5727E0	2.1916E-1	9.7331E-1	2.2800E3	
14	-5.5717E0	2.1983E-1	9.7324E-1	2.4600E3	
15	-5.5676E0	2.2254E-1	9.7318E-1	2.6400E3	
16	-5.5783E0	2.1537E-1	9.7309E-1	2.8200E3	
17	-5.5733E0	2.1875E-1	9.7301E-1	3.0000E3	
18	-5.5663E0	2.2346E-1	9.7295E-1	3.1800E3	
19	-5.5599E0	2.2771E-1	9.7284E-1	3.3600E3	
20	-5.5553E0	2.3079E-1	9.7268E-1	3.5400E3	
21	-5.5724E0	2.1931E-1	9.7263E-1	3.7200E3	
22	-5.5297E0	2.4800E-1	9.7251E-1	3.9000E3	
23	-5.5518E0	2.3320E-1	9.7236E-1	4.0800E3	
24	-5.5304E0	2.4754E-1	9.7232E-1	4.2600E3	
25	-5.5546E0	2.3130E-1	9.7222E-1	4.4400E3	
26	-5.5489E0	2.3514E-1	9.7217E-1	4.6200E3	
27	-5.5589E0	2.2843E-1	9.7201E-1	4.8000E3	
28	-5.5618E0	2.2643E-1	9.7193E-1	4.9800E3	
29	-5.5618E0	2.2648E-1	9.7179E-1	5.1600E3	
