point 020
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.1041E0	1.6406E-2	8.9005E-1	1.2000E2	
2	-5.0979E0	2.0556E-2	8.9106E-1	3.0000E2	
3	-4.9877E0	9.4531E-2	8.9119E-1	4.8000E2	
4	-4.9830E0	9.7707E-2	8.9126E-1	6.6000E2	
5	-4.9912E0	9.2174E-2	8.9121E-1	8.4000E2	
6	-4.9419E0	1.2532E-1	8.9117E-1	1.0200E3	
7	-4.9619E0	1.1185E-1	8.9118E-1	1.2000E3	
8	-4.9622E0	1.1164E-1	8.9117E-1	1.3800E3	
9	-4.9512E0	1.1902E-1	8.9102E-1	1.5600E3	
10	-4.9731E0	1.0437E-1	8.9104E-1	1.7400E3	
11	-4.9819E0	9.8424E-2	8.9086E-1	1.9200E3	
12	-4.9899E0	9.3097E-2	8.9088E-1	2.1000E3	
13	-4.9499E0	1.1994E-1	8.9072E-1	2.2800E3	
14	-4.9453E0	1.2301E-1	8.9068E-1	2.4600E3	
15	-4.9522E0	1.1840E-1	8.9056E-1	2.6400E3	
16	-4.9432E0	1.2445E-1	8.9052E-1	2.8200E3	
17	-4.9937E0	9.0535E-2	8.9049E-1	3.0000E3	
18	-4.9881E0	9.4275E-2	8.9036E-1	3.1800E3	
19	-4.9747E0	1.0329E-1	8.9031E-1	3.3600E3	
20	-4.9639E0	1.1051E-1	8.9020E-1	3.5400E3	
21	-4.9957E0	8.9152E-2	8.9002E-1	3.7200E3	
22	-4.9777E0	1.0124E-1	8.9001E-1	3.9000E3	
23	-4.9377E0	1.2814E-1	8.8988E-1	4.0800E3	
24	-4.9355E0	1.2957E-1	8.8978E-1	4.2600E3	
25	-4.9457E0	1.2276E-1	8.8966E-1	4.4400E3	
26	-4.9409E0	1.2593E-1	8.8961E-1	4.6200E3	
27	-4.9636E0	1.1072E-1	8.8952E-1	4.8000E3	
28	-4.9471E0	1.2184E-1	8.8937E-1	4.9800E3	
29	-4.9621E0	1.1174E-1	8.8926E-1	5.1600E3	
30	-4.9793E0	1.0017E-1	8.8918E-1	5.3400E3	
31	-4.9628E0	1.1123E-1	8.8905E-1	5.5200E3	
32	-4.9471E0	1.2178E-1	8.8889E-1	5.7000E3	
33	-4.9559E0	1.1589E-1	8.8878E-1	5.8800E3	
34	-4.9799E0	9.9756E-2	8.8868E-1	6.0600E3	
35	-4.9924E0	9.1406E-2	8.8861E-1	6.2400E3	
36	-4.9622E0	1.1169E-1	8.8841E-1	6.4200E3	
37	-4.9865E0	9.5351E-2	8.8831E-1	6.6000E3	
38	-4.9950E0	8.9664E-2	8.8824E-1	6.7800E3	
39	-4.9940E0	9.0330E-2	8.8817E-1	6.9600E3	
40	-4.9795E0	1.0006E-1	8.8797E-1	7.1400E3	
41	-4.9837E0	9.7195E-2	8.8781E-1	7.3200E3	
42	-4.9589E0	1.1390E-1	8.8774E-1	7.5000E3	
43	-4.9314E0	1.3234E-1	8.8763E-1	7.6800E3	
44	-4.9474E0	1.2158E-1	8.8751E-1	7.8600E3	
45	-4.9377E0	1.2814E-1	8.8743E-1	8.0400E3	
46	-4.9620E0	1.1180E-1	8.8731E-1	8.2200E3	
47	-4.9876E0	9.4633E-2	8.8711E-1	8.4000E3	
48	-4.9677E0	1.0795E-1	8.8700E-1	8.5800E3	
49	-4.9460E0	1.2255E-1	8.8692E-1	8.7600E3	
50	-4.9318E0	1.3208E-1	8.8673E-1	8.9400E3	
51	-4.9411E0	1.2583E-1	8.8672E-1	9.1200E3	
52	-4.9522E0	1.1840E-1	8.8657E-1	9.3000E3	
53	-4.9548E0	1.1661E-1	8.8643E-1	9.4800E3	
54	-4.9762E0	1.0227E-1	8.8633E-1	9.6600E3	
55	-4.9704E0	1.0616E-1	8.8613E-1	9.8400E3	
56	-4.9879E0	9.4428E-2	8.8612E-1	1.0020E4	
