point 009
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.0861E0	2.5999E-3	8.9163E-1	1.2000E2	
2	-5.0494E0	2.7241E-2	8.9263E-1	3.0000E2	
3	-4.9335E0	1.0501E-1	8.9276E-1	4.8000E2	
4	-4.9374E0	1.0245E-1	8.9281E-1	6.6000E2	
5	-4.8957E0	1.3042E-1	8.9275E-1	8.4000E2	
6	-4.8624E0	1.5280E-1	8.9271E-1	1.0200E3	
7	-4.9088E0	1.2166E-1	8.9280E-1	1.2000E3	
8	-4.9046E0	1.2447E-1	8.9272E-1	1.3800E3	
9	-4.8867E0	1.3646E-1	8.9256E-1	1.5600E3	
10	-4.9063E0	1.2330E-1	8.9254E-1	1.7400E3	
11	-4.8812E0	1.4015E-1	8.9244E-1	1.9200E3	
12	-4.9061E0	1.2345E-1	8.9243E-1	2.1000E3	
13	-4.8997E0	1.2770E-1	8.9241E-1	2.2800E3	
14	-4.8558E0	1.5721E-1	8.9226E-1	2.4600E3	
15	-4.8771E0	1.4292E-1	8.9217E-1	2.6400E3	
16	-4.8961E0	1.3016E-1	8.9212E-1	2.8200E3	
17	-4.8922E0	1.3277E-1	8.9206E-1	3.0000E3	
18	-4.9036E0	1.2509E-1	8.9202E-1	3.1800E3	
19	-4.8986E0	1.2847E-1	8.9184E-1	3.3600E3	
20	-4.8691E0	1.4830E-1	8.9177E-1	3.5400E3	
21	-4.9019E0	1.2627E-1	8.9172E-1	3.7200E3	
22	-4.8974E0	1.2929E-1	8.9161E-1	3.9000E3	
23	-4.8952E0	1.3072E-1	8.9154E-1	4.0800E3	
24	-4.8676E0	1.4927E-1	8.9131E-1	4.2600E3	
25	-4.8667E0	1.4988E-1	8.9123E-1	4.4400E3	
26	-4.8746E0	1.4456E-1	8.9115E-1	4.6200E3	
27	-4.8856E0	1.3718E-1	8.9101E-1	4.8000E3	
28	-4.8948E0	1.3103E-1	8.9093E-1	4.9800E3	
29	-4.9033E0	1.2535E-1	8.9089E-1	5.1600E3	
30	-4.9123E0	1.1930E-1	8.9078E-1	5.3400E3	
31	-4.9141E0	1.1807E-1	8.9059E-1	5.5200E3	
32	-4.8807E0	1.4051E-1	8.9056E-1	5.7000E3	
33	-4.8689E0	1.4845E-1	8.9042E-1	5.8800E3	
34	-4.8870E0	1.3626E-1	8.9034E-1	6.0600E3	
35	-4.8841E0	1.3820E-1	8.9020E-1	6.2400E3	
36	-4.8955E0	1.3057E-1	8.9008E-1	6.4200E3	
37	-4.8975E0	1.2924E-1	8.8991E-1	6.6000E3	
38	-4.8544E0	1.5818E-1	8.8980E-1	6.7800E3	
39	-4.8689E0	1.4845E-1	8.8967E-1	6.9600E3	
40	-4.9025E0	1.2586E-1	8.8957E-1	7.1400E3	
41	-4.9212E0	1.1331E-1	8.8952E-1	7.3200E3	
42	-4.8975E0	1.2919E-1	8.8946E-1	7.5000E3	
43	-4.9310E0	1.0670E-1	8.8927E-1	7.6800E3	
44	-4.9036E0	1.2509E-1	8.8906E-1	7.8600E3	
45	-4.9078E0	1.2227E-1	8.8904E-1	8.0400E3	
46	-4.8969E0	1.2960E-1	8.8888E-1	8.2200E3	
47	-4.9242E0	1.1131E-1	8.8873E-1	8.4000E3	
48	-4.8938E0	1.3170E-1	8.8867E-1	8.5800E3	
49	-4.8804E0	1.4066E-1	8.8855E-1	8.7600E3	
50	-4.8753E0	1.4415E-1	8.8838E-1	8.9400E3	
51	-4.8837E0	1.3851E-1	8.8828E-1	9.1200E3	
52	-4.8795E0	1.4133E-1	8.8814E-1	9.3000E3	
53	-4.8929E0	1.3231E-1	8.8802E-1	9.4800E3	
54	-4.8938E0	1.3170E-1	8.8783E-1	9.6600E3	
55	-4.8891E0	1.3482E-1	8.8780E-1	9.8400E3	
56	-4.8898E0	1.3436E-1	8.8765E-1	1.0020E4	
57	-4.8951E0	1.3083E-1	8.8750E-1	1.0200E4	
58	-4.8869E0	1.3631E-1	8.8741E-1	1.0380E4	
59	-4.8965E0	1.2990E-1	8.8722E-1	1.0560E4	
60	-4.8997E0	1.2775E-1	8.8713E-1	1.0740E4	
61	-4.9085E0	1.2181E-1	8.8695E-1	1.0920E4	
62	-4.8542E0	1.5829E-1	8.8692E-1	1.1100E4	
63	-4.8560E0	1.5711E-1	8.8673E-1	1.1280E4	
64	-4.8695E0	1.4799E-1	8.8666E-1	1.1460E4	
65	-4.8676E0	1.4932E-1	8.8640E-1	1.1640E4	
66	-4.8927E0	1.3247E-1	8.8634E-1	1.1820E4	
67	-4.8846E0	1.3785E-1	8.8619E-1	1.2000E4	
68	-4.9119E0	1.1956E-1	8.8609E-1	1.2180E4	
69	-4.8969E0	1.2965E-1	8.8598E-1	1.2360E4	
70	-4.9119E0	1.1956E-1	8.8594E-1	1.2540E4	
71	-4.9212E0	1.1331E-1	8.8571E-1	1.2720E4	
72	-4.9178E0	1.1561E-1	8.8554E-1	1.2900E4	
73	-4.9257E0	1.1028E-1	8.8540E-1	1.3080E4	
74	-4.9186E0	1.1505E-1	8.8534E-1	1.3260E4	
75	-4.9120E0	1.1951E-1	8.8512E-1	1.3440E4	
76	-4.9120E0	1.1951E-1	8.8494E-1	1.3620E4	
77	-4.9125E0	1.1915E-1	8.8493E-1	1.3800E4	
78	-4.8689E0	1.4845E-1	8.8485E-1	1.3980E4	
79	-4.8635E0	1.5204E-1	8.8458E-1	1.4160E4	
80	-4.8698E0	1.4784E-1	8.8448E-1	1.4340E4	
81	-4.8981E0	1.2883E-1	8.8438E-1	1.4520E4	
82	-4.8757E0	1.4384E-1	8.8425E-1	1.4700E4	
83	-4.8711E0	1.4691E-1	8.8410E-1	1.4880E4	
84	-4.9003E0	1.2734E-1	8.8395E-1	1.5060E4	
85	-4.8974E0	1.2929E-1	8.8381E-1	1.5240E4	
86	-4.8993E0	1.2801E-1	8.8363E-1	1.5420E4	
87	-4.9033E0	1.2535E-1	8.8350E-1	1.5600E4	
88	-4.9251E0	1.1069E-1	8.8338E-1	1.5780E4	
89	-4.9194E0	1.1454E-1	8.8326E-1	1.5960E4	
90	-4.8972E0	1.2939E-1	8.8318E-1	1.6140E4	
91	-4.8961E0	1.3016E-1	8.8295E-1	1.6320E4	
92	-4.8784E0	1.4205E-1	8.8283E-1	1.6500E4	
93	-4.8834E0	1.3867E-1	8.8271E-1	1.6680E4	
94	-4.8611E0	1.5362E-1	8.8266E-1	1.6860E4	
95	-4.8802E0	1.4082E-1	8.8236E-1	1.7040E4	
96	-4.9040E0	1.2483E-1	8.8231E-1	1.7220E4	
97	-4.8964E0	1.2996E-1	8.8217E-1	1.7400E4	
98	-4.9168E0	1.1628E-1	8.8204E-1	1.7580E4	
99	-4.9284E0	1.0844E-1	8.8183E-1	1.7760E4	
100	-4.9432E0	9.8501E-2	8.8179E-1	1.7940E4	
101	-4.9279E0	1.0880E-1	8.8160E-1	1.8120E4	
102	-4.9059E0	1.2360E-1	8.8152E-1	1.8300E4	
103	-4.8602E0	1.5429E-1	8.8134E-1	1.8480E4	
104	-4.8650E0	1.5101E-1	8.8120E-1	1.8660E4	
105	-4.8974E0	1.2929E-1	8.8109E-1	1.8840E4	
106	-4.8846E0	1.3790E-1	8.8095E-1	1.9020E4	
107	-4.9190E0	1.1479E-1	8.8074E-1	1.9200E4	
108	-4.8974E0	1.2929E-1	8.8060E-1	1.9380E4	
109	-4.8692E0	1.4824E-1	8.8045E-1	1.9560E4	
110	-4.8833E0	1.3877E-1	8.8030E-1	1.9740E4	
111	-4.8656E0	1.5060E-1	8.8023E-1	1.9920E4	
112	-4.8816E0	1.3989E-1	8.8015E-1	2.0100E4	
113	-4.8921E0	1.3282E-1	8.7994E-1	2.0280E4	
114	-4.8795E0	1.4128E-1	8.7981E-1	2.0460E4	
115	-4.8700E0	1.4768E-1	8.7967E-1	2.0640E4	
116	-4.8896E0	1.3452E-1	8.7955E-1	2.0820E4	
117	-4.8681E0	1.4896E-1	8.7937E-1	2.1000E4	
118	-4.8801E0	1.4087E-1	8.7929E-1	2.1180E4	
119	-4.9079E0	1.2222E-1	8.7906E-1	2.1360E4	
120	-4.9238E0	1.1156E-1	8.7897E-1	2.1540E4	
121	-4.8914E0	1.3329E-1	8.7881E-1	2.1720E4	
122	-4.8608E0	1.5383E-1	8.7868E-1	2.1900E4	
123	-4.8627E0	1.5260E-1	8.7854E-1	2.2080E4	
124	-4.8696E0	1.4794E-1	8.7844E-1	2.2260E4	
125	-4.8818E0	1.3974E-1	8.7826E-1	2.2440E4	
126	-4.8714E0	1.4671E-1	8.7809E-1	2.2620E4	
127	-4.8740E0	1.4497E-1	8.7800E-1	2.2800E4	
128	-4.8702E0	1.4753E-1	8.7787E-1	2.2980E4	
129	-4.8611E0	1.5362E-1	8.7768E-1	2.3160E4	
130	-4.8705E0	1.4732E-1	8.7750E-1	2.3340E4	
131	-4.9006E0	1.2714E-1	8.7739E-1	2.3520E4	
132	-4.8856E0	1.3723E-1	8.7720E-1	2.3700E4	
133	-4.8988E0	1.2832E-1	8.7710E-1	2.3880E4	
134	-4.8787E0	1.4184E-1	8.7696E-1	2.4060E4	
135	-4.9075E0	1.2253E-1	8.7685E-1	2.4240E4	
136	-4.8620E0	1.5306E-1	8.7674E-1	2.4420E4	
137	-4.8768E0	1.4312E-1	8.7650E-1	2.4600E4	
138	-4.8675E0	1.4937E-1	8.7643E-1	2.4780E4	
139	-4.8746E0	1.4456E-1	8.7623E-1	2.4960E4	
140	-4.8927E0	1.3247E-1	8.7609E-1	2.5140E4	
141	-4.8982E0	1.2873E-1	8.7597E-1	2.5320E4	
142	-4.9202E0	1.1397E-1	8.7572E-1	2.5500E4	
143	-4.8969E0	1.2960E-1	8.7569E-1	2.5680E4	
144	-4.9061E0	1.2345E-1	8.7555E-1	2.5860E4	
145	-4.8898E0	1.3436E-1	8.7537E-1	2.6040E4	
146	-4.9054E0	1.2391E-1	8.7516E-1	2.6220E4	
147	-4.9158E0	1.1689E-1	8.7512E-1	2.6400E4	
148	-4.9142E0	1.1797E-1	8.7502E-1	2.6580E4	
149	-4.8946E0	1.3113E-1	8.7481E-1	2.6760E4	
150	-4.9127E0	1.1899E-1	8.7465E-1	2.6940E4	
