point 204
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.4438E0	1.5420E-2	9.3595E-1	1.2000E2	
2	-5.4421E0	1.6547E-2	9.3702E-1	3.0000E2	
3	-5.3439E0	8.2530E-2	9.3705E-1	4.8000E2	
4	-5.3206E0	9.8155E-2	9.3707E-1	6.6000E2	
5	-5.2860E0	1.2136E-1	9.3701E-1	8.4000E2	
6	-5.2831E0	1.2331E-1	9.3706E-1	1.0200E3	
7	-5.2908E0	1.1813E-1	9.3701E-1	1.2000E3	
8	-5.2806E0	1.2500E-1	9.3692E-1	1.3800E3	
9	-5.2724E0	1.3048E-1	9.3691E-1	1.5600E3	
10	-5.3001E0	1.1194E-1	9.3683E-1	1.7400E3	
11	-5.2872E0	1.2054E-1	9.3676E-1	1.9200E3	
12	-5.3175E0	1.0020E-1	9.3665E-1	2.1000E3	
13	-5.2978E0	1.1347E-1	9.3670E-1	2.2800E3	
14	-5.2986E0	1.1291E-1	9.3658E-1	2.4600E3	
15	-5.2929E0	1.1675E-1	9.3649E-1	2.6400E3	
16	-5.3366E0	8.7397E-2	9.3629E-1	2.8200E3	
17	-5.2790E0	1.2608E-1	9.3630E-1	3.0000E3	
18	-5.2962E0	1.1455E-1	9.3618E-1	3.1800E3	
19	-5.2934E0	1.1644E-1	9.3605E-1	3.3600E3	
20	-5.2951E0	1.1527E-1	9.3604E-1	3.5400E3	
21	-5.3198E0	9.8668E-2	9.3595E-1	3.7200E3	
22	-5.2927E0	1.1685E-1	9.3574E-1	3.9000E3	
23	-5.2976E0	1.1358E-1	9.3567E-1	4.0800E3	
24	-5.3110E0	1.0461E-1	9.3558E-1	4.2600E3	
25	-5.3062E0	1.0779E-1	9.3551E-1	4.4400E3	
26	-5.3077E0	1.0681E-1	9.3538E-1	4.6200E3	
27	-5.3032E0	1.0984E-1	9.3531E-1	4.8000E3	
28	-5.2904E0	1.1844E-1	9.3513E-1	4.9800E3	
29	-5.3057E0	1.0815E-1	9.3508E-1	5.1600E3	
30	-5.3022E0	1.1050E-1	9.3493E-1	5.3400E3	
31	-5.2673E0	1.3391E-1	9.3487E-1	5.5200E3	
32	-5.2799E0	1.2546E-1	9.3466E-1	5.7000E3	
