point 066
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.2960E0	1.9237E-2	8.8745E-1	1.2000E2	
2	-5.2007E0	8.3222E-2	8.8854E-1	3.0000E2	
3	-5.0868E0	1.5971E-1	8.8863E-1	4.8000E2	
4	-5.0510E0	1.8373E-1	8.8857E-1	6.6000E2	
5	-5.0282E0	1.9905E-1	8.8860E-1	8.4000E2	
6	-4.9764E0	2.3384E-1	8.8858E-1	1.0200E3	
7	-4.9952E0	2.2123E-1	8.8853E-1	1.2000E3	
8	-4.9841E0	2.2866E-1	8.8850E-1	1.3800E3	
9	-4.9911E0	2.2400E-1	8.8846E-1	1.5600E3	
10	-5.0159E0	2.0735E-1	8.8847E-1	1.7400E3	
11	-5.0141E0	2.0853E-1	8.8830E-1	1.9200E3	
12	-5.0163E0	2.0704E-1	8.8825E-1	2.1000E3	
13	-4.9863E0	2.2718E-1	8.8827E-1	2.2800E3	
14	-5.0009E0	2.1739E-1	8.8810E-1	2.4600E3	
15	-4.9992E0	2.1852E-1	8.8802E-1	2.6400E3	
16	-5.0117E0	2.1012E-1	8.8800E-1	2.8200E3	
17	-4.9805E0	2.3112E-1	8.8790E-1	3.0000E3	
18	-4.9995E0	2.1831E-1	8.8773E-1	3.1800E3	
19	-4.9855E0	2.2774E-1	8.8765E-1	3.3600E3	
20	-4.9881E0	2.2600E-1	8.8761E-1	3.5400E3	
21	-4.9854E0	2.2779E-1	8.8745E-1	3.7200E3	
22	-4.9955E0	2.2103E-1	8.8739E-1	3.9000E3	
23	-5.0164E0	2.0699E-1	8.8731E-1	4.0800E3	
24	-5.0451E0	1.8773E-1	8.8718E-1	4.2600E3	
25	-5.0282E0	1.9905E-1	8.8714E-1	4.4400E3	
26	-5.0018E0	2.1683E-1	8.8688E-1	4.6200E3	
27	-4.9915E0	2.2374E-1	8.8688E-1	4.8000E3	
28	-4.9995E0	2.1837E-1	8.8679E-1	4.9800E3	
29	-4.9910E0	2.2405E-1	8.8662E-1	5.1600E3	
30	-4.9831E0	2.2933E-1	8.8656E-1	5.3400E3	
31	-5.0128E0	2.0940E-1	8.8647E-1	5.5200E3	
32	-5.0128E0	2.0940E-1	8.8629E-1	5.7000E3	
33	-5.0252E0	2.0110E-1	8.8623E-1	5.8800E3	
34	-5.0365E0	1.9347E-1	8.8621E-1	6.0600E3	
35	-5.0285E0	1.9890E-1	8.8594E-1	6.2400E3	
36	-5.0565E0	1.8005E-1	8.8594E-1	6.4200E3	
37	-5.0470E0	1.8645E-1	8.8564E-1	6.6000E3	
38	-5.0027E0	2.1621E-1	8.8562E-1	6.7800E3	
39	-5.0249E0	2.0125E-1	8.8545E-1	6.9600E3	
40	-4.9963E0	2.2052E-1	8.8543E-1	7.1400E3	
41	-4.9948E0	2.2149E-1	8.8535E-1	7.3200E3	
42	-4.9947E0	2.2154E-1	8.8511E-1	7.5000E3	
43	-4.9790E0	2.3209E-1	8.8498E-1	7.6800E3	
