point 106
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.4432E0	-1.0720E-2	9.1170E-1	1.2000E2	
2	-5.4140E0	8.8499E-3	9.1267E-1	3.0000E2	
3	-5.3136E0	7.6319E-2	9.1277E-1	4.8000E2	
4	-5.3207E0	7.1555E-2	9.1277E-1	6.6000E2	
5	-5.3506E0	5.1421E-2	9.1279E-1	8.4000E2	
6	-5.3401E0	5.8491E-2	9.1267E-1	1.0200E3	
7	-5.3455E0	5.4905E-2	9.1270E-1	1.2000E3	
8	-5.3292E0	6.5817E-2	9.1255E-1	1.3800E3	
9	-5.3316E0	6.4178E-2	9.1259E-1	1.5600E3	
10	-5.3392E0	5.9106E-2	9.1253E-1	1.7400E3	
11	-5.3369E0	6.0643E-2	9.1243E-1	1.9200E3	
12	-5.3049E0	8.2159E-2	9.1238E-1	2.1000E3	
13	-5.3208E0	7.1452E-2	9.1231E-1	2.2800E3	
14	-5.3043E0	8.2518E-2	9.1212E-1	2.4600E3	
15	-5.3068E0	8.0878E-2	9.1219E-1	2.6400E3	
16	-5.3177E0	7.3553E-2	9.1205E-1	2.8200E3	
17	-5.2940E0	8.9434E-2	9.1200E-1	3.0000E3	
18	-5.3311E0	6.4536E-2	9.1189E-1	3.1800E3	
19	-5.3260E0	6.7969E-2	9.1173E-1	3.3600E3	
20	-5.3419E0	5.7262E-2	9.1163E-1	3.5400E3	
21	-5.3258E0	6.8122E-2	9.1164E-1	3.7200E3	
22	-5.3262E0	6.7866E-2	9.1153E-1	3.9000E3	
23	-5.2930E0	9.0151E-2	9.1130E-1	4.0800E3	
24	-5.3061E0	8.1339E-2	9.1134E-1	4.2600E3	
25	-5.2952E0	8.8665E-2	9.1119E-1	4.4400E3	
26	-5.2705E0	1.0521E-1	9.1101E-1	4.6200E3	
27	-5.2790E0	9.9526E-2	9.1097E-1	4.8000E3	
28	-5.2820E0	9.7528E-2	9.1087E-1	4.9800E3	
29	-5.2805E0	9.8501E-2	9.1068E-1	5.1600E3	
30	-5.2908E0	9.1585E-2	9.1065E-1	5.3400E3	
31	-5.2802E0	9.8757E-2	9.1055E-1	5.5200E3	
32	-5.2930E0	9.0151E-2	9.1046E-1	5.7000E3	
33	-5.2847E0	9.5735E-2	9.1022E-1	5.8800E3	
34	-5.2728E0	1.0373E-1	9.1012E-1	6.0600E3	
35	-5.2982E0	8.6667E-2	9.0995E-1	6.2400E3	
36	-5.2926E0	9.0407E-2	9.0987E-1	6.4200E3	
37	-5.3182E0	7.3194E-2	9.0988E-1	6.6000E3	
38	-5.2759E0	1.0163E-1	9.0967E-1	6.7800E3	
39	-5.3116E0	7.7651E-2	9.0966E-1	6.9600E3	
40	-5.2819E0	9.7579E-2	9.0950E-1	7.1400E3	
41	-5.2656E0	1.0854E-1	9.0932E-1	7.3200E3	
42	-5.2676E0	1.0721E-1	9.0911E-1	7.5000E3	
43	-5.2880E0	9.3481E-2	9.0912E-1	7.6800E3	
44	-5.2749E0	1.0229E-1	9.0895E-1	7.8600E3	
45	-5.2703E0	1.0537E-1	9.0886E-1	8.0400E3	
46	-5.2471E0	1.2094E-1	9.0878E-1	8.2200E3	
47	-5.2375E0	1.2739E-1	9.0861E-1	8.4000E3	
