point 054
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.1601E0	-5.8273E-3	8.9204E-1	1.2000E2	
2	-5.1365E0	1.0003E-2	8.9318E-1	3.0000E2	
3	-5.0381E0	7.6088E-2	8.9303E-1	4.8000E2	
4	-5.0153E0	9.1355E-2	8.9312E-1	6.6000E2	
5	-5.0192E0	8.8742E-2	8.9314E-1	8.4000E2	
6	-4.9804E0	1.1482E-1	8.9312E-1	1.0200E3	
7	-5.0209E0	8.7615E-2	8.9312E-1	1.2000E3	
8	-5.0377E0	7.6345E-2	8.9300E-1	1.3800E3	
9	-5.0123E0	9.3404E-2	8.9298E-1	1.5600E3	
10	-5.0314E0	8.0545E-2	8.9295E-1	1.7400E3	
11	-5.0172E0	9.0125E-2	8.9287E-1	1.9200E3	
12	-5.0143E0	9.2021E-2	8.9275E-1	2.1000E3	
13	-4.9860E0	1.1103E-1	8.9272E-1	2.2800E3	
14	-4.9944E0	1.0539E-1	8.9253E-1	2.4600E3	
15	-5.0046E0	9.8578E-2	8.9258E-1	2.6400E3	
16	-5.0083E0	9.6068E-2	8.9254E-1	2.8200E3	
17	-5.0089E0	9.5658E-2	8.9233E-1	3.0000E3	
18	-5.0372E0	7.6703E-2	8.9232E-1	3.1800E3	
19	-5.0345E0	7.8496E-2	8.9220E-1	3.3600E3	
20	-5.0120E0	9.3609E-2	8.9203E-1	3.5400E3	
21	-5.0066E0	9.7195E-2	8.9191E-1	3.7200E3	
22	-5.0042E0	9.8834E-2	8.9177E-1	3.9000E3	
23	-5.0017E0	1.0052E-1	8.9171E-1	4.0800E3	
24	-5.0137E0	9.2482E-2	8.9167E-1	4.2600E3	
25	-5.0194E0	8.8640E-2	8.9150E-1	4.4400E3	
26	-5.0143E0	9.2021E-2	8.9144E-1	4.6200E3	
27	-5.0153E0	9.1355E-2	8.9146E-1	4.8000E3	
28	-5.0387E0	7.5679E-2	8.9130E-1	4.9800E3	
29	-5.0362E0	7.7318E-2	8.9113E-1	5.1600E3	
30	-4.9841E0	1.1231E-1	8.9102E-1	5.3400E3	
31	-5.0248E0	8.5002E-2	8.9091E-1	5.5200E3	
32	-5.0246E0	8.5156E-2	8.9082E-1	5.7000E3	
33	-5.0060E0	9.7656E-2	8.9073E-1	5.8800E3	
34	-5.0039E0	9.9039E-2	8.9060E-1	6.0600E3	
35	-5.0500E0	6.8045E-2	8.9050E-1	6.2400E3	
36	-5.0097E0	9.5146E-2	8.9033E-1	6.4200E3	
37	-4.9944E0	1.0539E-1	8.9022E-1	6.6000E3	
38	-4.9943E0	1.0549E-1	8.9013E-1	6.7800E3	
39	-5.0383E0	7.5935E-2	8.8997E-1	6.9600E3	
40	-5.0272E0	8.3414E-2	8.8988E-1	7.1400E3	
41	-5.0173E0	9.0023E-2	8.8986E-1	7.3200E3	
42	-5.0117E0	9.3814E-2	8.8967E-1	7.5000E3	
43	-5.0337E0	7.9008E-2	8.8958E-1	7.6800E3	
44	-5.0243E0	8.5361E-2	8.8943E-1	7.8600E3	
45	-5.0036E0	9.9244E-2	8.8926E-1	8.0400E3	
46	-4.9973E0	1.0350E-1	8.8916E-1	8.2200E3	
47	-5.0086E0	9.5863E-2	8.8907E-1	8.4000E3	
48	-4.9785E0	1.1610E-1	8.8894E-1	8.5800E3	
49	-4.9993E0	1.0211E-1	8.8884E-1	8.7600E3	
50	-5.0057E0	9.7810E-2	8.8869E-1	8.9400E3	
51	-5.0081E0	9.6222E-2	8.8858E-1	9.1200E3	
52	-4.9989E0	1.0242E-1	8.8841E-1	9.3000E3	
53	-4.9771E0	1.1702E-1	8.8837E-1	9.4800E3	
54	-4.9926E0	1.0662E-1	8.8809E-1	9.6600E3	
55	-5.0076E0	9.6529E-2	8.8802E-1	9.8400E3	
56	-5.0140E0	9.2277E-2	8.8784E-1	1.0020E4	
57	-5.0034E0	9.9347E-2	8.8778E-1	1.0200E4	
58	-5.0106E0	9.4531E-2	8.8761E-1	1.0380E4	
59	-4.9994E0	1.0206E-1	8.8749E-1	1.0560E4	
60	-4.9844E0	1.1210E-1	8.8738E-1	1.0740E4	
61	-5.0063E0	9.7451E-2	8.8723E-1	1.0920E4	
62	-4.9792E0	1.1564E-1	8.8717E-1	1.1100E4	
63	-4.9899E0	1.0841E-1	8.8701E-1	1.1280E4	
64	-5.0151E0	9.1508E-2	8.8686E-1	1.1460E4	
65	-4.9796E0	1.1533E-1	8.8679E-1	1.1640E4	
66	-4.9796E0	1.1538E-1	8.8656E-1	1.1820E4	
67	-4.9987E0	1.0252E-1	8.8647E-1	1.2000E4	
68	-5.0143E0	9.2072E-2	8.8640E-1	1.2180E4	
69	-4.9982E0	1.0288E-1	8.8620E-1	1.2360E4	
70	-4.9816E0	1.1400E-1	8.8601E-1	1.2540E4	
71	-5.0214E0	8.7308E-2	8.8591E-1	1.2720E4	
72	-5.0310E0	8.0853E-2	8.8580E-1	1.2900E4	
73	-5.0078E0	9.6426E-2	8.8564E-1	1.3080E4	
74	-5.0239E0	8.5617E-2	8.8553E-1	1.3260E4	
75	-4.9994E0	1.0206E-1	8.8544E-1	1.3440E4	
76	-5.0140E0	9.2277E-2	8.8519E-1	1.3620E4	
77	-5.0208E0	8.7666E-2	8.8505E-1	1.3800E4	
78	-5.0212E0	8.7410E-2	8.8486E-1	1.3980E4	
79	-5.0237E0	8.5771E-2	8.8484E-1	1.4160E4	
80	-5.0055E0	9.7963E-2	8.8469E-1	1.4340E4	
81	-5.0129E0	9.2994E-2	8.8451E-1	1.4520E4	
82	-5.0185E0	8.9254E-2	8.8448E-1	1.4700E4	
83	-5.0125E0	9.3250E-2	8.8439E-1	1.4880E4	
84	-5.0259E0	8.4234E-2	8.8417E-1	1.5060E4	
85	-4.9949E0	1.0508E-1	8.8401E-1	1.5240E4	
86	-4.9582E0	1.2973E-1	8.8384E-1	1.5420E4	
87	-5.0060E0	9.7605E-2	8.8379E-1	1.5600E4	
88	-5.0281E0	8.2799E-2	8.8356E-1	1.5780E4	
89	-5.0094E0	9.5351E-2	8.8348E-1	1.5960E4	
90	-5.0043E0	9.8783E-2	8.8337E-1	1.6140E4	
91	-5.0031E0	9.9551E-2	8.8317E-1	1.6320E4	
92	-4.9862E0	1.1092E-1	8.8310E-1	1.6500E4	
93	-4.9731E0	1.1974E-1	8.8296E-1	1.6680E4	
94	-4.9937E0	1.0585E-1	8.8275E-1	1.6860E4	
95	-4.9893E0	1.0882E-1	8.8269E-1	1.7040E4	
96	-5.0129E0	9.2994E-2	8.8254E-1	1.7220E4	
97	-5.0244E0	8.5258E-2	8.8235E-1	1.7400E4	
98	-5.0392E0	7.5320E-2	8.8226E-1	1.7580E4	
99	-5.0430E0	7.2810E-2	8.8214E-1	1.7760E4	
100	-5.0368E0	7.6908E-2	8.8196E-1	1.7940E4	
101	-5.0283E0	8.2646E-2	8.8191E-1	1.8120E4	
102	-4.9963E0	1.0416E-1	8.8172E-1	1.8300E4	
103	-5.0018E0	1.0047E-1	8.8147E-1	1.8480E4	
104	-4.9757E0	1.1794E-1	8.8139E-1	1.8660E4	
105	-4.9910E0	1.0770E-1	8.8122E-1	1.8840E4	
106	-4.9699E0	1.2189E-1	8.8107E-1	1.9020E4	
107	-4.9911E0	1.0759E-1	8.8102E-1	1.9200E4	
108	-4.9847E0	1.1190E-1	8.8080E-1	1.9380E4	
109	-4.9783E0	1.1625E-1	8.8072E-1	1.9560E4	
110	-4.9593E0	1.2896E-1	8.8061E-1	1.9740E4	
111	-4.9506E0	1.3480E-1	8.8045E-1	1.9920E4	
112	-5.0029E0	9.9705E-2	8.8030E-1	2.0100E4	
113	-5.0113E0	9.4070E-2	8.8024E-1	2.0280E4	
114	-5.0173E0	9.0023E-2	8.7991E-1	2.0460E4	
115	-5.0101E0	9.4890E-2	8.7991E-1	2.0640E4	
116	-5.0135E0	9.2584E-2	8.7974E-1	2.0820E4	
117	-4.9676E0	1.2342E-1	8.7959E-1	2.1000E4	
118	-4.9854E0	1.1149E-1	8.7944E-1	2.1180E4	
119	-5.0027E0	9.9859E-2	8.7936E-1	2.1360E4	
120	-5.0054E0	9.8015E-2	8.7914E-1	2.1540E4	
121	-4.9803E0	1.1487E-1	8.7908E-1	2.1720E4	
122	-4.9597E0	1.2870E-1	8.7883E-1	2.1900E4	
123	-4.9764E0	1.1748E-1	8.7878E-1	2.2080E4	
124	-5.0079E0	9.6324E-2	8.7864E-1	2.2260E4	
125	-5.0050E0	9.8322E-2	8.7843E-1	2.2440E4	
126	-4.9728E0	1.1994E-1	8.7834E-1	2.2620E4	
127	-5.0055E0	9.7963E-2	8.7826E-1	2.2800E4	
128	-5.0350E0	7.8138E-2	8.7805E-1	2.2980E4	
129	-5.0330E0	7.9470E-2	8.7792E-1	2.3160E4	
130	-4.9857E0	1.1123E-1	8.7783E-1	2.3340E4	
131	-4.9954E0	1.0473E-1	8.7756E-1	2.3520E4	
132	-4.9989E0	1.0237E-1	8.7753E-1	2.3700E4	
133	-5.0145E0	9.1918E-2	8.7735E-1	2.3880E4	
134	-5.0101E0	9.4890E-2	8.7716E-1	2.4060E4	
135	-5.0026E0	9.9910E-2	8.7706E-1	2.4240E4	
136	-5.0176E0	8.9818E-2	8.7700E-1	2.4420E4	
137	-4.9707E0	1.2132E-1	8.7678E-1	2.4600E4	
138	-4.9854E0	1.1149E-1	8.7662E-1	2.4780E4	
139	-4.9911E0	1.0765E-1	8.7656E-1	2.4960E4	
140	-4.9940E0	1.0565E-1	8.7631E-1	2.5140E4	
141	-4.9819E0	1.1379E-1	8.7618E-1	2.5320E4	
142	-4.9892E0	1.0893E-1	8.7600E-1	2.5500E4	
143	-5.0061E0	9.7553E-2	8.7596E-1	2.5680E4	
144	-4.9975E0	1.0334E-1	8.7577E-1	2.5860E4	
145	-5.0100E0	9.4941E-2	8.7568E-1	2.6040E4	
146	-5.0010E0	1.0099E-1	8.7549E-1	2.6220E4	
147	-5.0047E0	9.8476E-2	8.7530E-1	2.6400E4	
148	-4.9982E0	1.0283E-1	8.7519E-1	2.6580E4	
149	-5.0288E0	8.2287E-2	8.7505E-1	2.6760E4	
150	-5.0336E0	7.9111E-2	8.7491E-1	2.6940E4	
151	-5.0429E0	7.2861E-2	8.7474E-1	2.7120E4	
152	-5.0240E0	8.5515E-2	8.7468E-1	2.7300E4	
153	-5.0208E0	8.7717E-2	8.7440E-1	2.7480E4	
154	-5.0126E0	9.3199E-2	8.7439E-1	2.7660E4	
155	-4.9722E0	1.2035E-1	8.7419E-1	2.7840E4	
156	-4.9831E0	1.1297E-1	8.7408E-1	2.8020E4	
157	-5.0079E0	9.6375E-2	8.7391E-1	2.8200E4	
158	-4.9983E0	1.0278E-1	8.7371E-1	2.8380E4	
159	-5.0024E0	1.0001E-1	8.7368E-1	2.8560E4	
160	-5.0228E0	8.6334E-2	8.7339E-1	2.8740E4	
161	-4.9844E0	1.1215E-1	8.7338E-1	2.8920E4	
162	-4.9715E0	1.2076E-1	8.7316E-1	2.9100E4	
163	-5.0193E0	8.8691E-2	8.7301E-1	2.9280E4	
164	-4.9902E0	1.0821E-1	8.7285E-1	2.9460E4	
165	-5.0031E0	9.9551E-2	8.7275E-1	2.9640E4	
166	-4.9915E0	1.0734E-1	8.7252E-1	2.9820E4	
167	-4.9802E0	1.1492E-1	8.7250E-1	3.0000E4	
168	-4.9908E0	1.0780E-1	8.7219E-1	3.0180E4	
169	-5.0256E0	8.4439E-2	8.7219E-1	3.0360E4	
170	-5.0117E0	9.3814E-2	8.7199E-1	3.0540E4	
171	-5.0214E0	8.7308E-2	8.7198E-1	3.0720E4	
172	-5.0034E0	9.9398E-2	8.7170E-1	3.0900E4	
173	-5.0230E0	8.6232E-2	8.7167E-1	3.1080E4	
174	-5.0162E0	9.0791E-2	8.7140E-1	3.1260E4	
175	-5.0117E0	9.3763E-2	8.7132E-1	3.1440E4	
176	-5.0161E0	9.0842E-2	8.7121E-1	3.1620E4	
177	-4.9960E0	1.0437E-1	8.7105E-1	3.1800E4	
178	-4.9860E0	1.1108E-1	8.7083E-1	3.1980E4	
179	-4.9932E0	1.0621E-1	8.7070E-1	3.2160E4	
180	-4.9860E0	1.1108E-1	8.7066E-1	3.2340E4	
181	-4.9795E0	1.1543E-1	8.7041E-1	3.2520E4	
182	-4.9792E0	1.1564E-1	8.7019E-1	3.2700E4	
183	-4.9999E0	1.0170E-1	8.7012E-1	3.2880E4	
