point 207
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.5359E0	-9.4262E-3	9.4137E-1	1.2000E2	
2	-5.4791E0	2.8688E-2	9.4237E-1	3.0000E2	
3	-5.3520E0	1.1404E-1	9.4238E-1	4.8000E2	
4	-5.3804E0	9.4979E-2	9.4238E-1	6.6000E2	
5	-5.3538E0	1.1286E-1	9.4237E-1	8.4000E2	
6	-5.3203E0	1.3535E-1	9.4235E-1	1.0200E3	
7	-5.3635E0	1.0635E-1	9.4224E-1	1.2000E3	
8	-5.3761E0	9.7899E-2	9.4220E-1	1.3800E3	
9	-5.3483E0	1.1655E-1	9.4222E-1	1.5600E3	
10	-5.3704E0	1.0169E-1	9.4221E-1	1.7400E3	
11	-5.3275E0	1.3048E-1	9.4204E-1	1.9200E3	
12	-5.3312E0	1.2802E-1	9.4204E-1	2.1000E3	
13	-5.3080E0	1.4360E-1	9.4196E-1	2.2800E3	
14	-5.3146E0	1.3919E-1	9.4184E-1	2.4600E3	
15	-5.3352E0	1.2536E-1	9.4164E-1	2.6400E3	
16	-5.3240E0	1.3284E-1	9.4165E-1	2.8200E3	
17	-5.3193E0	1.3601E-1	9.4158E-1	3.0000E3	
18	-5.3201E0	1.3550E-1	9.4152E-1	3.1800E3	
19	-5.3339E0	1.2623E-1	9.4138E-1	3.3600E3	
20	-5.3067E0	1.4447E-1	9.4129E-1	3.5400E3	
21	-5.3066E0	1.4452E-1	9.4119E-1	3.7200E3	
22	-5.3396E0	1.2239E-1	9.4110E-1	3.9000E3	
23	-5.3461E0	1.1798E-1	9.4094E-1	4.0800E3	
24	-5.3434E0	1.1983E-1	9.4093E-1	4.2600E3	
25	-5.3354E0	1.2520E-1	9.4075E-1	4.4400E3	
26	-5.3542E0	1.1255E-1	9.4063E-1	4.6200E3	
27	-5.3527E0	1.1358E-1	9.4060E-1	4.8000E3	
28	-5.3151E0	1.3883E-1	9.4038E-1	4.9800E3	
29	-5.3371E0	1.2408E-1	9.4031E-1	5.1600E3	
30	-5.3581E0	1.0994E-1	9.4027E-1	5.3400E3	
31	-5.3624E0	1.0707E-1	9.4006E-1	5.5200E3	
32	-5.3566E0	1.1096E-1	9.4003E-1	5.7000E3	
