point 230
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.6712E0	-4.6875E-3	9.6913E-1	1.2000E2	
2	-5.6174E0	3.1480E-2	9.7009E-1	3.0000E2	
3	-5.5255E0	9.3161E-2	9.7029E-1	4.8000E2	
4	-5.5006E0	1.0991E-1	9.7035E-1	6.6000E2	
5	-5.5135E0	1.0120E-1	9.7028E-1	8.4000E2	
6	-5.5047E0	1.0715E-1	9.7015E-1	1.0200E3	
7	-5.4901E0	1.1693E-1	9.7009E-1	1.2000E3	
8	-5.5089E0	1.0433E-1	9.7011E-1	1.3800E3	
9	-5.4800E0	1.2369E-1	9.7007E-1	1.5600E3	
10	-5.4870E0	1.1903E-1	9.6998E-1	1.7400E3	
11	-5.5189E0	9.7618E-2	9.6999E-1	1.9200E3	
12	-5.5082E0	1.0479E-1	9.6993E-1	2.1000E3	
13	-5.5141E0	1.0079E-1	9.6988E-1	2.2800E3	
14	-5.5003E0	1.1007E-1	9.6969E-1	2.4600E3	
15	-5.4945E0	1.1401E-1	9.6963E-1	2.6400E3	
16	-5.4688E0	1.3128E-1	9.6958E-1	2.8200E3	
17	-5.4570E0	1.3916E-1	9.6944E-1	3.0000E3	
18	-5.4892E0	1.1755E-1	9.6935E-1	3.1800E3	
19	-5.4884E0	1.1806E-1	9.6934E-1	3.3600E3	
20	-5.4817E0	1.2257E-1	9.6924E-1	3.5400E3	
21	-5.4816E0	1.2267E-1	9.6909E-1	3.7200E3	
22	-5.5035E0	1.0791E-1	9.6907E-1	3.9000E3	
23	-5.5175E0	9.8540E-2	9.6892E-1	4.0800E3	
24	-5.4968E0	1.1242E-1	9.6879E-1	4.2600E3	
25	-5.4678E0	1.3194E-1	9.6866E-1	4.4400E3	
26	-5.4675E0	1.3215E-1	9.6856E-1	4.6200E3	
27	-5.5031E0	1.0822E-1	9.6851E-1	4.8000E3	
28	-5.5042E0	1.0745E-1	9.6835E-1	4.9800E3	
29	-5.4877E0	1.1857E-1	9.6821E-1	5.1600E3	
30	-5.4819E0	1.2246E-1	9.6818E-1	5.3400E3	
31	-5.4772E0	1.2559E-1	9.6800E-1	5.5200E3	
32	-5.4719E0	1.2917E-1	9.6789E-1	5.7000E3	
33	-5.4552E0	1.4034E-1	9.6774E-1	5.8800E3	
34	-5.4704E0	1.3015E-1	9.6769E-1	6.0600E3	
35	-5.5121E0	1.0218E-1	9.6766E-1	6.2400E3	
36	-5.5100E0	1.0356E-1	9.6747E-1	6.4200E3	
37	-5.5217E0	9.5722E-2	9.6736E-1	6.6000E3	
38	-5.4896E0	1.1729E-1	9.6716E-1	6.7800E3	
39	-5.4803E0	1.2354E-1	9.6710E-1	6.9600E3	
40	-5.4903E0	1.1678E-1	9.6697E-1	7.1400E3	
41	-5.4830E0	1.2170E-1	9.6686E-1	7.3200E3	
42	-5.4922E0	1.1555E-1	9.6676E-1	7.5000E3	
43	-5.5047E0	1.0715E-1	9.6670E-1	7.6800E3	
44	-5.5009E0	1.0971E-1	9.6643E-1	7.8600E3	
45	-5.5188E0	9.7669E-2	9.6638E-1	8.0400E3	
46	-5.5493E0	7.7177E-2	9.6631E-1	8.2200E3	
47	-5.5225E0	9.5210E-2	9.6616E-1	8.4000E3	
48	-5.5235E0	9.4493E-2	9.6599E-1	8.5800E3	
49	-5.5332E0	8.7986E-2	9.6589E-1	8.7600E3	
50	-5.4971E0	1.1222E-1	9.6571E-1	8.9400E3	
51	-5.4927E0	1.1519E-1	9.6563E-1	9.1200E3	
52	-5.5268E0	9.2290E-2	9.6559E-1	9.3000E3	
53	-5.5274E0	9.1880E-2	9.6526E-1	9.4800E3	
54	-5.5064E0	1.0597E-1	9.6525E-1	9.6600E3	
55	-5.4926E0	1.1524E-1	9.6514E-1	9.8400E3	
