point 250
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.7554E0	-1.2807E-2	9.4968E-1	1.2000E2	
2	-5.7171E0	1.2910E-2	9.5067E-1	3.0000E2	
3	-5.5804E0	1.0466E-1	9.5063E-1	4.8000E2	
4	-5.5840E0	1.0231E-1	9.5074E-1	6.6000E2	
5	-5.5885E0	9.9282E-2	9.5073E-1	8.4000E2	
6	-5.5505E0	1.2474E-1	9.5069E-1	1.0200E3	
7	-5.5574E0	1.2013E-1	9.5065E-1	1.2000E3	
8	-5.5387E0	1.3268E-1	9.5049E-1	1.3800E3	
9	-5.5694E0	1.1209E-1	9.5054E-1	1.5600E3	
10	-5.5534E0	1.2280E-1	9.5046E-1	1.7400E3	
11	-5.5869E0	1.0031E-1	9.5040E-1	1.9200E3	
12	-5.5766E0	1.0727E-1	9.5028E-1	2.1000E3	
13	-5.5787E0	1.0584E-1	9.5026E-1	2.2800E3	
14	-5.5700E0	1.1168E-1	9.5014E-1	2.4600E3	
15	-5.5956E0	9.4518E-2	9.5011E-1	2.6400E3	
16	-5.5746E0	1.0861E-1	9.5005E-1	2.8200E3	
17	-5.5632E0	1.1624E-1	9.4993E-1	3.0000E3	
18	-5.6004E0	9.1239E-2	9.4978E-1	3.1800E3	
19	-5.5894E0	9.8616E-2	9.4965E-1	3.3600E3	
20	-5.5928E0	9.6362E-2	9.4955E-1	3.5400E3	
21	-5.5820E0	1.0359E-1	9.4955E-1	3.7200E3	
22	-5.5743E0	1.0876E-1	9.4946E-1	3.9000E3	
23	-5.5739E0	1.0907E-1	9.4935E-1	4.0800E3	
24	-5.5701E0	1.1158E-1	9.4915E-1	4.2600E3	
25	-5.5359E0	1.3458E-1	9.4912E-1	4.4400E3	
26	-5.5590E0	1.1906E-1	9.4895E-1	4.6200E3	
27	-5.5387E0	1.3268E-1	9.4890E-1	4.8000E3	
28	-5.5604E0	1.1813E-1	9.4880E-1	4.9800E3	
29	-5.5454E0	1.2818E-1	9.4867E-1	5.1600E3	
30	-5.5657E0	1.1455E-1	9.4854E-1	5.3400E3	
31	-5.5494E0	1.2551E-1	9.4844E-1	5.5200E3	
32	-5.5629E0	1.1644E-1	9.4829E-1	5.7000E3	
33	-5.5518E0	1.2387E-1	9.4820E-1	5.8800E3	
34	-5.5885E0	9.9282E-2	9.4809E-1	6.0600E3	
35	-5.5757E0	1.0784E-1	9.4790E-1	6.2400E3	
36	-5.5516E0	1.2403E-1	9.4785E-1	6.4200E3	
37	-5.5695E0	1.1199E-1	9.4777E-1	6.6000E3	
38	-5.5598E0	1.1849E-1	9.4764E-1	6.7800E3	
39	-5.5674E0	1.1342E-1	9.4758E-1	6.9600E3	
40	-5.5559E0	1.2116E-1	9.4737E-1	7.1400E3	
41	-5.5820E0	1.0364E-1	9.4725E-1	7.3200E3	
42	-5.5585E0	1.1936E-1	9.4718E-1	7.5000E3	
43	-5.5500E0	1.2510E-1	9.4703E-1	7.6800E3	
44	-5.5563E0	1.2090E-1	9.4693E-1	7.8600E3	
45	-5.5830E0	1.0292E-1	9.4683E-1	8.0400E3	
46	-5.5775E0	1.0666E-1	9.4668E-1	8.2200E3	
47	-5.5743E0	1.0881E-1	9.4661E-1	8.4000E3	
48	-5.5878E0	9.9744E-2	9.4642E-1	8.5800E3	
49	-5.5990E0	9.2213E-2	9.4630E-1	8.7600E3	
50	-5.5867E0	1.0046E-1	9.4625E-1	8.9400E3	
51	-5.5751E0	1.0825E-1	9.4605E-1	9.1200E3	
52	-5.5962E0	9.4057E-2	9.4591E-1	9.3000E3	
53	-5.5540E0	1.2244E-1	9.4578E-1	9.4800E3	
54	-5.5493E0	1.2556E-1	9.4574E-1	9.6600E3	
55	-5.5644E0	1.1542E-1	9.4556E-1	9.8400E3	
