point 006
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-5.4417E0	7.3207E-2	8.8956E-1	1.2000E2	
2	-5.2399E0	2.0871E-1	8.9065E-1	3.0000E2	
3	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
4	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
5	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
6	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
7	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
8	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
9	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
10	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
11	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
12	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
13	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
14	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
15	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
16	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
17	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
18	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
19	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
20	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
21	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
22	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
23	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
24	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
25	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
26	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
27	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
28	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
29	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
30	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
31	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
32	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
33	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
34	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
35	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
36	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
37	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
38	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
39	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
40	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
41	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
42	-5.0319E0	3.4841E-1	8.9075E-1	4.8000E2	
