point 070
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9071E-1	-4.2456E-1	5.4001E0	1.2000E2	
2	-7.9002E-1	5.9448E-1	5.3988E0	2.3400E3	
3	-7.8957E-1	1.2738E0	5.3962E0	4.5600E3	
4	-7.9079E-1	-5.3778E-1	5.3930E0	6.7800E3	
5	-7.9063E-1	-3.1133E-1	5.3896E0	9.0000E3	
6	-7.9330E-1	-4.2742E0	5.3860E0	1.1220E4	
7	-7.9048E-1	-8.4878E-2	5.3821E0	1.3440E4	
8	-7.9247E-1	-3.0287E0	5.3782E0	1.5660E4	
9	-7.8972E-1	1.0474E0	5.3741E0	1.7880E4	
10	-7.8842E-1	2.9722E0	5.3700E0	2.0100E4	
11	-7.9094E-1	-7.6423E-1	5.3658E0	2.2320E4	
12	-7.8857E-1	2.7458E0	5.3616E0	2.4540E4	
13	-7.8835E-1	3.0854E0	5.3573E0	2.6760E4	
14	-7.8926E-1	1.7267E0	5.3529E0	2.8980E4	
15	-7.8766E-1	4.1045E0	5.3484E0	3.1200E4	
16	-7.9048E-1	-8.4878E-2	5.3440E0	3.3420E4	
17	-7.8941E-1	1.5003E0	5.3395E0	3.5640E4	
18	-7.8957E-1	1.2738E0	5.3349E0	3.7860E4	
19	-7.8979E-1	9.3415E-1	5.3304E0	4.0080E4	
20	-7.8888E-1	2.2929E0	5.3258E0	4.2300E4	
21	-7.8491E-1	8.1806E0	5.3211E0	4.4520E4	
22	-7.8728E-1	4.6706E0	5.3165E0	4.6740E4	
23	-7.8812E-1	3.4251E0	5.3118E0	4.8960E4	
24	-7.8911E-1	1.9532E0	5.3072E0	5.1180E4	
25	-7.8667E-1	5.5764E0	5.3024E0	5.3400E4	
26	-7.8819E-1	3.3119E0	5.2977E0	5.5620E4	
27	-7.8796E-1	3.6516E0	5.2930E0	5.7840E4	
28	-7.8819E-1	3.3119E0	5.2883E0	6.0060E4	
29	-7.8659E-1	5.6896E0	5.2835E0	6.2280E4	
30	-7.8651E-1	5.8029E0	5.2787E0	6.4500E4	
31	-7.8392E-1	9.6525E0	5.2739E0	6.6720E4	
32	-7.8606E-1	6.4822E0	5.2692E0	6.8940E4	
33	-7.8468E-1	8.5203E0	5.2642E0	7.1160E4	
34	-7.8651E-1	5.8029E0	5.2594E0	7.3380E4	
35	-7.8415E-1	9.3129E0	5.2546E0	7.5600E4	
36	-7.8552E-1	7.2748E0	5.2496E0	7.7820E4	
37	-7.8506E-1	7.9541E0	5.2448E0	8.0040E4	
38	-7.8629E-1	6.1425E0	5.2399E0	8.2260E4	
39	-7.8674E-1	5.4632E0	5.2350E0	8.4480E4	
40	-7.8690E-1	5.2367E0	5.2301E0	8.6700E4	
41	-7.8590E-1	6.7087E0	5.2252E0	8.8920E4	
42	-7.8331E-1	1.0558E1	5.2202E0	9.1140E4	
43	-7.8568E-1	7.0483E0	5.2154E0	9.3360E4	
44	-7.8644E-1	5.9161E0	5.2104E0	9.5580E4	
45	-7.8415E-1	9.3129E0	5.2055E0	9.7800E4	
46	-7.8476E-1	8.4071E0	5.2005E0	1.0002E5	
47	-7.8484E-1	8.2938E0	5.1955E0	1.0224E5	
48	-7.8331E-1	1.0558E1	5.1905E0	1.0446E5	
49	-7.8560E-1	7.1616E0	5.1856E0	1.0668E5	
50	-7.8606E-1	6.4822E0	5.1805E0	1.0890E5	
51	-7.8468E-1	8.5203E0	5.1756E0	1.1112E5	
52	-7.8423E-1	9.1996E0	5.1706E0	1.1334E5	
53	-7.8331E-1	1.0558E1	5.1655E0	1.1556E5	
54	-7.8171E-1	1.2936E1	5.1606E0	1.1778E5	
55	-7.8392E-1	9.6525E0	5.1554E0	1.2000E5	
56	-7.8354E-1	1.0219E1	5.1504E0	1.2222E5	
57	-7.8209E-1	1.2370E1	5.1453E0	1.2444E5	
