point 008
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9498E-1	-3.4250E0	5.7663E0	1.2000E2	
2	-7.9239E-1	4.2464E-1	5.7652E0	2.3400E3	
3	-7.9391E-1	-1.8399E0	5.7627E0	4.5600E3	
4	-7.9155E-1	1.6701E0	5.7596E0	6.7800E3	
5	-7.9292E-1	-3.6794E-1	5.7562E0	9.0000E3	
6	-7.9117E-1	2.2362E0	5.7529E0	1.1220E4	
7	-7.9147E-1	1.7833E0	5.7491E0	1.3440E4	
8	-7.9308E-1	-5.9439E-1	5.7453E0	1.5660E4	
9	-7.9323E-1	-8.2085E-1	5.7413E0	1.7880E4	
10	-7.9239E-1	4.2464E-1	5.7372E0	2.0100E4	
11	-7.9216E-1	7.6432E-1	5.7331E0	2.2320E4	
12	-7.9216E-1	7.6432E-1	5.7289E0	2.4540E4	
13	-7.9285E-1	-2.5472E-1	5.7247E0	2.6760E4	
14	-7.9102E-1	2.4627E0	5.7203E0	2.8980E4	
15	-7.9094E-1	2.5759E0	5.7159E0	3.1200E4	
16	-7.9071E-1	2.9156E0	5.7115E0	3.3420E4	
17	-7.9041E-1	3.3685E0	5.7070E0	3.5640E4	
18	-7.9338E-1	-1.0473E0	5.7024E0	3.7860E4	
19	-7.9208E-1	8.7754E-1	5.6979E0	4.0080E4	
20	-7.9384E-1	-1.7267E0	5.6934E0	4.2300E4	
21	-7.9193E-1	1.1040E0	5.6888E0	4.4520E4	
22	-7.8911E-1	5.2933E0	5.6841E0	4.6740E4	
23	-7.9201E-1	9.9077E-1	5.6795E0	4.8960E4	
24	-7.9193E-1	1.1040E0	5.6748E0	5.1180E4	
25	-7.8758E-1	7.5579E0	5.6702E0	5.3400E4	
26	-7.9262E-1	8.4961E-2	5.6654E0	5.5620E4	
27	-7.8827E-1	6.5388E0	5.6607E0	5.7840E4	
28	-7.8865E-1	5.9727E0	5.6559E0	6.0060E4	
