point 133
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.1360E-1	3.9630E0	5.6493E0	1.2000E2	
2	-8.1764E-1	-2.0380E0	5.6480E0	2.3400E3	
3	-8.1596E-1	4.5296E-1	5.6455E0	4.5600E3	
4	-8.1360E-1	3.9630E0	5.6424E0	6.7800E3	
5	-8.1314E-1	4.6423E0	5.6390E0	9.0000E3	
6	-8.1490E-1	2.0381E0	5.6354E0	1.1220E4	
7	-8.1421E-1	3.0572E0	5.6318E0	1.3440E4	
8	-8.1375E-1	3.7365E0	5.6279E0	1.5660E4	
9	-8.1337E-1	4.3026E0	5.6239E0	1.7880E4	
10	-8.1375E-1	3.7365E0	5.6198E0	2.0100E4	
11	-8.1345E-1	4.1894E0	5.6157E0	2.2320E4	
12	-8.1314E-1	4.6423E0	5.6115E0	2.4540E4	
13	-8.1192E-1	6.4539E0	5.6072E0	2.6760E4	
14	-8.1558E-1	1.0191E0	5.6027E0	2.8980E4	
15	-8.1406E-1	3.2836E0	5.5984E0	3.1200E4	
16	-8.1055E-1	8.4920E0	5.5940E0	3.3420E4	
17	-8.1192E-1	6.4539E0	5.5895E0	3.5640E4	
18	-8.1085E-1	8.0391E0	5.5850E0	3.7860E4	
19	-8.1589E-1	5.6618E-1	5.5804E0	4.0080E4	
20	-8.1345E-1	4.1894E0	5.5759E0	4.2300E4	
21	-8.1566E-1	9.0586E-1	5.5713E0	4.4520E4	
22	-8.1001E-1	9.2846E0	5.5667E0	4.6740E4	
23	-8.1146E-1	7.1333E0	5.5620E0	4.8960E4	
24	-8.1131E-1	7.3597E0	5.5573E0	5.1180E4	
25	-8.1055E-1	8.4920E0	5.5526E0	5.3400E4	
26	-8.1306E-1	4.7555E0	5.5479E0	5.5620E4	
27	-8.1207E-1	6.2275E0	5.5431E0	5.7840E4	
28	-8.1329E-1	4.4159E0	5.5384E0	6.0060E4	
29	-8.1123E-1	7.4730E0	5.5337E0	6.2280E4	
30	-8.1085E-1	8.0391E0	5.5290E0	6.4500E4	
31	-8.1108E-1	7.6994E0	5.5241E0	6.6720E4	
32	-8.1192E-1	6.4539E0	5.5193E0	6.8940E4	
33	-8.1154E-1	7.0201E0	5.5145E0	7.1160E4	
34	-8.1299E-1	4.8688E0	5.5095E0	7.3380E4	
35	-8.1223E-1	6.0010E0	5.5047E0	7.5600E4	
36	-8.1223E-1	6.0010E0	5.5000E0	7.7820E4	
37	-8.1070E-1	8.2655E0	5.4951E0	8.0040E4	
38	-8.1093E-1	7.9259E0	5.4902E0	8.2260E4	
39	-8.1001E-1	9.2846E0	5.4852E0	8.4480E4	
40	-8.1223E-1	6.0010E0	5.4805E0	8.6700E4	
41	-8.0750E-1	1.3021E1	5.4756E0	8.8920E4	
42	-8.0910E-1	1.0643E1	5.4706E0	9.1140E4	
43	-8.0910E-1	1.0643E1	5.4657E0	9.3360E4	
44	-8.1024E-1	8.9449E0	5.4607E0	9.5580E4	
45	-8.0658E-1	1.4380E1	5.4557E0	9.7800E4	
46	-8.0833E-1	1.1776E1	5.4507E0	1.0002E5	
47	-8.0612E-1	1.5059E1	5.4458E0	1.0224E5	
48	-8.0727E-1	1.3361E1	5.4409E0	1.0446E5	
49	-8.0780E-1	1.2568E1	5.4358E0	1.0668E5	
50	-8.0887E-1	1.0983E1	5.4308E0	1.0890E5	
51	-8.0757E-1	1.2908E1	5.4259E0	1.1112E5	
52	-8.0849E-1	1.1549E1	5.4209E0	1.1334E5	
53	-8.0887E-1	1.0983E1	5.4159E0	1.1556E5	
54	-8.0788E-1	1.2455E1	5.4108E0	1.1778E5	
55	-8.0734E-1	1.3247E1	5.4059E0	1.2000E5	
56	-8.0559E-1	1.5852E1	5.4007E0	1.2222E5	
57	-8.0833E-1	1.1776E1	5.3958E0	1.2444E5	
58	-8.0826E-1	1.1889E1	5.3907E0	1.2666E5	
59	-8.0513E-1	1.6531E1	5.3856E0	1.2888E5	
60	-8.0818E-1	1.2002E1	5.3805E0	1.3110E5	
61	-8.0498E-1	1.6757E1	5.3754E0	1.3332E5	
62	-8.0513E-1	1.6531E1	5.3703E0	1.3554E5	
63	-8.0612E-1	1.5059E1	5.3653E0	1.3776E5	
64	-8.0490E-1	1.6871E1	5.3602E0	1.3998E5	
65	-8.0498E-1	1.6757E1	5.3551E0	1.4220E5	
66	-8.0650E-1	1.4493E1	5.3500E0	1.4442E5	
67	-8.0544E-1	1.6078E1	5.3449E0	1.4664E5	
68	-8.0559E-1	1.5852E1	5.3397E0	1.4886E5	
69	-8.0872E-1	1.1209E1	5.3346E0	1.5108E5	
70	-8.0460E-1	1.7324E1	5.3294E0	1.5330E5	
71	-8.0536E-1	1.6191E1	5.3244E0	1.5552E5	
72	-8.0437E-1	1.7663E1	5.3191E0	1.5774E5	
73	-8.0482E-1	1.6984E1	5.3139E0	1.5996E5	
74	-8.0475E-1	1.7097E1	5.3088E0	1.6218E5	
75	-8.0551E-1	1.5965E1	5.3037E0	1.6440E5	
76	-8.0452E-1	1.7437E1	5.2985E0	1.6662E5	
77	-8.0307E-1	1.9588E1	5.2933E0	1.6884E5	
78	-8.0269E-1	2.0154E1	5.2880E0	1.7106E5	
