point 121
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0292E-1	-1.0190E0	5.4035E0	1.2000E2	
2	-8.0315E-1	-1.3587E0	5.4021E0	2.3400E3	
3	-8.0322E-1	-1.4719E0	5.3994E0	4.5600E3	
4	-8.0360E-1	-2.0380E0	5.3963E0	6.7800E3	
5	-8.0383E-1	-2.3777E0	5.3928E0	9.0000E3	
6	-8.0147E-1	1.1323E0	5.3892E0	1.1220E4	
7	-8.0116E-1	1.5852E0	5.3854E0	1.3440E4	
8	-8.0299E-1	-1.1322E0	5.3815E0	1.5660E4	
9	-8.0200E-1	3.3973E-1	5.3775E0	1.7880E4	
10	-8.0132E-1	1.3588E0	5.3733E0	2.0100E4	
11	-8.0200E-1	3.3973E-1	5.3692E0	2.2320E4	
12	-7.9994E-1	3.3968E0	5.3649E0	2.4540E4	
13	-8.0254E-1	-4.5285E-1	5.3606E0	2.6760E4	
14	-8.0391E-1	-2.4909E0	5.3561E0	2.8980E4	
15	-7.9948E-1	4.0762E0	5.3517E0	3.1200E4	
16	-8.0200E-1	3.3973E-1	5.3472E0	3.3420E4	
17	-8.0109E-1	1.6984E0	5.3427E0	3.5640E4	
18	-8.0017E-1	3.0572E0	5.3382E0	3.7860E4	
19	-7.9971E-1	3.7365E0	5.3336E0	4.0080E4	
20	-8.0078E-1	2.1513E0	5.3290E0	4.2300E4	
21	-8.0238E-1	-2.2640E-1	5.3244E0	4.4520E4	
22	-8.0078E-1	2.1513E0	5.3197E0	4.6740E4	
23	-8.0101E-1	1.8117E0	5.3152E0	4.8960E4	
24	-7.9842E-1	5.6613E0	5.3104E0	5.1180E4	
25	-7.9750E-1	7.0201E0	5.3057E0	5.3400E4	
26	-8.0116E-1	1.5852E0	5.3009E0	5.5620E4	
27	-8.0055E-1	2.4910E0	5.2963E0	5.7840E4	
28	-7.9994E-1	3.3968E0	5.2915E0	6.0060E4	
29	-7.9796E-1	6.3407E0	5.2867E0	6.2280E4	
30	-8.0002E-1	3.2836E0	5.2818E0	6.4500E4	
31	-8.0002E-1	3.2836E0	5.2771E0	6.6720E4	
32	-7.9742E-1	7.1333E0	5.2723E0	6.8940E4	
33	-7.9887E-1	4.9820E0	5.2675E0	7.1160E4	
34	-7.9582E-1	9.5110E0	5.2626E0	7.3380E4	
35	-7.9788E-1	6.4539E0	5.2577E0	7.5600E4	
36	-7.9445E-1	1.1549E1	5.2529E0	7.7820E4	
37	-7.9544E-1	1.0077E1	5.2481E0	8.0040E4	
38	-7.9781E-1	6.5671E0	5.2432E0	8.2260E4	
39	-7.9597E-1	9.2846E0	5.2383E0	8.4480E4	
40	-7.9628E-1	8.8317E0	5.2334E0	8.6700E4	
41	-7.9483E-1	1.0983E1	5.2286E0	8.8920E4	
42	-7.9956E-1	3.9630E0	5.2236E0	9.1140E4	
43	-7.9605E-1	9.1713E0	5.2186E0	9.3360E4	
