point 254
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.3130E-1	3.5667E0	5.3410E0	1.2000E2	
2	-8.3298E-1	1.0757E0	5.3397E0	2.3400E3	
3	-8.3275E-1	1.4154E0	5.3369E0	4.5600E3	
4	-8.3298E-1	1.0757E0	5.3338E0	6.7800E3	
5	-8.3298E-1	1.0757E0	5.3306E0	9.0000E3	
6	-8.3221E-1	2.2079E0	5.3268E0	1.1220E4	
7	-8.3488E-1	-1.7550E0	5.3230E0	1.3440E4	
8	-8.3450E-1	-1.1888E0	5.3192E0	1.5660E4	
9	-8.3076E-1	4.3592E0	5.3151E0	1.7880E4	
10	-8.2954E-1	6.1708E0	5.3111E0	2.0100E4	
11	-8.3290E-1	1.1889E0	5.3069E0	2.2320E4	
12	-8.3275E-1	1.4154E0	5.3025E0	2.4540E4	
13	-8.3138E-1	3.4534E0	5.2982E0	2.6760E4	
14	-8.3191E-1	2.6608E0	5.2939E0	2.8980E4	
15	-8.3031E-1	5.0386E0	5.2894E0	3.1200E4	
16	-8.3191E-1	2.6608E0	5.2850E0	3.3420E4	
17	-8.3031E-1	5.0386E0	5.2805E0	3.5640E4	
18	-8.3221E-1	2.2079E0	5.2759E0	3.7860E4	
19	-8.3023E-1	5.1518E0	5.2713E0	4.0080E4	
20	-8.3076E-1	4.3592E0	5.2668E0	4.2300E4	
21	-8.3092E-1	4.1328E0	5.2622E0	4.4520E4	
22	-8.3000E-1	5.4915E0	5.2576E0	4.6740E4	
23	-8.2985E-1	5.7179E0	5.2529E0	4.8960E4	
24	-8.2954E-1	6.1708E0	5.2481E0	5.1180E4	
25	-8.3038E-1	4.9254E0	5.2436E0	5.3400E4	
26	-8.2977E-1	5.8312E0	5.2388E0	5.5620E4	
27	-8.3191E-1	2.6608E0	5.2340E0	5.7840E4	
28	-8.2825E-1	8.0957E0	5.2292E0	6.0060E4	
29	-8.2993E-1	5.6047E0	5.2245E0	6.2280E4	
30	-8.2840E-1	7.8692E0	5.2196E0	6.4500E4	
31	-8.2924E-1	6.6237E0	5.2149E0	6.6720E4	
32	-8.2802E-1	8.4354E0	5.2101E0	6.8940E4	
33	-8.3000E-1	5.4915E0	5.2052E0	7.1160E4	
34	-8.2962E-1	6.0576E0	5.2005E0	7.3380E4	
35	-8.3092E-1	4.1328E0	5.1956E0	7.5600E4	
36	-8.2764E-1	9.0015E0	5.1908E0	7.7820E4	
37	-8.2855E-1	7.6428E0	5.1859E0	8.0040E4	
38	-8.2710E-1	9.7941E0	5.1810E0	8.2260E4	
39	-8.2703E-1	9.9073E0	5.1761E0	8.4480E4	
40	-8.2779E-1	8.7750E0	5.1712E0	8.6700E4	
41	-8.2870E-1	7.4163E0	5.1663E0	8.8920E4	
42	-8.2680E-1	1.0247E1	5.1615E0	9.1140E4	
43	-8.2832E-1	7.9825E0	5.1564E0	9.3360E4	
44	-8.2726E-1	9.5676E0	5.1514E0	9.5580E4	
45	-8.2802E-1	8.4354E0	5.1465E0	9.7800E4	
46	-8.2573E-1	1.1832E1	5.1416E0	1.0002E5	
47	-8.2413E-1	1.4210E1	5.1365E0	1.0224E5	
48	-8.2428E-1	1.3983E1	5.1317E0	1.0446E5	
49	-8.2855E-1	7.6428E0	5.1266E0	1.0668E5	
50	-8.2588E-1	1.1606E1	5.1216E0	1.0890E5	
51	-8.2588E-1	1.1606E1	5.1166E0	1.1112E5	
52	-8.2405E-1	1.4323E1	5.1117E0	1.1334E5	
53	-8.2550E-1	1.2172E1	5.1067E0	1.1556E5	
54	-8.2840E-1	7.8692E0	5.1016E0	1.1778E5	
55	-8.2489E-1	1.3078E1	5.0966E0	1.2000E5	
56	-8.2520E-1	1.2625E1	5.0916E0	1.2222E5	
57	-8.2466E-1	1.3417E1	5.0865E0	1.2444E5	
58	-8.2443E-1	1.3757E1	5.0814E0	1.2666E5	
59	-8.2367E-1	1.4889E1	5.0764E0	1.2888E5	
60	-8.2222E-1	1.7041E1	5.0713E0	1.3110E5	
61	-8.2329E-1	1.5455E1	5.0662E0	1.3332E5	
62	-8.2207E-1	1.7267E1	5.0612E0	1.3554E5	
63	-8.2199E-1	1.7380E1	5.0561E0	1.3776E5	
64	-8.2458E-1	1.3531E1	5.0510E0	1.3998E5	
65	-8.2199E-1	1.7380E1	5.0459E0	1.4220E5	
66	-8.2184E-1	1.7607E1	5.0408E0	1.4442E5	
67	-8.2520E-1	1.2625E1	5.0357E0	1.4664E5	
68	-8.2191E-1	1.7493E1	5.0305E0	1.4886E5	
69	-8.2130E-1	1.8399E1	5.0254E0	1.5108E5	
70	-8.2466E-1	1.3417E1	5.0203E0	1.5330E5	
71	-8.2153E-1	1.8060E1	5.0152E0	1.5552E5	
72	-8.2100E-1	1.8852E1	5.0099E0	1.5774E5	
73	-8.2001E-1	2.0324E1	5.0048E0	1.5996E5	
74	-8.2153E-1	1.8060E1	4.9996E0	1.6218E5	
75	-8.2397E-1	1.4436E1	4.9945E0	1.6440E5	
76	-8.2062E-1	1.9418E1	4.9893E0	1.6662E5	
77	-8.2275E-1	1.6248E1	4.9841E0	1.6884E5	
78	-8.1993E-1	2.0437E1	4.9789E0	1.7106E5	
79	-8.2100E-1	1.8852E1	4.9737E0	1.7328E5	
80	-8.2085E-1	1.9079E1	4.9685E0	1.7550E5	
81	-8.2123E-1	1.8512E1	4.9634E0	1.7772E5	
82	-8.2123E-1	1.8512E1	4.9581E0	1.7994E5	
83	-8.2039E-1	1.9758E1	4.9528E0	1.8216E5	
84	-8.1871E-1	2.2249E1	4.9476E0	1.8438E5	
85	-8.2054E-1	1.9531E1	4.9424E0	1.8660E5	
86	-8.1856E-1	2.2475E1	4.9373E0	1.8882E5	
87	-8.2123E-1	1.8512E1	4.9319E0	1.9104E5	
88	-8.1909E-1	2.1683E1	4.9266E0	1.9326E5	
89	-8.2031E-1	1.9871E1	4.9214E0	1.9548E5	
90	-8.1863E-1	2.2362E1	4.9161E0	1.9770E5	
91	-8.1734E-1	2.4287E1	4.9109E0	1.9992E5	
92	-8.1749E-1	2.4061E1	4.9056E0	2.0214E5	
93	-8.1726E-1	2.4400E1	4.9003E0	2.0436E5	
94	-8.1955E-1	2.1003E1	4.8950E0	2.0658E5	
95	-8.1993E-1	2.0437E1	4.8897E0	2.0880E5	
96	-8.1779E-1	2.3608E1	4.8845E0	2.1102E5	
97	-8.1718E-1	2.4513E1	4.8791E0	2.1324E5	
98	-8.1825E-1	2.2928E1	4.8738E0	2.1546E5	
99	-8.1810E-1	2.3155E1	4.8685E0	2.1768E5	
100	-8.1688E-1	2.4966E1	4.8633E0	2.1990E5	
101	-8.1650E-1	2.5532E1	4.8579E0	2.2212E5	
102	-8.1703E-1	2.4740E1	4.8524E0	2.2434E5	
103	-8.1665E-1	2.5306E1	4.8471E0	2.2656E5	
104	-8.1787E-1	2.3494E1	4.8418E0	2.2878E5	
105	-8.1749E-1	2.4061E1	4.8365E0	2.3100E5	
106	-8.1688E-1	2.4966E1	4.8311E0	2.3322E5	
107	-8.1573E-1	2.6665E1	4.8258E0	2.3544E5	
108	-8.1787E-1	2.3494E1	4.8204E0	2.3766E5	
109	-8.1512E-1	2.7571E1	4.8150E0	2.3988E5	
110	-8.1726E-1	2.4400E1	4.8098E0	2.4210E5	
111	-8.1711E-1	2.4627E1	4.8043E0	2.4432E5	
112	-8.1512E-1	2.7571E1	4.7989E0	2.4654E5	
113	-8.1627E-1	2.5872E1	4.7935E0	2.4876E5	
114	-8.1352E-1	2.9948E1	4.7881E0	2.5098E5	
115	-8.1612E-1	2.6099E1	4.7828E0	2.5320E5	
116	-8.1337E-1	3.0175E1	4.7772E0	2.5542E5	
117	-8.1604E-1	2.6212E1	4.7719E0	2.5764E5	
118	-8.1367E-1	2.9722E1	4.7664E0	2.5986E5	
119	-8.1467E-1	2.8250E1	4.7610E0	2.6208E5	
120	-8.1284E-1	3.0967E1	4.7556E0	2.6430E5	
121	-8.1322E-1	3.0401E1	4.7501E0	2.6652E5	
122	-8.1337E-1	3.0175E1	4.7446E0	2.6874E5	
123	-8.1490E-1	2.7910E1	4.7392E0	2.7096E5	
124	-8.1505E-1	2.7684E1	4.7337E0	2.7318E5	
125	-8.1337E-1	3.0175E1	4.7281E0	2.7540E5	
126	-8.1299E-1	3.0741E1	4.7228E0	2.7762E5	
127	-8.1390E-1	2.9382E1	4.7173E0	2.7984E5	
128	-8.1367E-1	2.9722E1	4.7118E0	2.8206E5	
129	-8.1169E-1	3.2666E1	4.7064E0	2.8428E5	
130	-8.1276E-1	3.1081E1	4.7008E0	2.8650E5	
131	-8.1177E-1	3.2552E1	4.6954E0	2.8872E5	
132	-8.1032E-1	3.4704E1	4.6899E0	2.9094E5	
133	-8.0978E-1	3.5496E1	4.6843E0	2.9316E5	
134	-8.1154E-1	3.2892E1	4.6789E0	2.9538E5	
