point 046
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9666E-1	-2.6607E0	5.3390E0	1.2000E2	
2	-7.9559E-1	-1.0756E0	5.3377E0	2.3400E3	
3	-7.9277E-1	3.1138E0	5.3349E0	4.5600E3	
4	-7.9575E-1	-1.3020E0	5.3320E0	6.7800E3	
5	-7.9437E-1	7.3605E-1	5.3284E0	9.0000E3	
6	-7.9628E-1	-2.0946E0	5.3249E0	1.1220E4	
7	-7.9590E-1	-1.5285E0	5.3211E0	1.3440E4	
8	-7.9460E-1	3.9637E-1	5.3171E0	1.5660E4	
9	-7.9300E-1	2.7741E0	5.3132E0	1.7880E4	
10	-7.9445E-1	6.2282E-1	5.3091E0	2.0100E4	
11	-7.9338E-1	2.2080E0	5.3049E0	2.2320E4	
12	-7.9437E-1	7.3605E-1	5.3005E0	2.4540E4	
13	-7.9460E-1	3.9637E-1	5.2963E0	2.6760E4	
14	-7.9460E-1	3.9637E-1	5.2919E0	2.8980E4	
15	-7.9178E-1	4.5857E0	5.2875E0	3.1200E4	
16	-7.9208E-1	4.1328E0	5.2831E0	3.3420E4	
17	-7.9079E-1	6.0577E0	5.2786E0	3.5640E4	
18	-7.9285E-1	3.0006E0	5.2740E0	3.7860E4	
19	-7.9346E-1	2.0948E0	5.2695E0	4.0080E4	
20	-7.9285E-1	3.0006E0	5.2649E0	4.2300E4	
21	-7.9224E-1	3.9064E0	5.2602E0	4.4520E4	
22	-7.9193E-1	4.3593E0	5.2556E0	4.6740E4	
23	-7.9414E-1	1.0757E0	5.2509E0	4.8960E4	
24	-7.9018E-1	6.9635E0	5.2463E0	5.1180E4	
25	-7.9124E-1	5.3783E0	5.2416E0	5.3400E4	
26	-7.9285E-1	3.0006E0	5.2368E0	5.5620E4	
27	-7.9117E-1	5.4915E0	5.2321E0	5.7840E4	
28	-7.9132E-1	5.2651E0	5.2274E0	6.0060E4	
29	-7.9269E-1	3.2270E0	5.2226E0	6.2280E4	
30	-7.9094E-1	5.8312E0	5.2178E0	6.4500E4	
31	-7.8972E-1	7.6428E0	5.2130E0	6.6720E4	
32	-7.8979E-1	7.5296E0	5.2082E0	6.8940E4	
33	-7.8880E-1	9.0015E0	5.2033E0	7.1160E4	
34	-7.9132E-1	5.2651E0	5.1985E0	7.3380E4	
35	-7.9109E-1	5.6048E0	5.1937E0	7.5600E4	
36	-7.8926E-1	8.3222E0	5.1888E0	7.7820E4	
37	-7.9086E-1	5.9444E0	5.1839E0	8.0040E4	
38	-7.9163E-1	4.8122E0	5.1791E0	8.2260E4	
39	-7.8934E-1	8.2089E0	5.1741E0	8.4480E4	
40	-7.8941E-1	8.0957E0	5.1692E0	8.6700E4	
41	-7.8903E-1	8.6619E0	5.1642E0	8.8920E4	
42	-7.9185E-1	4.4725E0	5.1594E0	9.1140E4	
43	-7.8697E-1	1.1719E1	5.1543E0	9.3360E4	
44	-7.8789E-1	1.0360E1	5.1495E0	9.5580E4	
45	-7.8918E-1	8.4354E0	5.1445E0	9.7800E4	
46	-7.8850E-1	9.4544E0	5.1396E0	1.0002E5	
47	-7.9033E-1	6.7370E0	5.1346E0	1.0224E5	
48	-7.8865E-1	9.2280E0	5.1297E0	1.0446E5	
49	-7.8682E-1	1.1945E1	5.1247E0	1.0668E5	
50	-7.8423E-1	1.5795E1	5.1197E0	1.0890E5	
51	-7.8888E-1	8.8883E0	5.1147E0	1.1112E5	
52	-7.8835E-1	9.6809E0	5.1096E0	1.1334E5	
53	-7.8712E-1	1.1492E1	5.1046E0	1.1556E5	
54	-7.8751E-1	1.0926E1	5.0996E0	1.1778E5	
55	-7.8827E-1	9.7941E0	5.0944E0	1.2000E5	
56	-7.8918E-1	8.4354E0	5.0895E0	1.2222E5	
57	-7.8659E-1	1.2285E1	5.0845E0	1.2444E5	
58	-7.8705E-1	1.1606E1	5.0795E0	1.2666E5	
59	-7.8796E-1	1.0247E1	5.0744E0	1.2888E5	
60	-7.8918E-1	8.4354E0	5.0693E0	1.3110E5	
61	-7.8674E-1	1.2059E1	5.0643E0	1.3332E5	
62	-7.8850E-1	9.4544E0	5.0591E0	1.3554E5	
63	-7.8606E-1	1.3078E1	5.0540E0	1.3776E5	
64	-7.8453E-1	1.5342E1	5.0489E0	1.3998E5	
65	-7.8583E-1	1.3417E1	5.0438E0	1.4220E5	
66	-7.8522E-1	1.4323E1	5.0386E0	1.4442E5	
67	-7.8583E-1	1.3417E1	5.0335E0	1.4664E5	
68	-7.8682E-1	1.1945E1	5.0284E0	1.4886E5	
69	-7.8590E-1	1.3304E1	5.0233E0	1.5108E5	
70	-7.8323E-1	1.7267E1	5.0181E0	1.5330E5	
71	-7.8400E-1	1.6135E1	5.0130E0	1.5552E5	
72	-7.8384E-1	1.6361E1	5.0079E0	1.5774E5	
73	-7.8506E-1	1.4550E1	5.0026E0	1.5996E5	
74	-7.8568E-1	1.3644E1	4.9975E0	1.6218E5	
75	-7.8537E-1	1.4097E1	4.9923E0	1.6440E5	
76	-7.8522E-1	1.4323E1	4.9871E0	1.6662E5	
77	-7.8392E-1	1.6248E1	4.9819E0	1.6884E5	
78	-7.8629E-1	1.2738E1	4.9767E0	1.7106E5	
79	-7.8293E-1	1.7720E1	4.9715E0	1.7328E5	
80	-7.8415E-1	1.5908E1	4.9663E0	1.7550E5	
81	-7.8369E-1	1.6588E1	4.9611E0	1.7772E5	
82	-7.8499E-1	1.4663E1	4.9559E0	1.7994E5	
83	-7.8239E-1	1.8512E1	4.9507E0	1.8216E5	
84	-7.8224E-1	1.8739E1	4.9453E0	1.8438E5	
85	-7.8453E-1	1.5342E1	4.9402E0	1.8660E5	
86	-7.8476E-1	1.5002E1	4.9349E0	1.8882E5	
87	-7.8308E-1	1.7493E1	4.9296E0	1.9104E5	
88	-7.8117E-1	2.0324E1	4.9244E0	1.9326E5	
89	-7.8293E-1	1.7720E1	4.9192E0	1.9548E5	
90	-7.8293E-1	1.7720E1	4.9139E0	1.9770E5	
91	-7.8201E-1	1.9079E1	4.9087E0	1.9992E5	
92	-7.8316E-1	1.7380E1	4.9033E0	2.0214E5	
93	-7.8003E-1	2.2022E1	4.8981E0	2.0436E5	
94	-7.8003E-1	2.2022E1	4.8928E0	2.0658E5	
95	-7.8148E-1	1.9871E1	4.8874E0	2.0880E5	
96	-7.8140E-1	1.9984E1	4.8822E0	2.1102E5	
97	-7.8148E-1	1.9871E1	4.8769E0	2.1324E5	
98	-7.7812E-1	2.4853E1	4.8715E0	2.1546E5	
99	-7.8239E-1	1.8512E1	4.8661E0	2.1768E5	
100	-7.7888E-1	2.3721E1	4.8609E0	2.1990E5	
101	-7.7995E-1	2.2136E1	4.8555E0	2.2212E5	
102	-7.8064E-1	2.1117E1	4.8502E0	2.2434E5	
103	-7.7774E-1	2.5419E1	4.8448E0	2.2656E5	
104	-7.8087E-1	2.0777E1	4.8395E0	2.2878E5	
105	-7.7797E-1	2.5080E1	4.8341E0	2.3100E5	
106	-7.7820E-1	2.4740E1	4.8289E0	2.3322E5	
107	-7.7904E-1	2.3494E1	4.8235E0	2.3544E5	
108	-7.7934E-1	2.3042E1	4.8180E0	2.3766E5	
109	-7.8255E-1	1.8286E1	4.8127E0	2.3988E5	
110	-7.7721E-1	2.6212E1	4.8074E0	2.4210E5	
111	-7.7576E-1	2.8363E1	4.8019E0	2.4432E5	
112	-7.7644E-1	2.7344E1	4.7965E0	2.4654E5	
113	-7.7652E-1	2.7231E1	4.7911E0	2.4876E5	
114	-7.7888E-1	2.3721E1	4.7857E0	2.5098E5	
115	-7.7759E-1	2.5646E1	4.7803E0	2.5320E5	
116	-7.7644E-1	2.7344E1	4.7749E0	2.5542E5	
117	-7.7759E-1	2.5646E1	4.7694E0	2.5764E5	
