point 232
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.3046E-1	8.4925E-1	5.3436E0	1.2000E2	
2	-8.2809E-1	4.3592E0	5.3423E0	2.3400E3	
3	-8.3191E-1	-1.3020E0	5.3395E0	4.5600E3	
4	-8.3008E-1	1.4154E0	5.3363E0	6.7800E3	
5	-8.3206E-1	-1.5285E0	5.3330E0	9.0000E3	
6	-8.3000E-1	1.5286E0	5.3293E0	1.1220E4	
7	-8.2756E-1	5.1518E0	5.3255E0	1.3440E4	
8	-8.2954E-1	2.2080E0	5.3215E0	1.5660E4	
9	-8.3008E-1	1.4154E0	5.3176E0	1.7880E4	
10	-8.2870E-1	3.4534E0	5.3134E0	2.0100E4	
11	-8.2993E-1	1.6418E0	5.3093E0	2.2320E4	
12	-8.2802E-1	4.4725E0	5.3050E0	2.4540E4	
13	-8.2962E-1	2.0947E0	5.3007E0	2.6760E4	
14	-8.2771E-1	4.9254E0	5.2963E0	2.8980E4	
15	-8.2672E-1	6.3973E0	5.2919E0	3.1200E4	
16	-8.2794E-1	4.5857E0	5.2874E0	3.3420E4	
17	-8.2947E-1	2.3212E0	5.2830E0	3.5640E4	
18	-8.2733E-1	5.4915E0	5.2784E0	3.7860E4	
19	-8.2771E-1	4.9254E0	5.2737E0	4.0080E4	
20	-8.2565E-1	7.9825E0	5.2692E0	4.2300E4	
21	-8.2733E-1	5.4915E0	5.2646E0	4.4520E4	
22	-8.2588E-1	7.6428E0	5.2600E0	4.6740E4	
23	-8.2466E-1	9.4544E0	5.2553E0	4.8960E4	
24	-8.2741E-1	5.3783E0	5.2505E0	5.1180E4	
25	-8.2642E-1	6.8502E0	5.2459E0	5.3400E4	
26	-8.2581E-1	7.7560E0	5.2412E0	5.5620E4	
27	-8.2832E-1	4.0196E0	5.2365E0	5.7840E4	
28	-8.2878E-1	3.3402E0	5.2317E0	6.0060E4	
29	-8.2474E-1	9.3412E0	5.2269E0	6.2280E4	
30	-8.2474E-1	9.3412E0	5.2221E0	6.4500E4	
31	-8.2680E-1	6.2841E0	5.2173E0	6.6720E4	
32	-8.2489E-1	9.1147E0	5.2124E0	6.8940E4	
33	-8.2413E-1	1.0247E1	5.2076E0	7.1160E4	
