point 074
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.8911E-1	2.1514E0	5.4107E0	1.2000E2	
2	-7.8705E-1	5.2085E0	5.4093E0	2.3400E3	
3	-7.9323E-1	-3.9628E0	5.4065E0	4.5600E3	
4	-7.8995E-1	9.0588E-1	5.4034E0	6.7800E3	
5	-7.8949E-1	1.5852E0	5.4000E0	9.0000E3	
6	-7.9147E-1	-1.3586E0	5.3963E0	1.1220E4	
7	-7.9216E-1	-2.3777E0	5.3926E0	1.3440E4	
8	-7.8865E-1	2.8307E0	5.3886E0	1.5660E4	
9	-7.9079E-1	-3.3961E-1	5.3845E0	1.7880E4	
10	-7.8873E-1	2.7175E0	5.3803E0	2.0100E4	
11	-7.9071E-1	-2.2638E-1	5.3762E0	2.2320E4	
12	-7.8979E-1	1.1323E0	5.3720E0	2.4540E4	
13	-7.8773E-1	4.1894E0	5.3676E0	2.6760E4	
14	-7.8697E-1	5.3217E0	5.3633E0	2.8980E4	
15	-7.8995E-1	9.0588E-1	5.3589E0	3.1200E4	
16	-7.8827E-1	3.3968E0	5.3544E0	3.3420E4	
17	-7.8789E-1	3.9630E0	5.3499E0	3.5640E4	
18	-7.8697E-1	5.3217E0	5.3454E0	3.7860E4	
19	-7.8766E-1	4.3026E0	5.3407E0	4.0080E4	
20	-7.8598E-1	6.7936E0	5.3361E0	4.2300E4	
21	-7.8690E-1	5.4349E0	5.3315E0	4.4520E4	
22	-7.8850E-1	3.0572E0	5.3268E0	4.6740E4	
23	-7.8644E-1	6.1143E0	5.3222E0	4.8960E4	
24	-7.8835E-1	3.2836E0	5.3175E0	5.1180E4	
25	-7.8804E-1	3.7365E0	5.3128E0	5.3400E4	
26	-7.8674E-1	5.6614E0	5.3081E0	5.5620E4	
27	-7.8644E-1	6.1143E0	5.3033E0	5.7840E4	
28	-7.8545E-1	7.5862E0	5.2986E0	6.0060E4	
29	-7.8529E-1	7.8126E0	5.2939E0	6.2280E4	
30	-7.8583E-1	7.0201E0	5.2890E0	6.4500E4	
31	-7.8606E-1	6.6804E0	5.2842E0	6.6720E4	
32	-7.8568E-1	7.2465E0	5.2794E0	6.8940E4	
33	-7.8842E-1	3.1704E0	5.2746E0	7.1160E4	
34	-7.8735E-1	4.7556E0	5.2698E0	7.3380E4	
35	-7.8506E-1	8.1523E0	5.2649E0	7.5600E4	
36	-7.8659E-1	5.8878E0	5.2601E0	7.7820E4	
37	-7.8629E-1	6.3407E0	5.2551E0	8.0040E4	
38	-7.8476E-1	8.6052E0	5.2503E0	8.2260E4	
39	-7.8674E-1	5.6614E0	5.2453E0	8.4480E4	
40	-7.8743E-1	4.6423E0	5.2405E0	8.6700E4	
41	-7.8522E-1	7.9259E0	5.2355E0	8.8920E4	
42	-7.8636E-1	6.2275E0	5.2307E0	9.1140E4	
43	-7.8217E-1	1.2455E1	5.2257E0	9.3360E4	
44	-7.8598E-1	6.7936E0	5.2207E0	9.5580E4	
45	-7.8445E-1	9.0581E0	5.2158E0	9.7800E4	
46	-7.8735E-1	4.7556E0	5.2109E0	1.0002E5	
47	-7.8209E-1	1.2568E1	5.2059E0	1.0224E5	
48	-7.8072E-1	1.4606E1	5.2009E0	1.0446E5	
49	-7.8278E-1	1.1549E1	5.1959E0	1.0668E5	
50	-7.8209E-1	1.2568E1	5.1909E0	1.0890E5	
51	-7.8384E-1	9.9639E0	5.1859E0	1.1112E5	
52	-7.8400E-1	9.7375E0	5.1809E0	1.1334E5	
53	-7.8369E-1	1.0190E1	5.1759E0	1.1556E5	
54	-7.8598E-1	6.7936E0	5.1709E0	1.1778E5	
55	-7.8232E-1	1.2228E1	5.1658E0	1.2000E5	
56	-7.8270E-1	1.1662E1	5.1607E0	1.2222E5	
57	-7.8140E-1	1.3587E1	5.1557E0	1.2444E5	
58	-7.8278E-1	1.1549E1	5.1507E0	1.2666E5	
59	-7.8201E-1	1.2681E1	5.1456E0	1.2888E5	
60	-7.8308E-1	1.1096E1	5.1405E0	1.3110E5	
61	-7.8255E-1	1.1889E1	5.1355E0	1.3332E5	
62	-7.8239E-1	1.2115E1	5.1304E0	1.3554E5	
63	-7.8056E-1	1.4833E1	5.1252E0	1.3776E5	
64	-7.8362E-1	1.0304E1	5.1202E0	1.3998E5	
65	-7.8316E-1	1.0983E1	5.1151E0	1.4220E5	
66	-7.8239E-1	1.2115E1	5.1098E0	1.4442E5	
67	-7.8133E-1	1.3700E1	5.1048E0	1.4664E5	
68	-7.8102E-1	1.4153E1	5.0997E0	1.4886E5	
69	-7.8186E-1	1.2908E1	5.0945E0	1.5108E5	
