point 084
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.2062E-1	2.8362E-2	6.1119E0	1.2000E2	
2	-8.2260E-1	-2.9155E0	6.1107E0	2.3400E3	
3	-8.2382E-1	-4.7271E0	6.1084E0	4.5600E3	
4	-8.2253E-1	-2.8023E0	6.1055E0	6.7800E3	
5	-8.2184E-1	-1.7833E0	6.1022E0	9.0000E3	
6	-8.2176E-1	-1.6700E0	6.0988E0	1.1220E4	
7	-8.2092E-1	-4.2454E-1	6.0952E0	1.3440E4	
8	-8.2031E-1	4.8126E-1	6.0914E0	1.5660E4	
9	-8.2047E-1	2.5481E-1	6.0875E0	1.7880E4	
10	-8.2253E-1	-2.8023E0	6.0835E0	2.0100E4	
11	-8.1795E-1	3.9913E0	6.0794E0	2.2320E4	
12	-8.1985E-1	1.1606E0	6.0753E0	2.4540E4	
13	-8.2001E-1	9.3417E-1	6.0710E0	2.6760E4	
14	-8.1856E-1	3.0855E0	6.0667E0	2.8980E4	
15	-8.1825E-1	3.5384E0	6.0623E0	3.1200E4	
16	-8.1879E-1	2.7458E0	6.0580E0	3.3420E4	
17	-8.1886E-1	2.6326E0	6.0535E0	3.5640E4	
18	-8.1940E-1	1.8400E0	6.0490E0	3.7860E4	
19	-8.1947E-1	1.7267E0	6.0445E0	4.0080E4	
20	-8.1764E-1	4.4442E0	6.0400E0	4.2300E4	
21	-8.2047E-1	2.5481E-1	6.0354E0	4.4520E4	
22	-8.2191E-1	-1.8965E0	6.0308E0	4.6740E4	
23	-8.2230E-1	-2.4626E0	6.0261E0	4.8960E4	
24	-8.1848E-1	3.1987E0	6.0215E0	5.1180E4	
25	-8.1718E-1	5.1235E0	6.0169E0	5.3400E4	
26	-8.1734E-1	4.8971E0	6.0123E0	5.5620E4	
27	-8.1596E-1	6.9351E0	6.0074E0	5.7840E4	
28	-8.1818E-1	3.6516E0	6.0027E0	6.0060E4	
29	-8.1825E-1	3.5384E0	5.9981E0	6.2280E4	
30	-8.1543E-1	7.7277E0	5.9933E0	6.4500E4	
31	-8.1757E-1	4.5574E0	5.9885E0	6.6720E4	
32	-8.1741E-1	4.7838E0	5.9836E0	6.8940E4	
33	-8.1902E-1	2.4061E0	5.9788E0	7.1160E4	
34	-8.1573E-1	7.2748E0	5.9740E0	7.3380E4	
35	-8.1810E-1	3.7648E0	5.9692E0	7.5600E4	
36	-8.1589E-1	7.0484E0	5.9643E0	7.7820E4	
37	-8.1543E-1	7.7277E0	5.9594E0	8.0040E4	
38	-8.1779E-1	4.2177E0	5.9546E0	8.2260E4	
39	-8.1367E-1	1.0332E1	5.9497E0	8.4480E4	
40	-8.1627E-1	6.4822E0	5.9449E0	8.6700E4	
41	-8.1596E-1	6.9351E0	5.9400E0	8.8920E4	
42	-8.1566E-1	7.3880E0	5.9351E0	9.1140E4	
43	-8.1367E-1	1.0332E1	5.9302E0	9.3360E4	
44	-8.1558E-1	7.5013E0	5.9252E0	9.5580E4	
45	-8.1444E-1	9.1996E0	5.9203E0	9.7800E4	
46	-8.1711E-1	5.2367E0	5.9153E0	1.0002E5	
47	-8.1665E-1	5.9161E0	5.9104E0	1.0224E5	
48	-8.1528E-1	7.9542E0	5.9054E0	1.0446E5	
49	-8.1543E-1	7.7277E0	5.9004E0	1.0668E5	
50	-8.1467E-1	8.8600E0	5.8953E0	1.0890E5	
51	-8.1398E-1	9.8790E0	5.8904E0	1.1112E5	
52	-8.1261E-1	1.1917E1	5.8854E0	1.1334E5	
53	-8.1444E-1	9.1996E0	5.8804E0	1.1556E5	
54	-8.1116E-1	1.4068E1	5.8753E0	1.1778E5	
55	-8.1505E-1	8.2938E0	5.8703E0	1.2000E5	
56	-8.1291E-1	1.1464E1	5.8653E0	1.2222E5	
57	-8.1512E-1	8.1806E0	5.8601E0	1.2444E5	
58	-8.1215E-1	1.2596E1	5.8552E0	1.2666E5	
59	-8.1177E-1	1.3163E1	5.8502E0	1.2888E5	
60	-8.1329E-1	1.0898E1	5.8451E0	1.3110E5	
61	-8.1139E-1	1.3729E1	5.8399E0	1.3332E5	
62	-8.1238E-1	1.2257E1	5.8349E0	1.3554E5	
63	-8.1345E-1	1.0672E1	5.8298E0	1.3776E5	
64	-8.0933E-1	1.6786E1	5.8247E0	1.3998E5	
65	-8.1062E-1	1.4861E1	5.8195E0	1.4220E5	
66	-8.1253E-1	1.2030E1	5.8145E0	1.4442E5	
67	-8.1131E-1	1.3842E1	5.8093E0	1.4664E5	
68	-8.1047E-1	1.5087E1	5.8042E0	1.4886E5	
69	-8.1184E-1	1.3049E1	5.7990E0	1.5108E5	
70	-8.1184E-1	1.3049E1	5.7939E0	1.5330E5	
71	-8.1215E-1	1.2596E1	5.7888E0	1.5552E5	
72	-8.1177E-1	1.3163E1	5.7837E0	1.5774E5	
73	-8.1032E-1	1.5314E1	5.7783E0	1.5996E5	
74	-8.1078E-1	1.4634E1	5.7733E0	1.6218E5	
75	-8.1169E-1	1.3276E1	5.7681E0	1.6440E5	
76	-8.0833E-1	1.8258E1	5.7628E0	1.6662E5	
77	-8.1230E-1	1.2370E1	5.7576E0	1.6884E5	
78	-8.0963E-1	1.6333E1	5.7525E0	1.7106E5	
79	-8.0933E-1	1.6786E1	5.7474E0	1.7328E5	
80	-8.0811E-1	1.8597E1	5.7421E0	1.7550E5	
81	-8.1009E-1	1.5654E1	5.7368E0	1.7772E5	
82	-8.0727E-1	1.9843E1	5.7317E0	1.7994E5	
83	-8.0986E-1	1.5993E1	5.7264E0	1.8216E5	
84	-8.0795E-1	1.8824E1	5.7212E0	1.8438E5	
85	-8.0902E-1	1.7239E1	5.7159E0	1.8660E5	
86	-8.0971E-1	1.6220E1	5.7107E0	1.8882E5	
87	-8.0902E-1	1.7239E1	5.7053E0	1.9104E5	
88	-8.0795E-1	1.8824E1	5.7002E0	1.9326E5	
89	-8.0933E-1	1.6786E1	5.6948E0	1.9548E5	
90	-8.0795E-1	1.8824E1	5.6896E0	1.9770E5	
91	-8.0940E-1	1.6673E1	5.6843E0	1.9992E5	
92	-8.0750E-1	1.9503E1	5.6790E0	2.0214E5	
93	-8.0658E-1	2.0862E1	5.6737E0	2.0436E5	
94	-8.0833E-1	1.8258E1	5.6684E0	2.0658E5	
95	-8.0696E-1	2.0296E1	5.6632E0	2.0880E5	
96	-8.0666E-1	2.0749E1	5.6578E0	2.1102E5	
97	-8.0589E-1	2.1881E1	5.6526E0	2.1324E5	
98	-8.0719E-1	1.9956E1	5.6472E0	2.1546E5	
99	-8.0627E-1	2.1315E1	5.6418E0	2.1768E5	
100	-8.0521E-1	2.2900E1	5.6365E0	2.1990E5	
101	-8.0605E-1	2.1654E1	5.6312E0	2.2212E5	
102	-8.0627E-1	2.1315E1	5.6258E0	2.2434E5	
103	-8.0467E-1	2.3693E1	5.6204E0	2.2656E5	
104	-8.0482E-1	2.3466E1	5.6151E0	2.2878E5	
105	-8.0605E-1	2.1654E1	5.6097E0	2.3100E5	
106	-8.0452E-1	2.3919E1	5.6044E0	2.3322E5	
107	-8.0635E-1	2.1202E1	5.5990E0	2.3544E5	
108	-8.0276E-1	2.6523E1	5.5935E0	2.3766E5	
