point 124
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0811E-1	-2.2641E-1	5.4774E0	1.2000E2	
2	-8.0841E-1	-6.7931E-1	5.4760E0	2.3400E3	
3	-8.0696E-1	1.4720E0	5.4733E0	4.5600E3	
4	-8.0765E-1	4.5294E-1	5.4702E0	6.7800E3	
5	-8.1032E-1	-3.5100E0	5.4669E0	9.0000E3	
6	-8.0925E-1	-1.9248E0	5.4633E0	1.1220E4	
7	-8.0788E-1	1.1327E-1	5.4596E0	1.3440E4	
8	-8.0833E-1	-5.6609E-1	5.4556E0	1.5660E4	
9	-8.0818E-1	-3.3964E-1	5.4517E0	1.7880E4	
10	-8.1024E-1	-3.3967E0	5.4475E0	2.0100E4	
11	-8.0727E-1	1.0191E0	5.4433E0	2.2320E4	
12	-8.0734E-1	9.0585E-1	5.4391E0	2.4540E4	
13	-8.0711E-1	1.2455E0	5.4348E0	2.6760E4	
14	-8.0681E-1	1.6984E0	5.4305E0	2.8980E4	
15	-8.0742E-1	7.9262E-1	5.4261E0	3.1200E4	
16	-8.0444E-1	5.2084E0	5.4216E0	3.3420E4	
17	-8.0597E-1	2.9439E0	5.4171E0	3.5640E4	
18	-8.0872E-1	-1.1322E0	5.4125E0	3.7860E4	
19	-8.0566E-1	3.3968E0	5.4080E0	4.0080E4	
20	-8.0772E-1	3.3972E-1	5.4034E0	4.2300E4	
21	-8.0574E-1	3.2836E0	5.3987E0	4.4520E4	
22	-8.0566E-1	3.3968E0	5.3941E0	4.6740E4	
23	-8.0658E-1	2.0381E0	5.3896E0	4.8960E4	
24	-8.0650E-1	2.1513E0	5.3849E0	5.1180E4	
25	-8.0429E-1	5.4349E0	5.3802E0	5.3400E4	
26	-8.0681E-1	1.6984E0	5.3754E0	5.5620E4	
27	-8.0406E-1	5.7746E0	5.3707E0	5.7840E4	
28	-8.0559E-1	3.5100E0	5.3659E0	6.0060E4	
29	-8.0467E-1	4.8687E0	5.3612E0	6.2280E4	
30	-8.0467E-1	4.8687E0	5.3564E0	6.4500E4	
31	-8.0734E-1	9.0585E-1	5.3515E0	6.6720E4	
32	-8.0399E-1	5.8878E0	5.3469E0	6.8940E4	
33	-8.0391E-1	6.0010E0	5.3419E0	7.1160E4	
34	-8.0353E-1	6.5671E0	5.3371E0	7.3380E4	
35	-8.0322E-1	7.0200E0	5.3323E0	7.5600E4	
