point 099
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-8.0643E-1	2.5193E0	5.6830E0	1.2000E2	
2	-8.0902E-1	-1.3303E0	5.6816E0	2.3400E3	
3	-8.0986E-1	-2.5758E0	5.6791E0	4.5600E3	
4	-8.0818E-1	-8.4864E-2	5.6760E0	6.7800E3	
5	-8.1116E-1	-4.5007E0	5.6726E0	9.0000E3	
6	-8.0559E-1	3.7648E0	5.6690E0	1.1220E4	
7	-8.0917E-1	-1.5568E0	5.6654E0	1.3440E4	
8	-8.0582E-1	3.4251E0	5.6615E0	1.5660E4	
9	-8.0872E-1	-8.7744E-1	5.6575E0	1.7880E4	
10	-8.0612E-1	2.9722E0	5.6534E0	2.0100E4	
11	-8.0475E-1	5.0103E0	5.6492E0	2.2320E4	
12	-8.0597E-1	3.1987E0	5.6449E0	2.4540E4	
13	-8.0704E-1	1.6135E0	5.6406E0	2.6760E4	
14	-8.0559E-1	3.7648E0	5.6363E0	2.8980E4	
15	-8.0696E-1	1.7267E0	5.6318E0	3.1200E4	
16	-8.0498E-1	4.6706E0	5.6275E0	3.3420E4	
17	-8.0650E-1	2.4061E0	5.6229E0	3.5640E4	
18	-8.0612E-1	2.9722E0	5.6184E0	3.7860E4	
19	-8.0544E-1	3.9913E0	5.6138E0	4.0080E4	
20	-8.0521E-1	4.3309E0	5.6094E0	4.2300E4	
21	-8.0421E-1	5.8029E0	5.6048E0	4.4520E4	
22	-8.0544E-1	3.9913E0	5.6001E0	4.6740E4	
23	-8.0597E-1	3.1987E0	5.5955E0	4.8960E4	
24	-8.0711E-1	1.5003E0	5.5908E0	5.1180E4	
25	-8.0795E-1	2.5481E-1	5.5860E0	5.3400E4	
26	-8.0383E-1	6.3690E0	5.5813E0	5.5620E4	
27	-8.0566E-1	3.6516E0	5.5766E0	5.7840E4	
28	-8.0414E-1	5.9161E0	5.5718E0	6.0060E4	
29	-8.0612E-1	2.9722E0	5.5671E0	6.2280E4	
30	-8.0269E-1	8.0674E0	5.5623E0	6.4500E4	
31	-8.0223E-1	8.7467E0	5.5575E0	6.6720E4	
32	-8.0437E-1	5.5764E0	5.5528E0	6.8940E4	
33	-8.0383E-1	6.3690E0	5.5479E0	7.1160E4	
34	-8.0505E-1	4.5574E0	5.5431E0	7.3380E4	
35	-8.0475E-1	5.0103E0	5.5382E0	7.5600E4	
36	-8.0086E-1	1.0785E1	5.5333E0	7.7820E4	
37	-8.0368E-1	6.5955E0	5.5285E0	8.0040E4	
38	-8.0414E-1	5.9161E0	5.5237E0	8.2260E4	
39	-8.0406E-1	6.0293E0	5.5187E0	8.4480E4	
40	-8.0162E-1	9.6525E0	5.5138E0	8.6700E4	
41	-8.0322E-1	7.2748E0	5.5088E0	8.8920E4	
42	-8.0292E-1	7.7277E0	5.5040E0	9.1140E4	
43	-8.0276E-1	7.9542E0	5.4990E0	9.3360E4	
44	-8.0116E-1	1.0332E1	5.4941E0	9.5580E4	
45	-8.0170E-1	9.5393E0	5.4891E0	9.7800E4	
46	-8.0048E-1	1.1351E1	5.4842E0	1.0002E5	
47	-8.0345E-1	6.9351E0	5.4791E0	1.0224E5	
48	-7.9979E-1	1.2370E1	5.4742E0	1.0446E5	
49	-8.0170E-1	9.5393E0	5.4693E0	1.0668E5	
50	-8.0200E-1	9.0864E0	5.4643E0	1.0890E5	
51	-8.0017E-1	1.1804E1	5.4593E0	1.1112E5	
52	-8.0078E-1	1.0898E1	5.4542E0	1.1334E5	
53	-8.0109E-1	1.0445E1	5.4492E0	1.1556E5	
54	-8.0437E-1	5.5764E0	5.4443E0	1.1778E5	
55	-7.9941E-1	1.2936E1	5.4392E0	1.2000E5	
56	-8.0040E-1	1.1464E1	5.4342E0	1.2222E5	
57	-7.9987E-1	1.2257E1	5.4292E0	1.2444E5	
58	-8.0109E-1	1.0445E1	5.4241E0	1.2666E5	
59	-7.9994E-1	1.2144E1	5.4190E0	1.2888E5	
60	-8.0170E-1	9.5393E0	5.4140E0	1.3110E5	
61	-8.0147E-1	9.8790E0	5.4088E0	1.3332E5	
62	-7.9834E-1	1.4521E1	5.4037E0	1.3554E5	
63	-8.0078E-1	1.0898E1	5.3987E0	1.3776E5	
64	-7.9773E-1	1.5427E1	5.3935E0	1.3998E5	
65	-8.0040E-1	1.1464E1	5.3885E0	1.4220E5	
66	-7.9918E-1	1.3276E1	5.3833E0	1.4442E5	
67	-7.9994E-1	1.2144E1	5.3782E0	1.4664E5	
68	-7.9979E-1	1.2370E1	5.3731E0	1.4886E5	
69	-7.9735E-1	1.5993E1	5.3680E0	1.5108E5	
70	-7.9849E-1	1.4295E1	5.3628E0	1.5330E5	
71	-7.9849E-1	1.4295E1	5.3577E0	1.5552E5	
72	-7.9742E-1	1.5880E1	5.3526E0	1.5774E5	
73	-7.9758E-1	1.5654E1	5.3474E0	1.5996E5	
74	-7.9842E-1	1.4408E1	5.3421E0	1.6218E5	
75	-7.9819E-1	1.4748E1	5.3370E0	1.6440E5	
76	-7.9643E-1	1.7352E1	5.3318E0	1.6662E5	
77	-7.9666E-1	1.7012E1	5.3266E0	1.6884E5	
78	-7.9590E-1	1.8144E1	5.3214E0	1.7106E5	
79	-7.9720E-1	1.6220E1	5.3163E0	1.7328E5	
80	-7.9689E-1	1.6673E1	5.3110E0	1.7550E5	
81	-7.9674E-1	1.6899E1	5.3057E0	1.7772E5	
82	-7.9803E-1	1.4974E1	5.3006E0	1.7994E5	
83	-7.9437E-1	2.0409E1	5.2953E0	1.8216E5	
84	-7.9628E-1	1.7578E1	5.2901E0	1.8438E5	
85	-7.9468E-1	1.9956E1	5.2848E0	1.8660E5	
86	-7.9674E-1	1.6899E1	5.2796E0	1.8882E5	
87	-7.9826E-1	1.4634E1	5.2744E0	1.9104E5	
88	-7.9323E-1	2.2107E1	5.2691E0	1.9326E5	
89	-7.9468E-1	1.9956E1	5.2638E0	1.9548E5	
90	-7.9643E-1	1.7352E1	5.2587E0	1.9770E5	
91	-7.9582E-1	1.8258E1	5.2532E0	1.9992E5	
92	-7.9460E-1	2.0069E1	5.2480E0	2.0214E5	
93	-7.9483E-1	1.9730E1	5.2428E0	2.0436E5	
94	-7.9292E-1	2.2560E1	5.2375E0	2.0658E5	
95	-7.9651E-1	1.7239E1	5.2321E0	2.0880E5	
96	-7.9407E-1	2.0862E1	5.2268E0	2.1102E5	
97	-7.9369E-1	2.1428E1	5.2214E0	2.1324E5	
98	-7.9300E-1	2.2447E1	5.2161E0	2.1546E5	
99	-7.9559E-1	1.8597E1	5.2108E0	2.1768E5	
100	-7.9300E-1	2.2447E1	5.2054E0	2.1990E5	
101	-7.9300E-1	2.2447E1	5.2001E0	2.2212E5	
102	-7.9391E-1	2.1088E1	5.1948E0	2.2434E5	
103	-7.9453E-1	2.0183E1	5.1895E0	2.2656E5	
104	-7.9132E-1	2.4938E1	5.1842E0	2.2878E5	
105	-7.9224E-1	2.3579E1	5.1788E0	2.3100E5	
106	-7.9376E-1	2.1315E1	5.1734E0	2.3322E5	
107	-7.9132E-1	2.4938E1	5.1680E0	2.3544E5	
108	-7.9094E-1	2.5504E1	5.1627E0	2.3766E5	
