point 103
Index	Vertical (A-B)	Force	Z Height	Time Stamp	
     	V	nN	?m	?sec	
1	-7.9453E-1	3.7648E0	5.4256E0	1.2000E2	
2	-7.9575E-1	1.9532E0	5.4241E0	2.3400E3	
3	-7.9735E-1	-4.2453E-1	5.4215E0	4.5600E3	
4	-7.9620E-1	1.2739E0	5.4183E0	6.7800E3	
5	-7.9506E-1	2.9722E0	5.4149E0	9.0000E3	
6	-7.9605E-1	1.5003E0	5.4112E0	1.1220E4	
7	-7.9613E-1	1.3871E0	5.4075E0	1.3440E4	
8	-7.9773E-1	-9.9066E-1	5.4036E0	1.5660E4	
9	-7.9361E-1	5.1235E0	5.3995E0	1.7880E4	
10	-7.9575E-1	1.9532E0	5.3954E0	2.0100E4	
11	-7.9529E-1	2.6326E0	5.3912E0	2.2320E4	
12	-7.9681E-1	3.6805E-1	5.3870E0	2.4540E4	
13	-7.9231E-1	7.0484E0	5.3827E0	2.6760E4	
14	-7.9666E-1	5.9450E-1	5.3783E0	2.8980E4	
15	-7.9643E-1	9.3418E-1	5.3738E0	3.1200E4	
16	-7.9720E-1	-1.9808E-1	5.3694E0	3.3420E4	
17	-7.9224E-1	7.1616E0	5.3650E0	3.5640E4	
18	-7.9559E-1	2.1797E0	5.3603E0	3.7860E4	
19	-7.9552E-1	2.2929E0	5.3558E0	4.0080E4	
20	-7.9597E-1	1.6135E0	5.3513E0	4.2300E4	
21	-7.9567E-1	2.0664E0	5.3467E0	4.4520E4	
22	-7.9399E-1	4.5574E0	5.3419E0	4.6740E4	
23	-7.9292E-1	6.1426E0	5.3372E0	4.8960E4	
24	-7.9239E-1	6.9351E0	5.3327E0	5.1180E4	
25	-7.9155E-1	8.1806E0	5.3280E0	5.3400E4	
26	-7.9147E-1	8.2939E0	5.3232E0	5.5620E4	
27	-7.9254E-1	6.7087E0	5.3185E0	5.7840E4	
28	-7.9147E-1	8.2939E0	5.3137E0	6.0060E4	
29	-7.9575E-1	1.9532E0	5.3090E0	6.2280E4	
30	-7.9430E-1	4.1045E0	5.3041E0	6.4500E4	
31	-7.9277E-1	6.3690E0	5.2994E0	6.6720E4	
32	-7.9102E-1	8.9732E0	5.2946E0	6.8940E4	
33	-7.9086E-1	9.1997E0	5.2897E0	7.1160E4	
34	-7.9224E-1	7.1616E0	5.2849E0	7.3380E4	
35	-7.9033E-1	9.9922E0	5.2801E0	7.5600E4	
36	-7.9300E-1	6.0293E0	5.2753E0	7.7820E4	
37	-7.9163E-1	8.0674E0	5.2703E0	8.0040E4	
38	-7.9208E-1	7.3880E0	5.2654E0	8.2260E4	
39	-7.9247E-1	6.8219E0	5.2606E0	8.4480E4	
40	-7.8949E-1	1.1238E1	5.2556E0	8.6700E4	
41	-7.9063E-1	9.5393E0	5.2507E0	8.8920E4	
42	-7.9048E-1	9.7658E0	5.2458E0	9.1140E4	
43	-7.9208E-1	7.3880E0	5.2408E0	9.3360E4	
44	-7.9010E-1	1.0332E1	5.2359E0	9.5580E4	
45	-7.9079E-1	9.3129E0	5.2310E0	9.7800E4	
46	-7.8964E-1	1.1011E1	5.2260E0	1.0002E5	
47	-7.9163E-1	8.0674E0	5.2210E0	1.0224E5	
48	-7.9079E-1	9.3129E0	5.2161E0	1.0446E5	
49	-7.8957E-1	1.1124E1	5.2111E0	1.0668E5	
50	-7.9063E-1	9.5393E0	5.2061E0	1.0890E5	
51	-7.8888E-1	1.2144E1	5.2012E0	1.1112E5	
52	-7.8880E-1	1.2257E1	5.1960E0	1.1334E5	
53	-7.8812E-1	1.3276E1	5.1911E0	1.1556E5	
54	-7.8987E-1	1.0672E1	5.1860E0	1.1778E5	
55	-7.9063E-1	9.5393E0	5.1810E0	1.2000E5	
56	-7.9025E-1	1.0105E1	5.1759E0	1.2222E5	
57	-7.8911E-1	1.1804E1	5.1709E0	1.2444E5	
58	-7.8751E-1	1.4182E1	5.1658E0	1.2666E5	
59	-7.9117E-1	8.7468E0	5.1608E0	1.2888E5	
60	-7.8735E-1	1.4408E1	5.1556E0	1.3110E5	
61	-7.8712E-1	1.4748E1	5.1506E0	1.3332E5	
62	-7.8781E-1	1.3729E1	5.1455E0	1.3554E5	
63	-7.8629E-1	1.5993E1	5.1405E0	1.3776E5	
64	-7.8735E-1	1.4408E1	5.1354E0	1.3998E5	
65	-7.8682E-1	1.5201E1	5.1302E0	1.4220E5	
66	-7.8758E-1	1.4068E1	5.1251E0	1.4442E5	
67	-7.8949E-1	1.1238E1	5.1200E0	1.4664E5	
68	-7.8720E-1	1.4634E1	5.1148E0	1.4886E5	
69	-7.8598E-1	1.6446E1	5.1098E0	1.5108E5	
70	-7.8636E-1	1.5880E1	5.1046E0	1.5330E5	
71	-7.8888E-1	1.2144E1	5.0995E0	1.5552E5	
72	-7.9056E-1	9.6526E0	5.0943E0	1.5774E5	
73	-7.8529E-1	1.7465E1	5.0891E0	1.5996E5	
74	-7.8568E-1	1.6899E1	5.0840E0	1.6218E5	
75	-7.8407E-1	1.9277E1	5.0789E0	1.6440E5	
76	-7.8796E-1	1.3502E1	5.0736E0	1.6662E5	
77	-7.8461E-1	1.8484E1	5.0684E0	1.6884E5	
78	-7.8621E-1	1.6106E1	5.0633E0	1.7106E5	
79	-7.8697E-1	1.4974E1	5.0581E0	1.7328E5	
80	-7.8819E-1	1.3163E1	5.0528E0	1.7550E5	
81	-7.8636E-1	1.5880E1	5.0477E0	1.7772E5	
